#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
05:05:38 04.25.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.404570770e+01,
+3.250086957e+08,-9.707007599e+01,
+3.250173913e+08,-9.716984558e+01,
+3.250260870e+08,-9.889427185e+01,
+3.250347826e+08,-9.812523651e+01,
+3.250434783e+08,-9.675800323e+01,
+3.250521739e+08,-9.807019806e+01,
+3.250608696e+08,-9.743220520e+01,
+3.250695652e+08,-9.774278259e+01,
+3.250782609e+08,-9.689988708e+01,
+3.250869565e+08,-9.709527588e+01,
+3.250956522e+08,-9.703300476e+01,
+3.251043478e+08,-9.799418640e+01,
+3.251130435e+08,-9.801686096e+01,
+3.251217391e+08,-9.450728607e+01,
+3.251304348e+08,-9.777981567e+01,
+3.251391304e+08,-9.856999207e+01,
+3.251478261e+08,-9.702304077e+01,
+3.251565217e+08,-9.772305298e+01,
+3.251652174e+08,-9.724694061e+01,
+3.251739130e+08,-9.844242859e+01,
+3.251826087e+08,-9.662548065e+01,
+3.251913043e+08,-9.793208313e+01,
+3.252000000e+08,-9.836832428e+01,
+3.252086957e+08,-9.838488007e+01,
+3.252173913e+08,-9.729635620e+01,
+3.252260870e+08,-9.805102539e+01,
+3.252347826e+08,-9.701976013e+01,
+3.252434783e+08,-9.636449432e+01,
+3.252521739e+08,-9.745046997e+01,
+3.252608696e+08,-9.740503693e+01,
+3.252695652e+08,-9.809011078e+01,
+3.252782609e+08,-9.793489838e+01,
+3.252869565e+08,-9.636120605e+01,
+3.252956522e+08,-9.817552948e+01,
+3.253043478e+08,-9.674209595e+01,
+3.253130435e+08,-9.729963684e+01,
+3.253217391e+08,-9.696022034e+01,
+3.253304348e+08,-9.684349060e+01,
+3.253391304e+08,-9.556236267e+01,
+3.253478261e+08,-9.813993835e+01,
+3.253565217e+08,-9.749700928e+01,
+3.253652174e+08,-9.677014160e+01,
+3.253739130e+08,-9.826554871e+01,
+3.253826087e+08,-9.715179443e+01,
+3.253913043e+08,-9.756452942e+01,
