#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
11:27:20 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.736683655e+01,
+3.171739130e+06,-8.593497467e+01,
+5.343478261e+06,-8.531700897e+01,
+7.515217391e+06,-8.170642090e+01,
+9.686956522e+06,-8.389746094e+01,
+1.185869565e+07,-7.973055267e+01,
+1.403043478e+07,-7.656516266e+01,
+1.620217391e+07,-7.525438690e+01,
+1.837391304e+07,-6.669107056e+01,
+2.054565217e+07,-6.895311737e+01,
+2.271739130e+07,-7.242891693e+01,
+2.488913043e+07,-7.291467285e+01,
+2.706086957e+07,-6.886682129e+01,
+2.923260870e+07,-7.606256866e+01,
+3.140434783e+07,-7.754924774e+01,
+3.357608696e+07,-8.236162567e+01,
+3.574782609e+07,-8.312775421e+01,
+3.791956522e+07,-8.216506195e+01,
+4.009130435e+07,-7.684360504e+01,
+4.226304348e+07,-8.205163574e+01,
+4.443478261e+07,-8.266982269e+01,
+4.660652174e+07,-8.239056396e+01,
+4.877826087e+07,-8.524422455e+01,
+5.095000000e+07,-7.939151764e+01,
+5.312173913e+07,-7.524723816e+01,
+5.529347826e+07,-7.660027313e+01,
+5.746521739e+07,-7.466620636e+01,
+5.963695652e+07,-7.161294556e+01,
+6.180869565e+07,-7.700886536e+01,
+6.398043478e+07,-8.037796021e+01,
+6.615217391e+07,-8.101519775e+01,
+6.832391304e+07,-8.715167999e+01,
+7.049565217e+07,-8.736791229e+01,
+7.266739130e+07,-8.922244263e+01,
+7.483913043e+07,-8.585131073e+01,
+7.701086957e+07,-8.448321533e+01,
+7.918260870e+07,-8.583684540e+01,
+8.135434783e+07,-8.414150238e+01,
+8.352608696e+07,-8.400833893e+01,
+8.569782609e+07,-8.940241241e+01,
+8.786956522e+07,-8.122401428e+01,
+9.004130435e+07,-9.372849274e+01,
+9.221304348e+07,-7.362938690e+01,
+9.438478261e+07,-7.730220032e+01,
+9.655652174e+07,-7.366571808e+01,
+9.872826087e+07,-8.064275360e+01,
+1.009000000e+08,-9.089974213e+01,
+1.030717391e+08,-9.209587097e+01,
+1.052434783e+08,-9.233263397e+01,
+1.074152174e+08,-8.945983124e+01,
+1.095869565e+08,-8.861499023e+01,
+1.117586957e+08,-9.394412994e+01,
+1.139304348e+08,-9.898564911e+01,
+1.161021739e+08,-1.030069962e+02,
+1.182739130e+08,-1.029995193e+02,
+1.204456522e+08,-9.012969971e+01,
+1.226173913e+08,-1.015624161e+02,
+1.247891304e+08,-1.046562576e+02,
+1.269608696e+08,-1.037144012e+02,
+1.291326087e+08,-1.047518005e+02,
+1.313043478e+08,-1.038844070e+02,
+1.334760870e+08,-9.379603577e+01,
+1.356478261e+08,-1.033324051e+02,
+1.378195652e+08,-9.959652710e+01,
+1.399913043e+08,-9.552226257e+01,
+1.421630435e+08,-9.640937805e+01,
+1.443347826e+08,-9.543542480e+01,
+1.465065217e+08,-9.575260162e+01,
+1.486782609e+08,-9.736190033e+01,
