#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
05:29:55 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.692271423e+01,
+3.171739130e+06,-7.399398804e+01,
+5.343478261e+06,-8.013612366e+01,
+7.515217391e+06,-8.381920624e+01,
+9.686956522e+06,-7.804647064e+01,
+1.185869565e+07,-7.579254150e+01,
+1.403043478e+07,-7.828619385e+01,
+1.620217391e+07,-8.081169891e+01,
+1.837391304e+07,-7.019445801e+01,
+2.054565217e+07,-6.533175659e+01,
+2.271739130e+07,-7.404267883e+01,
+2.488913043e+07,-7.676890564e+01,
+2.706086957e+07,-7.169269562e+01,
+2.923260870e+07,-8.298226166e+01,
+3.140434783e+07,-8.216926575e+01,
+3.357608696e+07,-7.803533173e+01,
+3.574782609e+07,-7.922590637e+01,
+3.791956522e+07,-7.741076660e+01,
+4.009130435e+07,-8.055471039e+01,
+4.226304348e+07,-8.033080292e+01,
+4.443478261e+07,-7.710872650e+01,
+4.660652174e+07,-8.257492828e+01,
+4.877826087e+07,-8.803548431e+01,
+5.095000000e+07,-8.506172943e+01,
+5.312173913e+07,-8.303377533e+01,
+5.529347826e+07,-8.284214020e+01,
+5.746521739e+07,-8.609893036e+01,
+5.963695652e+07,-8.224617767e+01,
+6.180869565e+07,-8.321677399e+01,
+6.398043478e+07,-8.577005768e+01,
+6.615217391e+07,-9.049192047e+01,
+6.832391304e+07,-9.408541107e+01,
+7.049565217e+07,-9.843627167e+01,
+7.266739130e+07,-9.267971039e+01,
+7.483913043e+07,-1.005442657e+02,
+7.701086957e+07,-9.591609192e+01,
+7.918260870e+07,-9.165401459e+01,
+8.135434783e+07,-9.589672089e+01,
+8.352608696e+07,-8.105033112e+01,
+8.569782609e+07,-9.076013184e+01,
+8.786956522e+07,-8.813507843e+01,
+9.004130435e+07,-8.933840179e+01,
+9.221304348e+07,-6.824356079e+01,
+9.438478261e+07,-7.858271027e+01,
+9.655652174e+07,-7.420907593e+01,
+9.872826087e+07,-7.717207336e+01,
+1.009000000e+08,-9.391370392e+01,
+1.030717391e+08,-9.011940765e+01,
+1.052434783e+08,-9.282756805e+01,
+1.074152174e+08,-9.016118622e+01,
+1.095869565e+08,-8.989482117e+01,
+1.117586957e+08,-9.672157288e+01,
+1.139304348e+08,-9.987342834e+01,
+1.161021739e+08,-9.965700531e+01,
+1.182739130e+08,-9.810601807e+01,
+1.204456522e+08,-8.794641876e+01,
+1.226173913e+08,-9.428816223e+01,
+1.247891304e+08,-9.826099396e+01,
+1.269608696e+08,-1.029098282e+02,
+1.291326087e+08,-1.003734131e+02,
+1.313043478e+08,-1.040631638e+02,
+1.334760870e+08,-9.240677643e+01,
+1.356478261e+08,-1.002602692e+02,
+1.378195652e+08,-1.003633652e+02,
+1.399913043e+08,-9.998159790e+01,
+1.421630435e+08,-9.947400665e+01,
+1.443347826e+08,-9.561025238e+01,
+1.465065217e+08,-1.009655228e+02,
+1.486782609e+08,-9.582868195e+01,
