#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
09:29:42 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.823833466e+01,
+3.171739130e+06,-7.274561310e+01,
+5.343478261e+06,-8.090640259e+01,
+7.515217391e+06,-8.112036896e+01,
+9.686956522e+06,-7.941344452e+01,
+1.185869565e+07,-7.637911987e+01,
+1.403043478e+07,-5.541677475e+01,
+1.620217391e+07,-7.029616547e+01,
+1.837391304e+07,-6.663658905e+01,
+2.054565217e+07,-6.507238770e+01,
+2.271739130e+07,-7.312094116e+01,
+2.488913043e+07,-7.274955750e+01,
+2.706086957e+07,-6.858094025e+01,
+2.923260870e+07,-7.782108307e+01,
+3.140434783e+07,-7.930580139e+01,
+3.357608696e+07,-7.811775208e+01,
+3.574782609e+07,-7.330666351e+01,
+3.791956522e+07,-7.950541687e+01,
+4.009130435e+07,-7.711395264e+01,
+4.226304348e+07,-8.329006195e+01,
+4.443478261e+07,-7.648654938e+01,
+4.660652174e+07,-8.029770660e+01,
+4.877826087e+07,-8.468601227e+01,
+5.095000000e+07,-8.736511993e+01,
+5.312173913e+07,-8.104633331e+01,
+5.529347826e+07,-7.754987335e+01,
+5.746521739e+07,-7.774127197e+01,
+5.963695652e+07,-8.003308105e+01,
+6.180869565e+07,-8.058551788e+01,
+6.398043478e+07,-8.808406830e+01,
+6.615217391e+07,-9.164007568e+01,
+6.832391304e+07,-9.339089966e+01,
+7.049565217e+07,-9.706555176e+01,
+7.266739130e+07,-9.759234619e+01,
+7.483913043e+07,-1.005209656e+02,
+7.701086957e+07,-9.527925110e+01,
+7.918260870e+07,-9.555252075e+01,
+8.135434783e+07,-9.521678162e+01,
+8.352608696e+07,-8.138509369e+01,
+8.569782609e+07,-9.519803619e+01,
+8.786956522e+07,-8.981539154e+01,
+9.004130435e+07,-9.209476471e+01,
+9.221304348e+07,-6.245063400e+01,
+9.438478261e+07,-7.543884277e+01,
+9.655652174e+07,-7.122537994e+01,
+9.872826087e+07,-7.485032654e+01,
+1.009000000e+08,-9.354180145e+01,
+1.030717391e+08,-9.377600861e+01,
+1.052434783e+08,-9.292107391e+01,
+1.074152174e+08,-8.959538269e+01,
+1.095869565e+08,-9.129508972e+01,
+1.117586957e+08,-9.714740753e+01,
+1.139304348e+08,-9.927315521e+01,
+1.161021739e+08,-1.005067368e+02,
+1.182739130e+08,-9.788097382e+01,
+1.204456522e+08,-8.922097015e+01,
+1.226173913e+08,-9.469892120e+01,
+1.247891304e+08,-9.946401215e+01,
+1.269608696e+08,-1.037021866e+02,
+1.291326087e+08,-1.006909256e+02,
+1.313043478e+08,-1.045148849e+02,
+1.334760870e+08,-8.870394897e+01,
+1.356478261e+08,-9.860794830e+01,
+1.378195652e+08,-9.972480774e+01,
+1.399913043e+08,-9.793807220e+01,
+1.421630435e+08,-9.962442780e+01,
+1.443347826e+08,-9.733678436e+01,
+1.465065217e+08,-9.875670624e+01,
+1.486782609e+08,-9.640621185e+01,
