#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
06:37:23 04.02.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.306187439e+01,
+3.250086957e+08,-9.605490875e+01,
+3.250173913e+08,-9.613121033e+01,
+3.250260870e+08,-9.643325043e+01,
+3.250347826e+08,-9.654895782e+01,
+3.250434783e+08,-9.655604553e+01,
+3.250521739e+08,-9.640816498e+01,
+3.250608696e+08,-9.476107788e+01,
+3.250695652e+08,-9.485269928e+01,
+3.250782609e+08,-9.634229279e+01,
+3.250869565e+08,-9.613909149e+01,
+3.250956522e+08,-9.552217102e+01,
+3.251043478e+08,-9.621352386e+01,
+3.251130435e+08,-9.707356262e+01,
+3.251217391e+08,-8.879930115e+01,
+3.251304348e+08,-9.526570892e+01,
+3.251391304e+08,-9.549309540e+01,
+3.251478261e+08,-9.660847473e+01,
+3.251565217e+08,-9.597724915e+01,
+3.251652174e+08,-9.652738190e+01,
+3.251739130e+08,-9.654389191e+01,
+3.251826087e+08,-9.329033661e+01,
+3.251913043e+08,-9.534471893e+01,
+3.252000000e+08,-9.608489227e+01,
+3.252086957e+08,-9.392346954e+01,
+3.252173913e+08,-9.607826996e+01,
+3.252260870e+08,-9.693724823e+01,
+3.252347826e+08,-9.688184357e+01,
+3.252434783e+08,-9.565866089e+01,
+3.252521739e+08,-9.581551361e+01,
+3.252608696e+08,-9.655136108e+01,
+3.252695652e+08,-9.214881897e+01,
+3.252782609e+08,-9.399604797e+01,
+3.252869565e+08,-9.558876038e+01,
+3.252956522e+08,-9.552689362e+01,
+3.253043478e+08,-9.542829895e+01,
+3.253130435e+08,-9.531363678e+01,
+3.253217391e+08,-9.547193146e+01,
+3.253304348e+08,-9.605700684e+01,
+3.253391304e+08,-9.391401672e+01,
+3.253478261e+08,-9.492826080e+01,
+3.253565217e+08,-9.474089050e+01,
+3.253652174e+08,-9.243480682e+01,
+3.253739130e+08,-9.539879608e+01,
+3.253826087e+08,-9.676076508e+01,
+3.253913043e+08,-9.639586639e+01,
