#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:46:01 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.556185913e+01,
+3.171739130e+06,-7.862200165e+01,
+5.343478261e+06,-7.111170197e+01,
+7.515217391e+06,-7.239134979e+01,
+9.686956522e+06,-6.149319458e+01,
+1.185869565e+07,-7.240319061e+01,
+1.403043478e+07,-7.690365601e+01,
+1.620217391e+07,-7.703797150e+01,
+1.837391304e+07,-6.922517395e+01,
+2.054565217e+07,-6.467183685e+01,
+2.271739130e+07,-7.279862976e+01,
+2.488913043e+07,-7.792117310e+01,
+2.706086957e+07,-7.256713867e+01,
+2.923260870e+07,-7.563092041e+01,
+3.140434783e+07,-8.083333588e+01,
+3.357608696e+07,-7.947624207e+01,
+3.574782609e+07,-8.133421326e+01,
+3.791956522e+07,-8.058185577e+01,
+4.009130435e+07,-7.861146545e+01,
+4.226304348e+07,-7.994859314e+01,
+4.443478261e+07,-8.038962555e+01,
+4.660652174e+07,-8.229550171e+01,
+4.877826087e+07,-8.293903351e+01,
+5.095000000e+07,-8.188086700e+01,
+5.312173913e+07,-8.020274353e+01,
+5.529347826e+07,-7.971082306e+01,
+5.746521739e+07,-8.221728516e+01,
+5.963695652e+07,-7.977333069e+01,
+6.180869565e+07,-8.503517151e+01,
+6.398043478e+07,-8.642146301e+01,
+6.615217391e+07,-9.277572632e+01,
+6.832391304e+07,-9.382956696e+01,
+7.049565217e+07,-9.761286926e+01,
+7.266739130e+07,-8.507026672e+01,
+7.483913043e+07,-9.462854004e+01,
+7.701086957e+07,-9.344801331e+01,
+7.918260870e+07,-9.686819458e+01,
+8.135434783e+07,-9.215415955e+01,
+8.352608696e+07,-8.514335632e+01,
+8.569782609e+07,-9.040879059e+01,
+8.786956522e+07,-8.776492310e+01,
+9.004130435e+07,-9.125514221e+01,
+9.221304348e+07,-6.533052063e+01,
+9.438478261e+07,-6.362593842e+01,
+9.655652174e+07,-7.732678223e+01,
+9.872826087e+07,-7.700138855e+01,
+1.009000000e+08,-9.234469604e+01,
+1.030717391e+08,-9.219764709e+01,
+1.052434783e+08,-1.013914490e+02,
+1.074152174e+08,-9.459663391e+01,
+1.095869565e+08,-9.689524841e+01,
+1.117586957e+08,-9.520929718e+01,
+1.139304348e+08,-9.632261658e+01,
+1.161021739e+08,-1.040042419e+02,
+1.182739130e+08,-1.028991852e+02,
+1.204456522e+08,-9.349460602e+01,
+1.226173913e+08,-1.024240189e+02,
+1.247891304e+08,-9.814276123e+01,
+1.269608696e+08,-1.020636444e+02,
+1.291326087e+08,-1.007989960e+02,
+1.313043478e+08,-9.815589142e+01,
+1.334760870e+08,-9.057032776e+01,
+1.356478261e+08,-9.889197540e+01,
+1.378195652e+08,-9.956628418e+01,
+1.399913043e+08,-9.238509369e+01,
+1.421630435e+08,-9.919449615e+01,
+1.443347826e+08,-9.062639618e+01,
+1.465065217e+08,-1.004836044e+02,
+1.486782609e+08,-9.819173431e+01,
