#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
08:50:29 04.30.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-9.881512451e+01,
+3.272755435e+08,-1.014600906e+02,
+3.272760870e+08,-9.934052277e+01,
+3.272766304e+08,-9.907853699e+01,
+3.272771739e+08,-9.983806610e+01,
+3.272777174e+08,-1.009183197e+02,
+3.272782609e+08,-1.002409897e+02,
+3.272788043e+08,-9.987220001e+01,
+3.272793478e+08,-9.930686951e+01,
+3.272798913e+08,-9.938827515e+01,
+3.272804348e+08,-9.520654297e+01,
+3.272809783e+08,-1.001143723e+02,
+3.272815217e+08,-9.875997925e+01,
+3.272820652e+08,-9.649140930e+01,
+3.272826087e+08,-1.000813446e+02,
+3.272831522e+08,-1.002080994e+02,
+3.272836957e+08,-9.889153290e+01,
+3.272842391e+08,-1.000156860e+02,
+3.272847826e+08,-9.923873901e+01,
+3.272853261e+08,-9.888027954e+01,
+3.272858696e+08,-9.955377197e+01,
+3.272864130e+08,-9.991775513e+01,
+3.272869565e+08,-1.005341568e+02,
+3.272875000e+08,-9.950399017e+01,
+3.272880435e+08,-9.980840302e+01,
+3.272885870e+08,-1.009501877e+02,
+3.272891304e+08,-9.948744202e+01,
+3.272896739e+08,-9.911145782e+01,
+3.272902174e+08,-1.003706589e+02,
+3.272907609e+08,-1.001366577e+02,
+3.272913043e+08,-1.007001266e+02,
+3.272918478e+08,-9.926071930e+01,
+3.272923913e+08,-9.545742798e+01,
+3.272929348e+08,-9.561362457e+01,
+3.272934783e+08,-9.942929840e+01,
+3.272940217e+08,-1.005430756e+02,
+3.272945652e+08,-9.942584229e+01,
+3.272951087e+08,-9.924464417e+01,
+3.272956522e+08,-1.010589371e+02,
+3.272961957e+08,-1.003992844e+02,
+3.272967391e+08,-1.005795670e+02,
+3.272972826e+08,-9.970114136e+01,
+3.272978261e+08,-1.003709717e+02,
+3.272983696e+08,-1.013098907e+02,
+3.272989130e+08,-9.906871033e+01,
+3.272994565e+08,-1.008037109e+02,
+3.273000000e+08,-1.009155426e+02,
+3.273005435e+08,-1.000868454e+02,
+3.273010870e+08,-9.825037384e+01,
+3.273016304e+08,-1.014963760e+02,
+3.273021739e+08,-9.946384430e+01,
+3.273027174e+08,-9.966849518e+01,
+3.273032609e+08,-9.827146912e+01,
+3.273038043e+08,-1.005876541e+02,
+3.273043478e+08,-1.006766129e+02,
+3.273048913e+08,-1.000694885e+02,
+3.273054348e+08,-1.014327164e+02,
+3.273059783e+08,-1.003061295e+02,
+3.273065217e+08,-1.012276154e+02,
+3.273070652e+08,-9.991721344e+01,
+3.273076087e+08,-1.008035049e+02,
+3.273081522e+08,-9.972518921e+01,
+3.273086957e+08,-1.005996246e+02,
+3.273092391e+08,-1.009480743e+02,
+3.273097826e+08,-1.008708496e+02,
+3.273103261e+08,-1.003938599e+02,
+3.273108696e+08,-1.019511566e+02,
+3.273114130e+08,-1.018417358e+02,
