#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
08:27:19 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.477576447e+01,
+3.171739130e+06,-8.769152069e+01,
+5.343478261e+06,-6.981506348e+01,
+7.515217391e+06,-8.305089569e+01,
+9.686956522e+06,-7.743497467e+01,
+1.185869565e+07,-7.359127045e+01,
+1.403043478e+07,-6.239232635e+01,
+1.620217391e+07,-7.431598663e+01,
+1.837391304e+07,-6.808624268e+01,
+2.054565217e+07,-6.560061646e+01,
+2.271739130e+07,-7.052275848e+01,
+2.488913043e+07,-7.196918488e+01,
+2.706086957e+07,-6.921187592e+01,
+2.923260870e+07,-7.753646851e+01,
+3.140434783e+07,-7.922460175e+01,
+3.357608696e+07,-8.123979950e+01,
+3.574782609e+07,-8.423995209e+01,
+3.791956522e+07,-8.594736481e+01,
+4.009130435e+07,-7.585050201e+01,
+4.226304348e+07,-8.305792999e+01,
+4.443478261e+07,-8.179076385e+01,
+4.660652174e+07,-8.353166962e+01,
+4.877826087e+07,-8.539842224e+01,
+5.095000000e+07,-7.527158356e+01,
+5.312173913e+07,-7.865171814e+01,
+5.529347826e+07,-7.347845459e+01,
+5.746521739e+07,-7.339583588e+01,
+5.963695652e+07,-7.301837921e+01,
+6.180869565e+07,-8.030191803e+01,
+6.398043478e+07,-8.183176422e+01,
+6.615217391e+07,-8.754389954e+01,
+6.832391304e+07,-9.014786530e+01,
+7.049565217e+07,-9.184808350e+01,
+7.266739130e+07,-8.717262268e+01,
+7.483913043e+07,-8.523908997e+01,
+7.701086957e+07,-8.619357300e+01,
+7.918260870e+07,-8.492242432e+01,
+8.135434783e+07,-8.274591064e+01,
+8.352608696e+07,-8.411063385e+01,
+8.569782609e+07,-8.662642670e+01,
+8.786956522e+07,-8.545668793e+01,
+9.004130435e+07,-9.265819550e+01,
+9.221304348e+07,-6.446124268e+01,
+9.438478261e+07,-7.075749969e+01,
+9.655652174e+07,-7.256210327e+01,
+9.872826087e+07,-7.670262909e+01,
+1.009000000e+08,-9.890356445e+01,
+1.030717391e+08,-9.453881073e+01,
+1.052434783e+08,-9.533272552e+01,
+1.074152174e+08,-9.216003418e+01,
+1.095869565e+08,-9.749443817e+01,
+1.117586957e+08,-9.318930817e+01,
+1.139304348e+08,-9.735219574e+01,
+1.161021739e+08,-1.002753677e+02,
+1.182739130e+08,-1.020648727e+02,
+1.204456522e+08,-8.947209167e+01,
+1.226173913e+08,-1.024616013e+02,
+1.247891304e+08,-1.020008469e+02,
+1.269608696e+08,-1.043662949e+02,
+1.291326087e+08,-1.041478882e+02,
+1.313043478e+08,-1.038591232e+02,
+1.334760870e+08,-9.724839783e+01,
+1.356478261e+08,-9.800782013e+01,
+1.378195652e+08,-9.590830231e+01,
+1.399913043e+08,-9.608667755e+01,
+1.421630435e+08,-9.978919983e+01,
+1.443347826e+08,-9.795414734e+01,
+1.465065217e+08,-1.011527405e+02,
+1.486782609e+08,-9.566312408e+01,
