#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
18:46:00 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.458206940e+01,
+3.171739130e+06,-7.716487885e+01,
+5.343478261e+06,-6.572284698e+01,
+7.515217391e+06,-7.225412750e+01,
+9.686956522e+06,-7.084049225e+01,
+1.185869565e+07,-7.074347687e+01,
+1.403043478e+07,-7.796153259e+01,
+1.620217391e+07,-8.015673065e+01,
+1.837391304e+07,-6.932804871e+01,
+2.054565217e+07,-6.608621979e+01,
+2.271739130e+07,-7.645221710e+01,
+2.488913043e+07,-7.864765167e+01,
+2.706086957e+07,-7.276425934e+01,
+2.923260870e+07,-7.705781555e+01,
+3.140434783e+07,-8.391910553e+01,
+3.357608696e+07,-8.167237854e+01,
+3.574782609e+07,-8.127889252e+01,
+3.791956522e+07,-8.067890167e+01,
+4.009130435e+07,-7.927600861e+01,
+4.226304348e+07,-8.203486633e+01,
+4.443478261e+07,-8.024068451e+01,
+4.660652174e+07,-8.237661743e+01,
+4.877826087e+07,-8.477854919e+01,
+5.095000000e+07,-8.398722839e+01,
+5.312173913e+07,-8.077455139e+01,
+5.529347826e+07,-7.841201782e+01,
+5.746521739e+07,-8.522924042e+01,
+5.963695652e+07,-7.960834503e+01,
+6.180869565e+07,-8.570291138e+01,
+6.398043478e+07,-8.597449493e+01,
+6.615217391e+07,-9.169054413e+01,
+6.832391304e+07,-9.457286835e+01,
+7.049565217e+07,-9.524053192e+01,
+7.266739130e+07,-8.572571564e+01,
+7.483913043e+07,-9.448384857e+01,
+7.701086957e+07,-9.250041962e+01,
+7.918260870e+07,-9.619245911e+01,
+8.135434783e+07,-9.098015594e+01,
+8.352608696e+07,-8.483618927e+01,
+8.569782609e+07,-9.058425140e+01,
+8.786956522e+07,-8.777142334e+01,
+9.004130435e+07,-9.404080963e+01,
+9.221304348e+07,-6.702216339e+01,
+9.438478261e+07,-7.047872162e+01,
+9.655652174e+07,-7.061311340e+01,
+9.872826087e+07,-8.117124176e+01,
+1.009000000e+08,-9.135115051e+01,
+1.030717391e+08,-8.903718567e+01,
+1.052434783e+08,-1.012267456e+02,
+1.074152174e+08,-9.453617096e+01,
+1.095869565e+08,-9.663851929e+01,
+1.117586957e+08,-9.446662140e+01,
+1.139304348e+08,-9.867536926e+01,
+1.161021739e+08,-1.027224731e+02,
+1.182739130e+08,-9.995558929e+01,
+1.204456522e+08,-9.226856995e+01,
+1.226173913e+08,-1.031694107e+02,
+1.247891304e+08,-9.526139069e+01,
+1.269608696e+08,-1.039623489e+02,
+1.291326087e+08,-1.014814072e+02,
+1.313043478e+08,-9.813576508e+01,
+1.334760870e+08,-8.966596222e+01,
+1.356478261e+08,-1.000977097e+02,
+1.378195652e+08,-1.005502853e+02,
+1.399913043e+08,-9.328924561e+01,
+1.421630435e+08,-9.866591644e+01,
+1.443347826e+08,-9.458280945e+01,
+1.465065217e+08,-9.773739624e+01,
+1.486782609e+08,-9.794476318e+01,
