#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
16:41:06 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.253594208e+01,
+3.171739130e+06,-8.158235168e+01,
+5.343478261e+06,-7.387165070e+01,
+7.515217391e+06,-7.872299194e+01,
+9.686956522e+06,-7.565868378e+01,
+1.185869565e+07,-7.623706055e+01,
+1.403043478e+07,-7.153414154e+01,
+1.620217391e+07,-7.385163116e+01,
+1.837391304e+07,-7.234333801e+01,
+2.054565217e+07,-6.437998962e+01,
+2.271739130e+07,-7.557324219e+01,
+2.488913043e+07,-7.631861115e+01,
+2.706086957e+07,-7.270284271e+01,
+2.923260870e+07,-7.940048218e+01,
+3.140434783e+07,-8.161613464e+01,
+3.357608696e+07,-8.028030396e+01,
+3.574782609e+07,-8.401637268e+01,
+3.791956522e+07,-8.098247528e+01,
+4.009130435e+07,-8.062001038e+01,
+4.226304348e+07,-8.089365387e+01,
+4.443478261e+07,-7.947388458e+01,
+4.660652174e+07,-8.404277802e+01,
+4.877826087e+07,-8.753146362e+01,
+5.095000000e+07,-8.145483398e+01,
+5.312173913e+07,-8.352049255e+01,
+5.529347826e+07,-8.027043152e+01,
+5.746521739e+07,-8.717056274e+01,
+5.963695652e+07,-7.923625946e+01,
+6.180869565e+07,-8.503400421e+01,
+6.398043478e+07,-8.729148865e+01,
+6.615217391e+07,-8.586540222e+01,
+6.832391304e+07,-9.256922150e+01,
+7.049565217e+07,-9.244688416e+01,
+7.266739130e+07,-8.701399231e+01,
+7.483913043e+07,-9.634430695e+01,
+7.701086957e+07,-9.102037811e+01,
+7.918260870e+07,-8.570236206e+01,
+8.135434783e+07,-9.648408508e+01,
+8.352608696e+07,-8.281733704e+01,
+8.569782609e+07,-9.481309509e+01,
+8.786956522e+07,-8.998960114e+01,
+9.004130435e+07,-9.866419983e+01,
+9.221304348e+07,-6.335428238e+01,
+9.438478261e+07,-8.008365631e+01,
+9.655652174e+07,-7.512188721e+01,
+9.872826087e+07,-7.033451080e+01,
+1.009000000e+08,-1.005512619e+02,
+1.030717391e+08,-9.547828674e+01,
+1.052434783e+08,-9.311224365e+01,
+1.074152174e+08,-9.264231110e+01,
+1.095869565e+08,-8.995777893e+01,
+1.117586957e+08,-9.461051941e+01,
+1.139304348e+08,-9.702372742e+01,
+1.161021739e+08,-9.875660706e+01,
+1.182739130e+08,-1.006577606e+02,
+1.204456522e+08,-8.619397736e+01,
+1.226173913e+08,-9.360774994e+01,
+1.247891304e+08,-1.004497299e+02,
+1.269608696e+08,-1.035001755e+02,
+1.291326087e+08,-9.872828674e+01,
+1.313043478e+08,-1.011608505e+02,
+1.334760870e+08,-8.867386627e+01,
+1.356478261e+08,-9.852803802e+01,
+1.378195652e+08,-9.603546143e+01,
+1.399913043e+08,-9.518660736e+01,
+1.421630435e+08,-9.587998962e+01,
+1.443347826e+08,-9.169618225e+01,
+1.465065217e+08,-9.739482880e+01,
+1.486782609e+08,-9.351074219e+01,
