#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
12:17:11 04.15.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-6.615862274e+01,
+3.171739130e+06,-7.025561523e+01,
+5.343478261e+06,-7.437326050e+01,
+7.515217391e+06,-7.824874115e+01,
+9.686956522e+06,-7.720111847e+01,
+1.185869565e+07,-7.519635773e+01,
+1.403043478e+07,-7.527143097e+01,
+1.620217391e+07,-6.988636780e+01,
+1.837391304e+07,-6.500697327e+01,
+2.054565217e+07,-6.692652130e+01,
+2.271739130e+07,-7.720584106e+01,
+2.488913043e+07,-7.200543213e+01,
+2.706086957e+07,-7.089670563e+01,
+2.923260870e+07,-7.872274780e+01,
+3.140434783e+07,-7.965911102e+01,
+3.357608696e+07,-7.662997437e+01,
+3.574782609e+07,-8.031323242e+01,
+3.791956522e+07,-7.688749695e+01,
+4.009130435e+07,-7.451251984e+01,
+4.226304348e+07,-7.916616821e+01,
+4.443478261e+07,-7.781324005e+01,
+4.660652174e+07,-7.951302338e+01,
+4.877826087e+07,-8.245545197e+01,
+5.095000000e+07,-8.277475739e+01,
+5.312173913e+07,-7.895918274e+01,
+5.529347826e+07,-7.819972229e+01,
+5.746521739e+07,-8.064035797e+01,
+5.963695652e+07,-7.763282776e+01,
+6.180869565e+07,-8.009716034e+01,
+6.398043478e+07,-8.214356995e+01,
+6.615217391e+07,-8.854361725e+01,
+6.832391304e+07,-9.048883820e+01,
+7.049565217e+07,-9.180657959e+01,
+7.266739130e+07,-8.816953278e+01,
+7.483913043e+07,-9.121222687e+01,
+7.701086957e+07,-8.408225250e+01,
+7.918260870e+07,-8.656816864e+01,
+8.135434783e+07,-8.308985138e+01,
+8.352608696e+07,-8.654127502e+01,
+8.569782609e+07,-8.563524628e+01,
+8.786956522e+07,-8.495655060e+01,
+9.004130435e+07,-8.658026886e+01,
+9.221304348e+07,-5.854211807e+01,
+9.438478261e+07,-7.740737915e+01,
+9.655652174e+07,-7.855136871e+01,
+9.872826087e+07,-8.073398590e+01,
+1.009000000e+08,-9.301705170e+01,
+1.030717391e+08,-8.945598602e+01,
+1.052434783e+08,-9.284894562e+01,
+1.074152174e+08,-8.537979889e+01,
+1.095869565e+08,-8.639585876e+01,
+1.117586957e+08,-9.034967041e+01,
+1.139304348e+08,-9.290531158e+01,
+1.161021739e+08,-9.685814667e+01,
+1.182739130e+08,-9.753266907e+01,
+1.204456522e+08,-9.360482025e+01,
+1.226173913e+08,-8.969628143e+01,
+1.247891304e+08,-9.960877228e+01,
+1.269608696e+08,-1.005810471e+02,
+1.291326087e+08,-1.012033081e+02,
+1.313043478e+08,-9.858200836e+01,
+1.334760870e+08,-9.006243134e+01,
+1.356478261e+08,-1.009780045e+02,
+1.378195652e+08,-9.676644135e+01,
+1.399913043e+08,-9.394824219e+01,
+1.421630435e+08,-9.369652557e+01,
+1.443347826e+08,-8.890592194e+01,
+1.465065217e+08,-9.351348114e+01,
+1.486782609e+08,-9.171356201e+01,
