#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
21:01:32 04.16.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-6.736085510e+01,
+3.171739130e+06,-7.592421722e+01,
+5.343478261e+06,-5.828724289e+01,
+7.515217391e+06,-5.712147141e+01,
+9.686956522e+06,-5.658849716e+01,
+1.185869565e+07,-6.457298279e+01,
+1.403043478e+07,-6.359016037e+01,
+1.620217391e+07,-6.394717789e+01,
+1.837391304e+07,-5.562807083e+01,
+2.054565217e+07,-5.226933670e+01,
+2.271739130e+07,-5.971682358e+01,
+2.488913043e+07,-6.649047089e+01,
+2.706086957e+07,-6.104995346e+01,
+2.923260870e+07,-6.422668457e+01,
+3.140434783e+07,-7.127581787e+01,
+3.357608696e+07,-7.344258118e+01,
+3.574782609e+07,-6.905237579e+01,
+3.791956522e+07,-7.002173615e+01,
+4.009130435e+07,-6.824607849e+01,
+4.226304348e+07,-7.121829224e+01,
+4.443478261e+07,-7.187393188e+01,
+4.660652174e+07,-7.386143494e+01,
+4.877826087e+07,-7.420171356e+01,
+5.095000000e+07,-6.594167328e+01,
+5.312173913e+07,-7.135559082e+01,
+5.529347826e+07,-6.333210373e+01,
+5.746521739e+07,-6.284077835e+01,
+5.963695652e+07,-6.939610291e+01,
+6.180869565e+07,-7.382981873e+01,
+6.398043478e+07,-7.895235443e+01,
+6.615217391e+07,-8.010256958e+01,
+6.832391304e+07,-8.043537140e+01,
+7.049565217e+07,-8.093195343e+01,
+7.266739130e+07,-7.750119019e+01,
+7.483913043e+07,-7.715229797e+01,
+7.701086957e+07,-7.537831116e+01,
+7.918260870e+07,-7.362387085e+01,
+8.135434783e+07,-7.012756348e+01,
+8.352608696e+07,-7.599037170e+01,
+8.569782609e+07,-7.267978668e+01,
+8.786956522e+07,-7.829226685e+01,
+9.004130435e+07,-8.131459045e+01,
+9.221304348e+07,-7.240254211e+01,
+9.438478261e+07,-6.286902237e+01,
+9.655652174e+07,-7.504335785e+01,
+9.872826087e+07,-7.275794220e+01,
+1.009000000e+08,-8.257524109e+01,
+1.030717391e+08,-8.256497192e+01,
+1.052434783e+08,-8.792075348e+01,
+1.074152174e+08,-8.042536163e+01,
+1.095869565e+08,-9.381492615e+01,
+1.117586957e+08,-9.379331207e+01,
+1.139304348e+08,-9.678013611e+01,
+1.161021739e+08,-1.013192444e+02,
+1.182739130e+08,-1.042626495e+02,
+1.204456522e+08,-9.615577698e+01,
+1.226173913e+08,-1.047895813e+02,
+1.247891304e+08,-1.046791077e+02,
+1.269608696e+08,-1.040612564e+02,
+1.291326087e+08,-1.051208954e+02,
+1.313043478e+08,-1.044814911e+02,
+1.334760870e+08,-1.050715485e+02,
+1.356478261e+08,-1.012944107e+02,
+1.378195652e+08,-9.893603516e+01,
+1.399913043e+08,-1.002318268e+02,
+1.421630435e+08,-9.987197876e+01,
+1.443347826e+08,-1.000221786e+02,
+1.465065217e+08,-1.019494324e+02,
+1.486782609e+08,-1.009574280e+02,
