#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
14:59:46 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.696949768e+01,
+3.171739130e+06,-8.265383911e+01,
+5.343478261e+06,-8.054051971e+01,
+7.515217391e+06,-8.165426636e+01,
+9.686956522e+06,-7.981735992e+01,
+1.185869565e+07,-7.529721069e+01,
+1.403043478e+07,-7.720721436e+01,
+1.620217391e+07,-6.643087769e+01,
+1.837391304e+07,-6.818697357e+01,
+2.054565217e+07,-6.575702667e+01,
+2.271739130e+07,-7.642347717e+01,
+2.488913043e+07,-7.230975342e+01,
+2.706086957e+07,-6.806018066e+01,
+2.923260870e+07,-7.638042450e+01,
+3.140434783e+07,-8.046554565e+01,
+3.357608696e+07,-7.668972778e+01,
+3.574782609e+07,-7.987574768e+01,
+3.791956522e+07,-7.928997040e+01,
+4.009130435e+07,-7.933345032e+01,
+4.226304348e+07,-8.251095581e+01,
+4.443478261e+07,-7.922009277e+01,
+4.660652174e+07,-8.139098358e+01,
+4.877826087e+07,-8.803996277e+01,
+5.095000000e+07,-8.637679291e+01,
+5.312173913e+07,-8.103735352e+01,
+5.529347826e+07,-7.927225494e+01,
+5.746521739e+07,-8.097715759e+01,
+5.963695652e+07,-7.864920044e+01,
+6.180869565e+07,-8.266285706e+01,
+6.398043478e+07,-8.846778870e+01,
+6.615217391e+07,-9.003896332e+01,
+6.832391304e+07,-9.637115479e+01,
+7.049565217e+07,-9.736685944e+01,
+7.266739130e+07,-9.112626648e+01,
+7.483913043e+07,-1.001010590e+02,
+7.701086957e+07,-9.719770813e+01,
+7.918260870e+07,-9.721876526e+01,
+8.135434783e+07,-9.346184540e+01,
+8.352608696e+07,-8.088675690e+01,
+8.569782609e+07,-9.375679016e+01,
+8.786956522e+07,-9.139816284e+01,
+9.004130435e+07,-9.267437744e+01,
+9.221304348e+07,-6.801499939e+01,
+9.438478261e+07,-7.626597595e+01,
+9.655652174e+07,-7.182826996e+01,
+9.872826087e+07,-7.666058350e+01,
+1.009000000e+08,-9.408033752e+01,
+1.030717391e+08,-9.192060852e+01,
+1.052434783e+08,-9.456735992e+01,
+1.074152174e+08,-8.981491852e+01,
+1.095869565e+08,-9.236729431e+01,
+1.117586957e+08,-9.877747345e+01,
+1.139304348e+08,-1.001668091e+02,
+1.161021739e+08,-9.727076721e+01,
+1.182739130e+08,-9.787828064e+01,
+1.204456522e+08,-8.744307709e+01,
+1.226173913e+08,-9.659005737e+01,
+1.247891304e+08,-1.024877014e+02,
+1.269608696e+08,-1.054375687e+02,
+1.291326087e+08,-1.003655777e+02,
+1.313043478e+08,-1.032178802e+02,
+1.334760870e+08,-9.205044556e+01,
+1.356478261e+08,-9.792653656e+01,
+1.378195652e+08,-9.611145782e+01,
+1.399913043e+08,-1.003401184e+02,
+1.421630435e+08,-1.021085281e+02,
+1.443347826e+08,-9.901694489e+01,
+1.465065217e+08,-1.013471146e+02,
+1.486782609e+08,-9.523277283e+01,
