#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
09:37:11 04.01.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-7.855012512e+01,
+3.250086957e+08,-9.171169281e+01,
+3.250173913e+08,-9.323786163e+01,
+3.250260870e+08,-9.356378937e+01,
+3.250347826e+08,-9.237300873e+01,
+3.250434783e+08,-9.355904388e+01,
+3.250521739e+08,-9.277221680e+01,
+3.250608696e+08,-9.154826355e+01,
+3.250695652e+08,-9.355187988e+01,
+3.250782609e+08,-9.251222229e+01,
+3.250869565e+08,-9.306011963e+01,
+3.250956522e+08,-9.281472778e+01,
+3.251043478e+08,-9.336094666e+01,
+3.251130435e+08,-9.368395996e+01,
+3.251217391e+08,-8.919799805e+01,
+3.251304348e+08,-9.250686646e+01,
+3.251391304e+08,-9.326467896e+01,
+3.251478261e+08,-9.060769653e+01,
+3.251565217e+08,-9.184049988e+01,
+3.251652174e+08,-9.253775024e+01,
+3.251739130e+08,-9.265310669e+01,
+3.251826087e+08,-8.858082581e+01,
+3.251913043e+08,-9.199892426e+01,
+3.252000000e+08,-9.274037933e+01,
+3.252086957e+08,-9.120147705e+01,
+3.252173913e+08,-9.227299500e+01,
+3.252260870e+08,-9.204845428e+01,
+3.252347826e+08,-9.200156403e+01,
+3.252434783e+08,-9.192246246e+01,
+3.252521739e+08,-9.275656891e+01,
+3.252608696e+08,-9.279119873e+01,
+3.252695652e+08,-9.024994659e+01,
+3.252782609e+08,-9.098580170e+01,
+3.252869565e+08,-9.308213806e+01,
+3.252956522e+08,-9.232365417e+01,
+3.253043478e+08,-9.250936127e+01,
+3.253130435e+08,-9.281556702e+01,
+3.253217391e+08,-9.330992889e+01,
+3.253304348e+08,-9.321896362e+01,
+3.253391304e+08,-9.176274109e+01,
+3.253478261e+08,-9.338959503e+01,
+3.253565217e+08,-9.248648834e+01,
+3.253652174e+08,-9.233538818e+01,
+3.253739130e+08,-9.258033752e+01,
+3.253826087e+08,-9.381463623e+01,
+3.253913043e+08,-9.440821838e+01,
