#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
02:59:27 04.30.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.029681320e+02,
+3.272755435e+08,-1.033728867e+02,
+3.272760870e+08,-1.029924088e+02,
+3.272766304e+08,-1.028364639e+02,
+3.272771739e+08,-1.036821213e+02,
+3.272777174e+08,-1.033176346e+02,
+3.272782609e+08,-1.030514145e+02,
+3.272788043e+08,-1.021673355e+02,
+3.272793478e+08,-1.031168442e+02,
+3.272798913e+08,-1.022035599e+02,
+3.272804348e+08,-1.021138382e+02,
+3.272809783e+08,-1.017620926e+02,
+3.272815217e+08,-1.044202194e+02,
+3.272820652e+08,-1.029472427e+02,
+3.272826087e+08,-1.016119156e+02,
+3.272831522e+08,-1.031639786e+02,
+3.272836957e+08,-1.035534439e+02,
+3.272842391e+08,-1.015296555e+02,
+3.272847826e+08,-1.025385361e+02,
+3.272853261e+08,-1.046460495e+02,
+3.272858696e+08,-1.028167343e+02,
+3.272864130e+08,-1.037368088e+02,
+3.272869565e+08,-1.026816025e+02,
+3.272875000e+08,-9.847704315e+01,
+3.272880435e+08,-9.977895355e+01,
+3.272885870e+08,-1.050174179e+02,
+3.272891304e+08,-1.026806717e+02,
+3.272896739e+08,-1.036404953e+02,
+3.272902174e+08,-1.032590408e+02,
+3.272907609e+08,-1.040346146e+02,
+3.272913043e+08,-1.044549789e+02,
+3.272918478e+08,-1.029774094e+02,
+3.272923913e+08,-1.034502945e+02,
+3.272929348e+08,-1.028817978e+02,
+3.272934783e+08,-1.020708694e+02,
+3.272940217e+08,-9.461528778e+01,
+3.272945652e+08,-1.033502121e+02,
+3.272951087e+08,-1.013101425e+02,
+3.272956522e+08,-1.026045456e+02,
+3.272961957e+08,-1.021681900e+02,
+3.272967391e+08,-1.024561234e+02,
+3.272972826e+08,-1.043044357e+02,
+3.272978261e+08,-1.038898392e+02,
+3.272983696e+08,-1.034312973e+02,
+3.272989130e+08,-1.026646957e+02,
+3.272994565e+08,-1.028286362e+02,
+3.273000000e+08,-1.027686234e+02,
+3.273005435e+08,-1.028205795e+02,
+3.273010870e+08,-1.030096436e+02,
+3.273016304e+08,-1.039584656e+02,
+3.273021739e+08,-1.032454987e+02,
+3.273027174e+08,-1.030936661e+02,
+3.273032609e+08,-1.030605927e+02,
+3.273038043e+08,-1.032510605e+02,
+3.273043478e+08,-1.034656906e+02,
+3.273048913e+08,-1.027625275e+02,
+3.273054348e+08,-1.028422546e+02,
+3.273059783e+08,-1.033386536e+02,
+3.273065217e+08,-1.040647125e+02,
+3.273070652e+08,-1.033253250e+02,
+3.273076087e+08,-1.029482727e+02,
+3.273081522e+08,-1.041919250e+02,
+3.273086957e+08,-1.006761017e+02,
+3.273092391e+08,-1.046269302e+02,
+3.273097826e+08,-1.025886765e+02,
+3.273103261e+08,-1.032414093e+02,
+3.273108696e+08,-1.029082794e+02,
+3.273114130e+08,-1.035812988e+02,
