#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
03:42:30 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.258615112e+01,
+3.171739130e+06,-8.507821655e+01,
+5.343478261e+06,-8.844340515e+01,
+7.515217391e+06,-7.736732483e+01,
+9.686956522e+06,-8.163325500e+01,
+1.185869565e+07,-7.875474548e+01,
+1.403043478e+07,-7.854824829e+01,
+1.620217391e+07,-7.855966187e+01,
+1.837391304e+07,-7.429417419e+01,
+2.054565217e+07,-6.478712463e+01,
+2.271739130e+07,-7.483243561e+01,
+2.488913043e+07,-7.763718414e+01,
+2.706086957e+07,-7.398992157e+01,
+2.923260870e+07,-8.346257019e+01,
+3.140434783e+07,-8.219347382e+01,
+3.357608696e+07,-8.443501282e+01,
+3.574782609e+07,-8.545460510e+01,
+3.791956522e+07,-8.351885223e+01,
+4.009130435e+07,-7.895148468e+01,
+4.226304348e+07,-8.449639130e+01,
+4.443478261e+07,-8.496000671e+01,
+4.660652174e+07,-9.045377350e+01,
+4.877826087e+07,-8.545883942e+01,
+5.095000000e+07,-8.324694824e+01,
+5.312173913e+07,-7.913426208e+01,
+5.529347826e+07,-7.818074036e+01,
+5.746521739e+07,-7.875299835e+01,
+5.963695652e+07,-7.928633881e+01,
+6.180869565e+07,-8.304631042e+01,
+6.398043478e+07,-8.783522034e+01,
+6.615217391e+07,-8.742015076e+01,
+6.832391304e+07,-9.031303406e+01,
+7.049565217e+07,-9.151409149e+01,
+7.266739130e+07,-8.552967834e+01,
+7.483913043e+07,-8.723780060e+01,
+7.701086957e+07,-8.653234863e+01,
+7.918260870e+07,-9.203156281e+01,
+8.135434783e+07,-9.598091888e+01,
+8.352608696e+07,-8.412893677e+01,
+8.569782609e+07,-8.868838501e+01,
+8.786956522e+07,-8.878443909e+01,
+9.004130435e+07,-9.459049225e+01,
+9.221304348e+07,-7.363946533e+01,
+9.438478261e+07,-6.843677521e+01,
+9.655652174e+07,-7.940123749e+01,
+9.872826087e+07,-7.970202637e+01,
+1.009000000e+08,-1.006968765e+02,
+1.030717391e+08,-9.808470154e+01,
+1.052434783e+08,-1.016729126e+02,
+1.074152174e+08,-9.826272583e+01,
+1.095869565e+08,-1.004297333e+02,
+1.117586957e+08,-9.761126709e+01,
+1.139304348e+08,-1.016692810e+02,
+1.161021739e+08,-1.037467422e+02,
+1.182739130e+08,-1.025809021e+02,
+1.204456522e+08,-9.045523834e+01,
+1.226173913e+08,-1.042120819e+02,
+1.247891304e+08,-1.038807373e+02,
+1.269608696e+08,-1.040744247e+02,
+1.291326087e+08,-1.048115387e+02,
+1.313043478e+08,-1.044409790e+02,
+1.334760870e+08,-9.699370575e+01,
+1.356478261e+08,-1.018808365e+02,
+1.378195652e+08,-9.708157349e+01,
+1.399913043e+08,-9.859643555e+01,
+1.421630435e+08,-1.018232880e+02,
+1.443347826e+08,-9.823564911e+01,
+1.465065217e+08,-1.011351776e+02,
+1.486782609e+08,-9.761835480e+01,
