#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
09:34:38 04.07.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.031752548e+02,
+3.272755435e+08,-1.033320999e+02,
+3.272760870e+08,-1.039687729e+02,
+3.272766304e+08,-1.025532303e+02,
+3.272771739e+08,-1.040869980e+02,
+3.272777174e+08,-1.028472290e+02,
+3.272782609e+08,-1.028067780e+02,
+3.272788043e+08,-1.019326706e+02,
+3.272793478e+08,-1.031353912e+02,
+3.272798913e+08,-1.032821045e+02,
+3.272804348e+08,-1.021989746e+02,
+3.272809783e+08,-1.034178085e+02,
+3.272815217e+08,-1.021475220e+02,
+3.272820652e+08,-1.025447693e+02,
+3.272826087e+08,-1.033107376e+02,
+3.272831522e+08,-1.030589294e+02,
+3.272836957e+08,-1.013005142e+02,
+3.272842391e+08,-1.032553635e+02,
+3.272847826e+08,-1.033043365e+02,
+3.272853261e+08,-1.036292877e+02,
+3.272858696e+08,-1.029826126e+02,
+3.272864130e+08,-1.027391281e+02,
+3.272869565e+08,-1.021010590e+02,
+3.272875000e+08,-1.026032639e+02,
+3.272880435e+08,-1.034397583e+02,
+3.272885870e+08,-1.035035172e+02,
+3.272891304e+08,-1.022503815e+02,
+3.272896739e+08,-1.031607361e+02,
+3.272902174e+08,-9.576165771e+01,
+3.272907609e+08,-1.033216171e+02,
+3.272913043e+08,-1.039633331e+02,
+3.272918478e+08,-1.039173737e+02,
+3.272923913e+08,-1.030367584e+02,
+3.272929348e+08,-1.029403763e+02,
+3.272934783e+08,-1.032687149e+02,
+3.272940217e+08,-1.012855301e+02,
+3.272945652e+08,-1.009900284e+02,
+3.272951087e+08,-1.015894623e+02,
+3.272956522e+08,-1.034502945e+02,
+3.272961957e+08,-1.019361649e+02,
+3.272967391e+08,-1.026883469e+02,
+3.272972826e+08,-1.015138855e+02,
+3.272978261e+08,-1.012666092e+02,
+3.272983696e+08,-1.030909653e+02,
+3.272989130e+08,-1.013337173e+02,
+3.272994565e+08,-1.035536346e+02,
+3.273000000e+08,-1.024624481e+02,
+3.273005435e+08,-1.004720840e+02,
+3.273010870e+08,-1.010682526e+02,
+3.273016304e+08,-1.016269302e+02,
+3.273021739e+08,-1.026137543e+02,
+3.273027174e+08,-1.022740173e+02,
+3.273032609e+08,-1.027096100e+02,
+3.273038043e+08,-1.027961426e+02,
+3.273043478e+08,-1.022756882e+02,
+3.273048913e+08,-1.021759109e+02,
+3.273054348e+08,-1.028965073e+02,
+3.273059783e+08,-1.031693344e+02,
+3.273065217e+08,-1.039403152e+02,
+3.273070652e+08,-1.032260132e+02,
+3.273076087e+08,-1.035052032e+02,
+3.273081522e+08,-1.005458984e+02,
+3.273086957e+08,-1.011321335e+02,
+3.273092391e+08,-1.027854691e+02,
+3.273097826e+08,-1.025482178e+02,
+3.273103261e+08,-1.027716904e+02,
+3.273108696e+08,-1.028685837e+02,
+3.273114130e+08,-1.027348709e+02,
