#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
05:14:54 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.464225769e+01,
+3.171739130e+06,-8.183366394e+01,
+5.343478261e+06,-7.539543152e+01,
+7.515217391e+06,-8.082701874e+01,
+9.686956522e+06,-7.881898499e+01,
+1.185869565e+07,-7.702454376e+01,
+1.403043478e+07,-7.810906982e+01,
+1.620217391e+07,-7.983501434e+01,
+1.837391304e+07,-6.594741821e+01,
+2.054565217e+07,-6.214601517e+01,
+2.271739130e+07,-7.637487030e+01,
+2.488913043e+07,-7.859826660e+01,
+2.706086957e+07,-7.328964233e+01,
+2.923260870e+07,-8.094475555e+01,
+3.140434783e+07,-8.342636871e+01,
+3.357608696e+07,-7.739218903e+01,
+3.574782609e+07,-7.741564941e+01,
+3.791956522e+07,-8.073039246e+01,
+4.009130435e+07,-7.949465179e+01,
+4.226304348e+07,-8.193939972e+01,
+4.443478261e+07,-7.883216858e+01,
+4.660652174e+07,-7.974571991e+01,
+4.877826087e+07,-8.993233490e+01,
+5.095000000e+07,-8.491207123e+01,
+5.312173913e+07,-8.178374481e+01,
+5.529347826e+07,-8.194699860e+01,
+5.746521739e+07,-8.578959656e+01,
+5.963695652e+07,-7.838779449e+01,
+6.180869565e+07,-8.124780273e+01,
+6.398043478e+07,-8.730577850e+01,
+6.615217391e+07,-8.940138245e+01,
+6.832391304e+07,-9.609731293e+01,
+7.049565217e+07,-9.784696960e+01,
+7.266739130e+07,-9.359580231e+01,
+7.483913043e+07,-9.620249176e+01,
+7.701086957e+07,-9.584002686e+01,
+7.918260870e+07,-8.974666595e+01,
+8.135434783e+07,-9.405067444e+01,
+8.352608696e+07,-8.146671295e+01,
+8.569782609e+07,-8.992721558e+01,
+8.786956522e+07,-8.959482574e+01,
+9.004130435e+07,-9.287018585e+01,
+9.221304348e+07,-6.458573151e+01,
+9.438478261e+07,-7.691075897e+01,
+9.655652174e+07,-7.398349762e+01,
+9.872826087e+07,-7.417438507e+01,
+1.009000000e+08,-9.295938873e+01,
+1.030717391e+08,-8.993820953e+01,
+1.052434783e+08,-9.214689636e+01,
+1.074152174e+08,-8.917195892e+01,
+1.095869565e+08,-9.057260132e+01,
+1.117586957e+08,-9.605935669e+01,
+1.139304348e+08,-9.818675995e+01,
+1.161021739e+08,-1.020220795e+02,
+1.182739130e+08,-1.005662079e+02,
+1.204456522e+08,-8.792263031e+01,
+1.226173913e+08,-9.382032776e+01,
+1.247891304e+08,-9.662532043e+01,
+1.269608696e+08,-1.034436035e+02,
+1.291326087e+08,-9.991452789e+01,
+1.313043478e+08,-1.037796555e+02,
+1.334760870e+08,-9.045309448e+01,
+1.356478261e+08,-9.913100433e+01,
+1.378195652e+08,-1.023320847e+02,
+1.399913043e+08,-9.936764526e+01,
+1.421630435e+08,-1.034775009e+02,
+1.443347826e+08,-9.950403595e+01,
+1.465065217e+08,-1.016107559e+02,
+1.486782609e+08,-9.611009979e+01,
