#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
11:17:11 04.15.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-6.900257111e+01,
+3.171739130e+06,-7.091889191e+01,
+5.343478261e+06,-7.512610626e+01,
+7.515217391e+06,-8.031922913e+01,
+9.686956522e+06,-6.982596588e+01,
+1.185869565e+07,-7.424963379e+01,
+1.403043478e+07,-6.414287567e+01,
+1.620217391e+07,-6.650862122e+01,
+1.837391304e+07,-6.742396545e+01,
+2.054565217e+07,-6.551074219e+01,
+2.271739130e+07,-7.671946716e+01,
+2.488913043e+07,-7.685420990e+01,
+2.706086957e+07,-6.863905334e+01,
+2.923260870e+07,-7.781452179e+01,
+3.140434783e+07,-8.001356506e+01,
+3.357608696e+07,-7.882624817e+01,
+3.574782609e+07,-7.864001465e+01,
+3.791956522e+07,-7.759603119e+01,
+4.009130435e+07,-7.464878845e+01,
+4.226304348e+07,-8.014665222e+01,
+4.443478261e+07,-7.600166321e+01,
+4.660652174e+07,-8.033316040e+01,
+4.877826087e+07,-8.418321228e+01,
+5.095000000e+07,-8.186194611e+01,
+5.312173913e+07,-8.116999817e+01,
+5.529347826e+07,-7.988720703e+01,
+5.746521739e+07,-8.200806427e+01,
+5.963695652e+07,-7.718247986e+01,
+6.180869565e+07,-7.767405701e+01,
+6.398043478e+07,-8.582307434e+01,
+6.615217391e+07,-8.793719482e+01,
+6.832391304e+07,-8.851904297e+01,
+7.049565217e+07,-9.036901855e+01,
+7.266739130e+07,-8.881629181e+01,
+7.483913043e+07,-8.805023193e+01,
+7.701086957e+07,-8.235269928e+01,
+7.918260870e+07,-8.573287964e+01,
+8.135434783e+07,-8.249344635e+01,
+8.352608696e+07,-8.599022675e+01,
+8.569782609e+07,-8.736262512e+01,
+8.786956522e+07,-8.530045319e+01,
+9.004130435e+07,-8.922857666e+01,
+9.221304348e+07,-6.813703156e+01,
+9.438478261e+07,-7.643167114e+01,
+9.655652174e+07,-8.139453125e+01,
+9.872826087e+07,-8.290941620e+01,
+1.009000000e+08,-9.111347961e+01,
+1.030717391e+08,-8.541784668e+01,
+1.052434783e+08,-9.252478790e+01,
+1.074152174e+08,-8.493782043e+01,
+1.095869565e+08,-8.585446930e+01,
+1.117586957e+08,-8.987923431e+01,
+1.139304348e+08,-9.469290161e+01,
+1.161021739e+08,-9.825209045e+01,
+1.182739130e+08,-9.054893494e+01,
+1.204456522e+08,-9.532843018e+01,
+1.226173913e+08,-8.972802734e+01,
+1.247891304e+08,-9.997275543e+01,
+1.269608696e+08,-1.037907257e+02,
+1.291326087e+08,-1.006837311e+02,
+1.313043478e+08,-1.026222992e+02,
+1.334760870e+08,-9.455158997e+01,
+1.356478261e+08,-1.020226364e+02,
+1.378195652e+08,-9.918066406e+01,
+1.399913043e+08,-9.279394531e+01,
+1.421630435e+08,-9.282569122e+01,
+1.443347826e+08,-9.073133087e+01,
+1.465065217e+08,-9.208760071e+01,
+1.486782609e+08,-9.160079956e+01,
