#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
12:46:06 04.06.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.057830963e+02,
+3.272755435e+08,-1.040737915e+02,
+3.272760870e+08,-1.048328400e+02,
+3.272766304e+08,-1.035641022e+02,
+3.272771739e+08,-1.051411438e+02,
+3.272777174e+08,-1.035364456e+02,
+3.272782609e+08,-1.031534576e+02,
+3.272788043e+08,-1.048006516e+02,
+3.272793478e+08,-1.042639542e+02,
+3.272798913e+08,-1.038671036e+02,
+3.272804348e+08,-1.052512817e+02,
+3.272809783e+08,-1.029674072e+02,
+3.272815217e+08,-1.034006348e+02,
+3.272820652e+08,-1.059014740e+02,
+3.272826087e+08,-1.054461136e+02,
+3.272831522e+08,-1.040405273e+02,
+3.272836957e+08,-1.035431137e+02,
+3.272842391e+08,-1.042808380e+02,
+3.272847826e+08,-1.041581726e+02,
+3.272853261e+08,-1.046159058e+02,
+3.272858696e+08,-1.047300873e+02,
+3.272864130e+08,-1.037678223e+02,
+3.272869565e+08,-1.050082397e+02,
+3.272875000e+08,-1.039920959e+02,
+3.272880435e+08,-1.061454468e+02,
+3.272885870e+08,-1.032421341e+02,
+3.272891304e+08,-1.052090607e+02,
+3.272896739e+08,-1.049642105e+02,
+3.272902174e+08,-1.045499725e+02,
+3.272907609e+08,-1.030310898e+02,
+3.272913043e+08,-1.046562424e+02,
+3.272918478e+08,-1.043824234e+02,
+3.272923913e+08,-1.045380325e+02,
+3.272929348e+08,-1.046359711e+02,
+3.272934783e+08,-1.045561752e+02,
+3.272940217e+08,-1.025819244e+02,
+3.272945652e+08,-1.043920364e+02,
+3.272951087e+08,-1.031479492e+02,
+3.272956522e+08,-1.054777756e+02,
+3.272961957e+08,-1.048433838e+02,
+3.272967391e+08,-1.039717636e+02,
+3.272972826e+08,-1.036892548e+02,
+3.272978261e+08,-1.039034271e+02,
+3.272983696e+08,-1.034010315e+02,
+3.272989130e+08,-1.042214127e+02,
+3.272994565e+08,-1.035565720e+02,
+3.273000000e+08,-1.032489395e+02,
+3.273005435e+08,-1.048710403e+02,
+3.273010870e+08,-1.046677628e+02,
+3.273016304e+08,-1.039708557e+02,
+3.273021739e+08,-1.021735687e+02,
+3.273027174e+08,-1.039313812e+02,
+3.273032609e+08,-1.050242691e+02,
+3.273038043e+08,-1.027843170e+02,
+3.273043478e+08,-1.028775482e+02,
+3.273048913e+08,-1.052539368e+02,
+3.273054348e+08,-1.008791351e+02,
+3.273059783e+08,-1.053511047e+02,
+3.273065217e+08,-1.046666794e+02,
+3.273070652e+08,-1.030770798e+02,
+3.273076087e+08,-1.045911102e+02,
+3.273081522e+08,-1.034752655e+02,
+3.273086957e+08,-1.039355621e+02,
+3.273092391e+08,-1.040750046e+02,
+3.273097826e+08,-1.051594620e+02,
+3.273103261e+08,-1.032637863e+02,
+3.273108696e+08,-1.034901047e+02,
+3.273114130e+08,-1.042757797e+02,
