#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
00:22:19 04.02.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.120832062e+01,
+3.250086957e+08,-9.464241791e+01,
+3.250173913e+08,-9.684477997e+01,
+3.250260870e+08,-9.668980408e+01,
+3.250347826e+08,-9.734252167e+01,
+3.250434783e+08,-9.440694427e+01,
+3.250521739e+08,-9.575724030e+01,
+3.250608696e+08,-9.439551544e+01,
+3.250695652e+08,-9.551147461e+01,
+3.250782609e+08,-9.687902832e+01,
+3.250869565e+08,-9.689868927e+01,
+3.250956522e+08,-9.631765747e+01,
+3.251043478e+08,-9.629442596e+01,
+3.251130435e+08,-9.534651947e+01,
+3.251217391e+08,-9.283580017e+01,
+3.251304348e+08,-9.432865143e+01,
+3.251391304e+08,-9.642404175e+01,
+3.251478261e+08,-9.654055786e+01,
+3.251565217e+08,-9.672291565e+01,
+3.251652174e+08,-9.606337738e+01,
+3.251739130e+08,-9.635398102e+01,
+3.251826087e+08,-9.352877808e+01,
+3.251913043e+08,-9.613201904e+01,
+3.252000000e+08,-9.603804016e+01,
+3.252086957e+08,-9.639724731e+01,
+3.252173913e+08,-9.511062622e+01,
+3.252260870e+08,-9.350117493e+01,
+3.252347826e+08,-9.472776794e+01,
+3.252434783e+08,-9.361939240e+01,
+3.252521739e+08,-9.452233887e+01,
+3.252608696e+08,-9.382307434e+01,
+3.252695652e+08,-9.524617004e+01,
+3.252782609e+08,-9.485308075e+01,
+3.252869565e+08,-9.545086670e+01,
+3.252956522e+08,-9.451834869e+01,
+3.253043478e+08,-9.421508789e+01,
+3.253130435e+08,-9.435538483e+01,
+3.253217391e+08,-9.630012512e+01,
+3.253304348e+08,-9.524535370e+01,
+3.253391304e+08,-9.254901123e+01,
+3.253478261e+08,-9.662671661e+01,
+3.253565217e+08,-9.616870880e+01,
+3.253652174e+08,-9.597082520e+01,
+3.253739130e+08,-9.530980682e+01,
+3.253826087e+08,-9.694956970e+01,
+3.253913043e+08,-9.433243561e+01,
