#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
10:00:55 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.478250122e+01,
+3.171739130e+06,-7.293160248e+01,
+5.343478261e+06,-7.215887451e+01,
+7.515217391e+06,-7.459294891e+01,
+9.686956522e+06,-6.621941376e+01,
+1.185869565e+07,-7.534240723e+01,
+1.403043478e+07,-6.389361191e+01,
+1.620217391e+07,-6.889799500e+01,
+1.837391304e+07,-6.701553345e+01,
+2.054565217e+07,-6.747311401e+01,
+2.271739130e+07,-6.906230164e+01,
+2.488913043e+07,-7.322479248e+01,
+2.706086957e+07,-6.843076324e+01,
+2.923260870e+07,-7.482112122e+01,
+3.140434783e+07,-8.126113892e+01,
+3.357608696e+07,-8.216430664e+01,
+3.574782609e+07,-8.321767426e+01,
+3.791956522e+07,-7.929025269e+01,
+4.009130435e+07,-7.750248718e+01,
+4.226304348e+07,-8.276715088e+01,
+4.443478261e+07,-8.129063416e+01,
+4.660652174e+07,-8.053562927e+01,
+4.877826087e+07,-8.407780457e+01,
+5.095000000e+07,-8.081645966e+01,
+5.312173913e+07,-8.159515381e+01,
+5.529347826e+07,-7.674198914e+01,
+5.746521739e+07,-8.007083893e+01,
+5.963695652e+07,-8.102027130e+01,
+6.180869565e+07,-8.462882996e+01,
+6.398043478e+07,-8.570510864e+01,
+6.615217391e+07,-9.196572876e+01,
+6.832391304e+07,-9.243337250e+01,
+7.049565217e+07,-9.733822632e+01,
+7.266739130e+07,-8.526796722e+01,
+7.483913043e+07,-9.610404968e+01,
+7.701086957e+07,-9.144180298e+01,
+7.918260870e+07,-9.571497345e+01,
+8.135434783e+07,-9.300236511e+01,
+8.352608696e+07,-9.255034637e+01,
+8.569782609e+07,-8.796952820e+01,
+8.786956522e+07,-8.244976807e+01,
+9.004130435e+07,-8.918325043e+01,
+9.221304348e+07,-6.737646484e+01,
+9.438478261e+07,-6.605384827e+01,
+9.655652174e+07,-7.294351196e+01,
+9.872826087e+07,-7.763871765e+01,
+1.009000000e+08,-8.986367035e+01,
+1.030717391e+08,-8.962329865e+01,
+1.052434783e+08,-9.880350494e+01,
+1.074152174e+08,-9.311238098e+01,
+1.095869565e+08,-9.175903320e+01,
+1.117586957e+08,-9.373007202e+01,
+1.139304348e+08,-9.482009125e+01,
+1.161021739e+08,-9.879792023e+01,
+1.182739130e+08,-1.025212097e+02,
+1.204456522e+08,-9.132841492e+01,
+1.226173913e+08,-1.000960007e+02,
+1.247891304e+08,-9.848875427e+01,
+1.269608696e+08,-1.038027115e+02,
+1.291326087e+08,-1.010976486e+02,
+1.313043478e+08,-1.013061829e+02,
+1.334760870e+08,-8.752157593e+01,
+1.356478261e+08,-1.010427017e+02,
+1.378195652e+08,-9.790505981e+01,
+1.399913043e+08,-9.229785156e+01,
+1.421630435e+08,-9.414280701e+01,
+1.443347826e+08,-9.321372223e+01,
+1.465065217e+08,-9.776946259e+01,
+1.486782609e+08,-9.460980988e+01,
