#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
09:04:38 04.07.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.021429749e+02,
+3.272755435e+08,-1.020757217e+02,
+3.272760870e+08,-1.020549698e+02,
+3.272766304e+08,-1.008561859e+02,
+3.272771739e+08,-1.020247345e+02,
+3.272777174e+08,-1.017854767e+02,
+3.272782609e+08,-1.013800583e+02,
+3.272788043e+08,-1.027264633e+02,
+3.272793478e+08,-1.015481873e+02,
+3.272798913e+08,-1.023589020e+02,
+3.272804348e+08,-1.032055588e+02,
+3.272809783e+08,-1.000461502e+02,
+3.272815217e+08,-1.019686127e+02,
+3.272820652e+08,-1.024085770e+02,
+3.272826087e+08,-1.016511536e+02,
+3.272831522e+08,-1.018577499e+02,
+3.272836957e+08,-1.022372589e+02,
+3.272842391e+08,-1.014609146e+02,
+3.272847826e+08,-1.004682312e+02,
+3.272853261e+08,-1.014464417e+02,
+3.272858696e+08,-1.017547150e+02,
+3.272864130e+08,-1.017278519e+02,
+3.272869565e+08,-1.030779953e+02,
+3.272875000e+08,-9.907091522e+01,
+3.272880435e+08,-1.027224579e+02,
+3.272885870e+08,-1.005848694e+02,
+3.272891304e+08,-1.031895905e+02,
+3.272896739e+08,-1.036291885e+02,
+3.272902174e+08,-9.718518066e+01,
+3.272907609e+08,-1.037551041e+02,
+3.272913043e+08,-1.029333496e+02,
+3.272918478e+08,-1.034355621e+02,
+3.272923913e+08,-1.001548615e+02,
+3.272929348e+08,-1.035618515e+02,
+3.272934783e+08,-1.023367615e+02,
+3.272940217e+08,-9.866181183e+01,
+3.272945652e+08,-1.020015259e+02,
+3.272951087e+08,-1.035144043e+02,
+3.272956522e+08,-1.031894608e+02,
+3.272961957e+08,-1.024901886e+02,
+3.272967391e+08,-1.005429993e+02,
+3.272972826e+08,-1.010858688e+02,
+3.272978261e+08,-1.020748672e+02,
+3.272983696e+08,-1.030599747e+02,
+3.272989130e+08,-1.012427673e+02,
+3.272994565e+08,-1.021742172e+02,
+3.273000000e+08,-1.016625595e+02,
+3.273005435e+08,-1.014068604e+02,
+3.273010870e+08,-1.029055176e+02,
+3.273016304e+08,-1.019141159e+02,
+3.273021739e+08,-1.018868637e+02,
+3.273027174e+08,-1.015709686e+02,
+3.273032609e+08,-1.023628082e+02,
+3.273038043e+08,-1.008923111e+02,
+3.273043478e+08,-1.010628586e+02,
+3.273048913e+08,-1.026891174e+02,
+3.273054348e+08,-1.010847473e+02,
+3.273059783e+08,-1.008819656e+02,
+3.273065217e+08,-1.026667023e+02,
+3.273070652e+08,-1.011904297e+02,
+3.273076087e+08,-1.020878296e+02,
+3.273081522e+08,-1.022755737e+02,
+3.273086957e+08,-1.011815872e+02,
+3.273092391e+08,-1.038076324e+02,
+3.273097826e+08,-1.019186096e+02,
+3.273103261e+08,-1.028168716e+02,
+3.273108696e+08,-1.030923615e+02,
+3.273114130e+08,-1.020583420e+02,
