#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
01:56:12 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.050349426e+01,
+3.171739130e+06,-8.170343781e+01,
+5.343478261e+06,-8.081520081e+01,
+7.515217391e+06,-7.882670593e+01,
+9.686956522e+06,-8.040368652e+01,
+1.185869565e+07,-7.622944641e+01,
+1.403043478e+07,-7.693151093e+01,
+1.620217391e+07,-7.635228729e+01,
+1.837391304e+07,-7.076943970e+01,
+2.054565217e+07,-6.385286331e+01,
+2.271739130e+07,-7.348159790e+01,
+2.488913043e+07,-7.851927948e+01,
+2.706086957e+07,-7.190586853e+01,
+2.923260870e+07,-8.015446472e+01,
+3.140434783e+07,-8.332241058e+01,
+3.357608696e+07,-8.265519714e+01,
+3.574782609e+07,-8.137638855e+01,
+3.791956522e+07,-7.901332092e+01,
+4.009130435e+07,-8.138128662e+01,
+4.226304348e+07,-8.168025208e+01,
+4.443478261e+07,-7.907975769e+01,
+4.660652174e+07,-8.236203003e+01,
+4.877826087e+07,-8.503408051e+01,
+5.095000000e+07,-8.495083618e+01,
+5.312173913e+07,-8.402479553e+01,
+5.529347826e+07,-8.252746582e+01,
+5.746521739e+07,-8.830558777e+01,
+5.963695652e+07,-8.410568237e+01,
+6.180869565e+07,-8.425456238e+01,
+6.398043478e+07,-8.943076324e+01,
+6.615217391e+07,-8.572511292e+01,
+6.832391304e+07,-9.467210388e+01,
+7.049565217e+07,-9.352789307e+01,
+7.266739130e+07,-9.093839264e+01,
+7.483913043e+07,-9.449616241e+01,
+7.701086957e+07,-9.305805969e+01,
+7.918260870e+07,-8.946901703e+01,
+8.135434783e+07,-9.695683289e+01,
+8.352608696e+07,-8.554881287e+01,
+8.569782609e+07,-9.479294586e+01,
+8.786956522e+07,-8.744226074e+01,
+9.004130435e+07,-9.805790710e+01,
+9.221304348e+07,-6.558999634e+01,
+9.438478261e+07,-7.231199646e+01,
+9.655652174e+07,-7.130368805e+01,
+9.872826087e+07,-7.462213135e+01,
+1.009000000e+08,-9.811796570e+01,
+1.030717391e+08,-9.073973083e+01,
+1.052434783e+08,-9.486958313e+01,
+1.074152174e+08,-9.137871552e+01,
+1.095869565e+08,-9.023000336e+01,
+1.117586957e+08,-9.334499359e+01,
+1.139304348e+08,-9.441477966e+01,
+1.161021739e+08,-9.744812775e+01,
+1.182739130e+08,-9.954974365e+01,
+1.204456522e+08,-8.538908386e+01,
+1.226173913e+08,-9.204251099e+01,
+1.247891304e+08,-1.004048386e+02,
+1.269608696e+08,-1.010779419e+02,
+1.291326087e+08,-9.724382782e+01,
+1.313043478e+08,-1.017817230e+02,
+1.334760870e+08,-8.472676849e+01,
+1.356478261e+08,-9.651649475e+01,
+1.378195652e+08,-9.340602112e+01,
+1.399913043e+08,-9.467792511e+01,
+1.421630435e+08,-9.653588104e+01,
+1.443347826e+08,-9.084321594e+01,
+1.465065217e+08,-9.614263153e+01,
+1.486782609e+08,-9.222386932e+01,
