#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
07:22:09 04.01.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-7.839557648e+01,
+3.250086957e+08,-9.472837830e+01,
+3.250173913e+08,-9.488642883e+01,
+3.250260870e+08,-9.490531921e+01,
+3.250347826e+08,-9.570674133e+01,
+3.250434783e+08,-9.485794830e+01,
+3.250521739e+08,-9.456578064e+01,
+3.250608696e+08,-9.491450500e+01,
+3.250695652e+08,-9.475363159e+01,
+3.250782609e+08,-9.482257080e+01,
+3.250869565e+08,-9.298977661e+01,
+3.250956522e+08,-9.503669739e+01,
+3.251043478e+08,-9.427615356e+01,
+3.251130435e+08,-9.318049622e+01,
+3.251217391e+08,-9.000773621e+01,
+3.251304348e+08,-9.269041443e+01,
+3.251391304e+08,-9.336404419e+01,
+3.251478261e+08,-9.187815857e+01,
+3.251565217e+08,-9.341630554e+01,
+3.251652174e+08,-9.245117188e+01,
+3.251739130e+08,-9.398052979e+01,
+3.251826087e+08,-9.331690979e+01,
+3.251913043e+08,-9.245849609e+01,
+3.252000000e+08,-9.366702271e+01,
+3.252086957e+08,-9.317970276e+01,
+3.252173913e+08,-9.562065125e+01,
+3.252260870e+08,-9.477203369e+01,
+3.252347826e+08,-9.492893982e+01,
+3.252434783e+08,-9.394476318e+01,
+3.252521739e+08,-9.264572144e+01,
+3.252608696e+08,-9.434336090e+01,
+3.252695652e+08,-9.512630463e+01,
+3.252782609e+08,-9.480525208e+01,
+3.252869565e+08,-9.522969818e+01,
+3.252956522e+08,-9.507073975e+01,
+3.253043478e+08,-9.558418274e+01,
+3.253130435e+08,-9.457160950e+01,
+3.253217391e+08,-9.416982269e+01,
+3.253304348e+08,-9.521699524e+01,
+3.253391304e+08,-9.336421967e+01,
+3.253478261e+08,-9.503633881e+01,
+3.253565217e+08,-9.534394836e+01,
+3.253652174e+08,-9.400854492e+01,
+3.253739130e+08,-9.552725220e+01,
+3.253826087e+08,-9.452775574e+01,
+3.253913043e+08,-9.505856323e+01,
