#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
21:46:02 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.639551544e+01,
+3.171739130e+06,-7.925876617e+01,
+5.343478261e+06,-7.318856812e+01,
+7.515217391e+06,-7.637467194e+01,
+9.686956522e+06,-7.242971039e+01,
+1.185869565e+07,-7.332142639e+01,
+1.403043478e+07,-7.649398804e+01,
+1.620217391e+07,-7.224053955e+01,
+1.837391304e+07,-6.640481567e+01,
+2.054565217e+07,-6.486354065e+01,
+2.271739130e+07,-7.723580933e+01,
+2.488913043e+07,-7.694136810e+01,
+2.706086957e+07,-7.232172394e+01,
+2.923260870e+07,-7.639250946e+01,
+3.140434783e+07,-8.042002869e+01,
+3.357608696e+07,-8.025915527e+01,
+3.574782609e+07,-8.297525024e+01,
+3.791956522e+07,-8.136439514e+01,
+4.009130435e+07,-7.878030396e+01,
+4.226304348e+07,-8.143891907e+01,
+4.443478261e+07,-7.859457397e+01,
+4.660652174e+07,-8.222244263e+01,
+4.877826087e+07,-8.569092560e+01,
+5.095000000e+07,-8.414067078e+01,
+5.312173913e+07,-7.851285553e+01,
+5.529347826e+07,-7.877634430e+01,
+5.746521739e+07,-7.998484802e+01,
+5.963695652e+07,-8.096634674e+01,
+6.180869565e+07,-8.551210022e+01,
+6.398043478e+07,-8.703008270e+01,
+6.615217391e+07,-9.362439728e+01,
+6.832391304e+07,-9.510295105e+01,
+7.049565217e+07,-9.821559906e+01,
+7.266739130e+07,-8.659400940e+01,
+7.483913043e+07,-9.523728943e+01,
+7.701086957e+07,-9.080921936e+01,
+7.918260870e+07,-9.698621368e+01,
+8.135434783e+07,-9.288119507e+01,
+8.352608696e+07,-8.549559784e+01,
+8.569782609e+07,-8.990464783e+01,
+8.786956522e+07,-8.928847504e+01,
+9.004130435e+07,-9.223025513e+01,
+9.221304348e+07,-6.789687347e+01,
+9.438478261e+07,-6.867359924e+01,
+9.655652174e+07,-7.356349182e+01,
+9.872826087e+07,-7.993445587e+01,
+1.009000000e+08,-9.259005737e+01,
+1.030717391e+08,-9.356896973e+01,
+1.052434783e+08,-1.002104950e+02,
+1.074152174e+08,-9.433407593e+01,
+1.095869565e+08,-9.587961578e+01,
+1.117586957e+08,-9.538507843e+01,
+1.139304348e+08,-9.837586212e+01,
+1.161021739e+08,-1.032569351e+02,
+1.182739130e+08,-9.952966309e+01,
+1.204456522e+08,-9.306571198e+01,
+1.226173913e+08,-1.024620209e+02,
+1.247891304e+08,-9.853355408e+01,
+1.269608696e+08,-1.032275848e+02,
+1.291326087e+08,-1.000705566e+02,
+1.313043478e+08,-9.973023987e+01,
+1.334760870e+08,-8.989557648e+01,
+1.356478261e+08,-1.010525742e+02,
+1.378195652e+08,-9.981698608e+01,
+1.399913043e+08,-9.342343903e+01,
+1.421630435e+08,-9.901047516e+01,
+1.443347826e+08,-9.393340302e+01,
+1.465065217e+08,-9.989920807e+01,
+1.486782609e+08,-9.865376282e+01,
