#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
12:21:25 04.11.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.362947083e+01,
+3.171739130e+06,-7.197293091e+01,
+5.343478261e+06,-7.466730499e+01,
+7.515217391e+06,-7.366963196e+01,
+9.686956522e+06,-7.490210724e+01,
+1.185869565e+07,-7.620793915e+01,
+1.403043478e+07,-7.613545990e+01,
+1.620217391e+07,-6.780433655e+01,
+1.837391304e+07,-6.739290619e+01,
+2.054565217e+07,-6.719813538e+01,
+2.271739130e+07,-7.330561066e+01,
+2.488913043e+07,-7.224504852e+01,
+2.706086957e+07,-7.028412628e+01,
+2.923260870e+07,-7.763919067e+01,
+3.140434783e+07,-7.602971649e+01,
+3.357608696e+07,-7.764978790e+01,
+3.574782609e+07,-7.781311035e+01,
+3.791956522e+07,-7.491657257e+01,
+4.009130435e+07,-7.726576996e+01,
+4.226304348e+07,-8.107160187e+01,
+4.443478261e+07,-7.587098694e+01,
+4.660652174e+07,-8.721588898e+01,
+4.877826087e+07,-8.938493347e+01,
+5.095000000e+07,-8.697887421e+01,
+5.312173913e+07,-8.280097198e+01,
+5.529347826e+07,-7.959087372e+01,
+5.746521739e+07,-8.193107605e+01,
+5.963695652e+07,-8.009416199e+01,
+6.180869565e+07,-8.422357941e+01,
+6.398043478e+07,-8.606077576e+01,
+6.615217391e+07,-8.844227600e+01,
+6.832391304e+07,-9.660117340e+01,
+7.049565217e+07,-9.736248016e+01,
+7.266739130e+07,-9.820746613e+01,
+7.483913043e+07,-9.667528534e+01,
+7.701086957e+07,-9.842802429e+01,
+7.918260870e+07,-9.266800690e+01,
+8.135434783e+07,-9.348361969e+01,
+8.352608696e+07,-8.010782623e+01,
+8.569782609e+07,-9.262567902e+01,
+8.786956522e+07,-8.651625824e+01,
+9.004130435e+07,-9.137249756e+01,
+9.221304348e+07,-6.364233017e+01,
+9.438478261e+07,-8.274533081e+01,
+9.655652174e+07,-7.209992218e+01,
+9.872826087e+07,-8.144844818e+01,
+1.009000000e+08,-9.303191376e+01,
+1.030717391e+08,-9.103837585e+01,
+1.052434783e+08,-9.313239288e+01,
+1.074152174e+08,-8.899633026e+01,
+1.095869565e+08,-9.160578918e+01,
+1.117586957e+08,-9.748926544e+01,
+1.139304348e+08,-9.956809235e+01,
+1.161021739e+08,-1.005388260e+02,
+1.182739130e+08,-9.703745270e+01,
+1.204456522e+08,-9.021240997e+01,
+1.226173913e+08,-9.397607422e+01,
+1.247891304e+08,-9.817958832e+01,
+1.269608696e+08,-9.907462311e+01,
+1.291326087e+08,-9.727378082e+01,
+1.313043478e+08,-9.581532288e+01,
+1.334760870e+08,-9.138668823e+01,
+1.356478261e+08,-9.531069183e+01,
+1.378195652e+08,-9.850193787e+01,
+1.399913043e+08,-9.862694550e+01,
+1.421630435e+08,-1.004709015e+02,
+1.443347826e+08,-9.917790985e+01,
+1.465065217e+08,-1.014586563e+02,
+1.486782609e+08,-9.370339966e+01,
