#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
11:12:20 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.652643585e+01,
+3.171739130e+06,-8.574004364e+01,
+5.343478261e+06,-8.292890930e+01,
+7.515217391e+06,-8.348796844e+01,
+9.686956522e+06,-8.235460663e+01,
+1.185869565e+07,-7.676228333e+01,
+1.403043478e+07,-6.660127258e+01,
+1.620217391e+07,-7.512743378e+01,
+1.837391304e+07,-6.656385803e+01,
+2.054565217e+07,-6.569393921e+01,
+2.271739130e+07,-7.213853455e+01,
+2.488913043e+07,-7.299228668e+01,
+2.706086957e+07,-6.865070343e+01,
+2.923260870e+07,-7.690207672e+01,
+3.140434783e+07,-7.834210968e+01,
+3.357608696e+07,-8.197789001e+01,
+3.574782609e+07,-8.616280365e+01,
+3.791956522e+07,-7.987287140e+01,
+4.009130435e+07,-8.006452179e+01,
+4.226304348e+07,-8.284502411e+01,
+4.443478261e+07,-7.867906189e+01,
+4.660652174e+07,-8.887158203e+01,
+4.877826087e+07,-8.663516235e+01,
+5.095000000e+07,-8.226981354e+01,
+5.312173913e+07,-8.098840332e+01,
+5.529347826e+07,-7.721263885e+01,
+5.746521739e+07,-7.559832001e+01,
+5.963695652e+07,-7.226349640e+01,
+6.180869565e+07,-7.641175842e+01,
+6.398043478e+07,-8.483716583e+01,
+6.615217391e+07,-8.232708740e+01,
+6.832391304e+07,-8.726589966e+01,
+7.049565217e+07,-8.687166595e+01,
+7.266739130e+07,-8.471105957e+01,
+7.483913043e+07,-8.669200134e+01,
+7.701086957e+07,-7.944179535e+01,
+7.918260870e+07,-8.527256775e+01,
+8.135434783e+07,-8.266357422e+01,
+8.352608696e+07,-8.396302795e+01,
+8.569782609e+07,-9.024237823e+01,
+8.786956522e+07,-8.493294525e+01,
+9.004130435e+07,-9.029982758e+01,
+9.221304348e+07,-7.294998932e+01,
+9.438478261e+07,-7.046367645e+01,
+9.655652174e+07,-8.091018677e+01,
+9.872826087e+07,-7.597908783e+01,
+1.009000000e+08,-9.247576141e+01,
+1.030717391e+08,-9.056814575e+01,
+1.052434783e+08,-9.164199829e+01,
+1.074152174e+08,-8.908440399e+01,
+1.095869565e+08,-8.807756805e+01,
+1.117586957e+08,-9.454235840e+01,
+1.139304348e+08,-9.998791504e+01,
+1.161021739e+08,-1.015216217e+02,
+1.182739130e+08,-1.037172546e+02,
+1.204456522e+08,-9.048514557e+01,
+1.226173913e+08,-1.024535294e+02,
+1.247891304e+08,-1.037747116e+02,
+1.269608696e+08,-1.047956848e+02,
+1.291326087e+08,-1.054913330e+02,
+1.313043478e+08,-1.045430756e+02,
+1.334760870e+08,-9.448410034e+01,
+1.356478261e+08,-1.028578033e+02,
+1.378195652e+08,-9.931517792e+01,
+1.399913043e+08,-9.547829437e+01,
+1.421630435e+08,-9.642853546e+01,
+1.443347826e+08,-9.504613495e+01,
+1.465065217e+08,-9.648937225e+01,
+1.486782609e+08,-9.540357208e+01,
