#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
08:26:01 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.696573639e+01,
+3.171739130e+06,-7.468687439e+01,
+5.343478261e+06,-7.528425598e+01,
+7.515217391e+06,-7.787217712e+01,
+9.686956522e+06,-7.441468811e+01,
+1.185869565e+07,-7.198239899e+01,
+1.403043478e+07,-7.268692780e+01,
+1.620217391e+07,-7.053334808e+01,
+1.837391304e+07,-6.885359192e+01,
+2.054565217e+07,-6.460015106e+01,
+2.271739130e+07,-7.441825867e+01,
+2.488913043e+07,-7.196435547e+01,
+2.706086957e+07,-7.151168060e+01,
+2.923260870e+07,-7.873347473e+01,
+3.140434783e+07,-7.693120575e+01,
+3.357608696e+07,-8.008875275e+01,
+3.574782609e+07,-8.355244446e+01,
+3.791956522e+07,-7.967552948e+01,
+4.009130435e+07,-7.882714081e+01,
+4.226304348e+07,-8.287119293e+01,
+4.443478261e+07,-8.056654358e+01,
+4.660652174e+07,-7.885052490e+01,
+4.877826087e+07,-8.925743866e+01,
+5.095000000e+07,-8.261372375e+01,
+5.312173913e+07,-7.957823944e+01,
+5.529347826e+07,-7.747553253e+01,
+5.746521739e+07,-8.187259674e+01,
+5.963695652e+07,-8.116995239e+01,
+6.180869565e+07,-8.409935760e+01,
+6.398043478e+07,-8.982573700e+01,
+6.615217391e+07,-8.626454926e+01,
+6.832391304e+07,-9.338692474e+01,
+7.049565217e+07,-9.311145020e+01,
+7.266739130e+07,-8.860237122e+01,
+7.483913043e+07,-9.684680176e+01,
+7.701086957e+07,-9.004928589e+01,
+7.918260870e+07,-8.456302643e+01,
+8.135434783e+07,-9.066916656e+01,
+8.352608696e+07,-8.315497589e+01,
+8.569782609e+07,-9.308451080e+01,
+8.786956522e+07,-8.027789307e+01,
+9.004130435e+07,-9.415773773e+01,
+9.221304348e+07,-5.437016296e+01,
+9.438478261e+07,-6.799060822e+01,
+9.655652174e+07,-7.463468933e+01,
+9.872826087e+07,-7.523006439e+01,
+1.009000000e+08,-9.662753296e+01,
+1.030717391e+08,-9.789488220e+01,
+1.052434783e+08,-9.454611969e+01,
+1.074152174e+08,-9.234819794e+01,
+1.095869565e+08,-8.953765106e+01,
+1.117586957e+08,-9.348921204e+01,
+1.139304348e+08,-9.508267975e+01,
+1.161021739e+08,-9.669294739e+01,
+1.182739130e+08,-1.001168060e+02,
+1.204456522e+08,-8.531746674e+01,
+1.226173913e+08,-9.364698792e+01,
+1.247891304e+08,-9.920697784e+01,
+1.269608696e+08,-1.015253372e+02,
+1.291326087e+08,-1.007429276e+02,
+1.313043478e+08,-1.023416901e+02,
+1.334760870e+08,-8.780072021e+01,
+1.356478261e+08,-9.811188507e+01,
+1.378195652e+08,-9.666884613e+01,
+1.399913043e+08,-9.693067169e+01,
+1.421630435e+08,-9.471215820e+01,
+1.443347826e+08,-9.181582642e+01,
+1.465065217e+08,-9.668286896e+01,
+1.486782609e+08,-9.324987030e+01,
