#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
15:21:02 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.475930786e+01,
+3.171739130e+06,-7.271691132e+01,
+5.343478261e+06,-7.907294464e+01,
+7.515217391e+06,-7.562614441e+01,
+9.686956522e+06,-7.670299530e+01,
+1.185869565e+07,-6.836982727e+01,
+1.403043478e+07,-7.831579590e+01,
+1.620217391e+07,-6.133802032e+01,
+1.837391304e+07,-6.501097870e+01,
+2.054565217e+07,-6.693276978e+01,
+2.271739130e+07,-7.128008270e+01,
+2.488913043e+07,-7.140095520e+01,
+2.706086957e+07,-6.813447571e+01,
+2.923260870e+07,-7.917530823e+01,
+3.140434783e+07,-7.944621277e+01,
+3.357608696e+07,-8.148614502e+01,
+3.574782609e+07,-8.114426422e+01,
+3.791956522e+07,-8.057066345e+01,
+4.009130435e+07,-7.636351776e+01,
+4.226304348e+07,-7.795290375e+01,
+4.443478261e+07,-7.842351532e+01,
+4.660652174e+07,-8.488054657e+01,
+4.877826087e+07,-8.652740479e+01,
+5.095000000e+07,-8.481568146e+01,
+5.312173913e+07,-7.871397400e+01,
+5.529347826e+07,-7.832412720e+01,
+5.746521739e+07,-8.041205597e+01,
+5.963695652e+07,-7.618873596e+01,
+6.180869565e+07,-8.451101685e+01,
+6.398043478e+07,-8.860563660e+01,
+6.615217391e+07,-8.659796143e+01,
+6.832391304e+07,-9.321585083e+01,
+7.049565217e+07,-9.604479980e+01,
+7.266739130e+07,-8.779168701e+01,
+7.483913043e+07,-9.832451630e+01,
+7.701086957e+07,-9.795140076e+01,
+7.918260870e+07,-8.613578033e+01,
+8.135434783e+07,-9.437571716e+01,
+8.352608696e+07,-8.862860870e+01,
+8.569782609e+07,-9.480386353e+01,
+8.786956522e+07,-9.793522644e+01,
+9.004130435e+07,-9.973102570e+01,
+9.221304348e+07,-6.553639221e+01,
+9.438478261e+07,-6.871112823e+01,
+9.655652174e+07,-7.030998230e+01,
+9.872826087e+07,-7.063442230e+01,
+1.009000000e+08,-9.523609924e+01,
+1.030717391e+08,-9.507830811e+01,
+1.052434783e+08,-9.623224640e+01,
+1.074152174e+08,-9.327138519e+01,
+1.095869565e+08,-9.637257385e+01,
+1.117586957e+08,-9.667190552e+01,
+1.139304348e+08,-1.009985275e+02,
+1.161021739e+08,-1.018427582e+02,
+1.182739130e+08,-9.577110291e+01,
+1.204456522e+08,-9.184143829e+01,
+1.226173913e+08,-9.228533936e+01,
+1.247891304e+08,-9.807073975e+01,
+1.269608696e+08,-1.037490692e+02,
+1.291326087e+08,-1.028967896e+02,
+1.313043478e+08,-1.031819534e+02,
+1.334760870e+08,-9.154632568e+01,
+1.356478261e+08,-9.936636353e+01,
+1.378195652e+08,-9.389493561e+01,
+1.399913043e+08,-9.003445435e+01,
+1.421630435e+08,-9.461130524e+01,
+1.443347826e+08,-9.219749451e+01,
+1.465065217e+08,-9.779109192e+01,
+1.486782609e+08,-9.630405426e+01,
