#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
08:44:42 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.585126495e+01,
+3.171739130e+06,-7.213780975e+01,
+5.343478261e+06,-8.911702728e+01,
+7.515217391e+06,-7.521492767e+01,
+9.686956522e+06,-7.190723419e+01,
+1.185869565e+07,-6.854573059e+01,
+1.403043478e+07,-6.993212128e+01,
+1.620217391e+07,-7.012729645e+01,
+1.837391304e+07,-6.533896637e+01,
+2.054565217e+07,-6.759410858e+01,
+2.271739130e+07,-7.031090546e+01,
+2.488913043e+07,-7.155455780e+01,
+2.706086957e+07,-7.104000092e+01,
+2.923260870e+07,-7.844025421e+01,
+3.140434783e+07,-7.860199738e+01,
+3.357608696e+07,-7.965375519e+01,
+3.574782609e+07,-7.926365662e+01,
+3.791956522e+07,-7.808924103e+01,
+4.009130435e+07,-8.009169769e+01,
+4.226304348e+07,-7.997435760e+01,
+4.443478261e+07,-7.877320862e+01,
+4.660652174e+07,-8.414703369e+01,
+4.877826087e+07,-8.911248016e+01,
+5.095000000e+07,-8.750657654e+01,
+5.312173913e+07,-7.954285431e+01,
+5.529347826e+07,-7.848979187e+01,
+5.746521739e+07,-7.878002167e+01,
+5.963695652e+07,-8.063544464e+01,
+6.180869565e+07,-8.170808411e+01,
+6.398043478e+07,-9.075904846e+01,
+6.615217391e+07,-9.155793762e+01,
+6.832391304e+07,-9.468663788e+01,
+7.049565217e+07,-9.406274414e+01,
+7.266739130e+07,-9.546204376e+01,
+7.483913043e+07,-9.799048615e+01,
+7.701086957e+07,-9.779239655e+01,
+7.918260870e+07,-9.386992645e+01,
+8.135434783e+07,-9.408690643e+01,
+8.352608696e+07,-8.069747925e+01,
+8.569782609e+07,-9.229267883e+01,
+8.786956522e+07,-8.758594513e+01,
+9.004130435e+07,-9.245743561e+01,
+9.221304348e+07,-6.499453735e+01,
+9.438478261e+07,-7.549895477e+01,
+9.655652174e+07,-6.933385468e+01,
+9.872826087e+07,-7.765863800e+01,
+1.009000000e+08,-9.455111694e+01,
+1.030717391e+08,-9.142929077e+01,
+1.052434783e+08,-9.134971619e+01,
+1.074152174e+08,-9.138606262e+01,
+1.095869565e+08,-9.258161163e+01,
+1.117586957e+08,-9.637373352e+01,
+1.139304348e+08,-9.804869843e+01,
+1.161021739e+08,-1.008355637e+02,
+1.182739130e+08,-9.686482239e+01,
+1.204456522e+08,-8.803798676e+01,
+1.226173913e+08,-9.448301697e+01,
+1.247891304e+08,-1.009243240e+02,
+1.269608696e+08,-1.029903107e+02,
+1.291326087e+08,-9.842078400e+01,
+1.313043478e+08,-1.011052170e+02,
+1.334760870e+08,-8.999285126e+01,
+1.356478261e+08,-9.704283905e+01,
+1.378195652e+08,-1.003003998e+02,
+1.399913043e+08,-9.889309692e+01,
+1.421630435e+08,-1.012092972e+02,
+1.443347826e+08,-9.584691620e+01,
+1.465065217e+08,-9.876346588e+01,
+1.486782609e+08,-9.490380859e+01,
