#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
16:27:23 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.893403625e+01,
+3.171739130e+06,-7.730522919e+01,
+5.343478261e+06,-7.680520630e+01,
+7.515217391e+06,-8.132647705e+01,
+9.686956522e+06,-7.636508942e+01,
+1.185869565e+07,-7.291307068e+01,
+1.403043478e+07,-7.181042480e+01,
+1.620217391e+07,-7.229002380e+01,
+1.837391304e+07,-7.142256927e+01,
+2.054565217e+07,-6.237454605e+01,
+2.271739130e+07,-7.525087738e+01,
+2.488913043e+07,-7.938645935e+01,
+2.706086957e+07,-7.491374969e+01,
+2.923260870e+07,-8.206352997e+01,
+3.140434783e+07,-8.145081329e+01,
+3.357608696e+07,-8.198516846e+01,
+3.574782609e+07,-8.510774231e+01,
+3.791956522e+07,-8.668228912e+01,
+4.009130435e+07,-8.109596252e+01,
+4.226304348e+07,-8.752984619e+01,
+4.443478261e+07,-8.417694092e+01,
+4.660652174e+07,-8.960243225e+01,
+4.877826087e+07,-8.535275269e+01,
+5.095000000e+07,-8.225896454e+01,
+5.312173913e+07,-8.257726288e+01,
+5.529347826e+07,-7.929605103e+01,
+5.746521739e+07,-8.137852478e+01,
+5.963695652e+07,-7.863279724e+01,
+6.180869565e+07,-8.334593964e+01,
+6.398043478e+07,-8.767303467e+01,
+6.615217391e+07,-8.693923187e+01,
+6.832391304e+07,-9.138372803e+01,
+7.049565217e+07,-9.049197388e+01,
+7.266739130e+07,-8.587374878e+01,
+7.483913043e+07,-8.860869598e+01,
+7.701086957e+07,-9.003041840e+01,
+7.918260870e+07,-9.351003265e+01,
+8.135434783e+07,-9.787678528e+01,
+8.352608696e+07,-8.334710693e+01,
+8.569782609e+07,-9.210813904e+01,
+8.786956522e+07,-8.617192841e+01,
+9.004130435e+07,-9.470332336e+01,
+9.221304348e+07,-6.882630157e+01,
+9.438478261e+07,-7.362010956e+01,
+9.655652174e+07,-7.394985962e+01,
+9.872826087e+07,-7.760585785e+01,
+1.009000000e+08,-1.019826202e+02,
+1.030717391e+08,-9.561924744e+01,
+1.052434783e+08,-1.025003662e+02,
+1.074152174e+08,-9.809799194e+01,
+1.095869565e+08,-1.042476273e+02,
+1.117586957e+08,-9.911065674e+01,
+1.139304348e+08,-1.009886093e+02,
+1.161021739e+08,-1.049812469e+02,
+1.182739130e+08,-1.020944443e+02,
+1.204456522e+08,-9.076806641e+01,
+1.226173913e+08,-1.030976563e+02,
+1.247891304e+08,-1.043565674e+02,
+1.269608696e+08,-1.047305450e+02,
+1.291326087e+08,-1.010648651e+02,
+1.313043478e+08,-1.048231964e+02,
+1.334760870e+08,-9.420503235e+01,
+1.356478261e+08,-1.045439224e+02,
+1.378195652e+08,-1.006066971e+02,
+1.399913043e+08,-9.838738251e+01,
+1.421630435e+08,-1.014864349e+02,
+1.443347826e+08,-9.841195679e+01,
+1.465065217e+08,-1.013096161e+02,
+1.486782609e+08,-9.801481628e+01,
