#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
21:56:09 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.266514587e+01,
+3.171739130e+06,-8.214196777e+01,
+5.343478261e+06,-8.012592316e+01,
+7.515217391e+06,-7.766867828e+01,
+9.686956522e+06,-8.037681580e+01,
+1.185869565e+07,-7.722583771e+01,
+1.403043478e+07,-7.803944397e+01,
+1.620217391e+07,-7.885816956e+01,
+1.837391304e+07,-6.850099182e+01,
+2.054565217e+07,-6.557025146e+01,
+2.271739130e+07,-7.668013763e+01,
+2.488913043e+07,-7.731217194e+01,
+2.706086957e+07,-7.165064240e+01,
+2.923260870e+07,-8.110359955e+01,
+3.140434783e+07,-8.183055878e+01,
+3.357608696e+07,-8.082501221e+01,
+3.574782609e+07,-8.269216919e+01,
+3.791956522e+07,-8.141603851e+01,
+4.009130435e+07,-8.109324646e+01,
+4.226304348e+07,-7.950431061e+01,
+4.443478261e+07,-8.092208862e+01,
+4.660652174e+07,-8.221088409e+01,
+4.877826087e+07,-8.602142334e+01,
+5.095000000e+07,-8.429949951e+01,
+5.312173913e+07,-8.258059692e+01,
+5.529347826e+07,-8.279319763e+01,
+5.746521739e+07,-8.749405670e+01,
+5.963695652e+07,-8.415091705e+01,
+6.180869565e+07,-8.564643097e+01,
+6.398043478e+07,-8.944837189e+01,
+6.615217391e+07,-8.794962311e+01,
+6.832391304e+07,-9.443301392e+01,
+7.049565217e+07,-9.384094238e+01,
+7.266739130e+07,-8.888822937e+01,
+7.483913043e+07,-9.419407654e+01,
+7.701086957e+07,-9.087289429e+01,
+7.918260870e+07,-8.481070709e+01,
+8.135434783e+07,-9.822283173e+01,
+8.352608696e+07,-8.407062531e+01,
+8.569782609e+07,-9.334439087e+01,
+8.786956522e+07,-9.071791077e+01,
+9.004130435e+07,-9.772022247e+01,
+9.221304348e+07,-6.669560242e+01,
+9.438478261e+07,-7.381846619e+01,
+9.655652174e+07,-7.382630920e+01,
+9.872826087e+07,-6.976844025e+01,
+1.009000000e+08,-9.676020813e+01,
+1.030717391e+08,-9.652424622e+01,
+1.052434783e+08,-9.577493286e+01,
+1.074152174e+08,-9.166048431e+01,
+1.095869565e+08,-8.993873596e+01,
+1.117586957e+08,-9.345620728e+01,
+1.139304348e+08,-9.508351898e+01,
+1.161021739e+08,-9.777391052e+01,
+1.182739130e+08,-9.739037323e+01,
+1.204456522e+08,-8.595364380e+01,
+1.226173913e+08,-9.283570099e+01,
+1.247891304e+08,-9.874297333e+01,
+1.269608696e+08,-1.021433563e+02,
+1.291326087e+08,-9.528417969e+01,
+1.313043478e+08,-1.009837646e+02,
+1.334760870e+08,-8.468896484e+01,
+1.356478261e+08,-9.688711548e+01,
+1.378195652e+08,-9.481024170e+01,
+1.399913043e+08,-9.702677917e+01,
+1.421630435e+08,-9.615403748e+01,
+1.443347826e+08,-9.135897827e+01,
+1.465065217e+08,-9.858324432e+01,
+1.486782609e+08,-9.329216003e+01,
