#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
10:35:27 04.24.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.426895905e+01,
+3.250086957e+08,-8.353856659e+01,
+3.250173913e+08,-9.318679047e+01,
+3.250260870e+08,-9.402770233e+01,
+3.250347826e+08,-9.466756439e+01,
+3.250434783e+08,-8.499037170e+01,
+3.250521739e+08,-9.464630890e+01,
+3.250608696e+08,-9.397335815e+01,
+3.250695652e+08,-8.520918274e+01,
+3.250782609e+08,-9.378211975e+01,
+3.250869565e+08,-9.426420593e+01,
+3.250956522e+08,-9.294508362e+01,
+3.251043478e+08,-8.601988220e+01,
+3.251130435e+08,-9.514933777e+01,
+3.251217391e+08,-9.358387756e+01,
+3.251304348e+08,-9.305598450e+01,
+3.251391304e+08,-8.596939087e+01,
+3.251478261e+08,-9.537840271e+01,
+3.251565217e+08,-9.394195557e+01,
+3.251652174e+08,-8.931433105e+01,
+3.251739130e+08,-9.115841675e+01,
+3.251826087e+08,-9.409564209e+01,
+3.251913043e+08,-9.427825928e+01,
+3.252000000e+08,-9.099185181e+01,
+3.252086957e+08,-9.386602783e+01,
+3.252173913e+08,-9.525132751e+01,
+3.252260870e+08,-9.337562561e+01,
+3.252347826e+08,-9.421960449e+01,
+3.252434783e+08,-9.467785645e+01,
+3.252521739e+08,-9.499619293e+01,
+3.252608696e+08,-9.397515869e+01,
+3.252695652e+08,-9.458329010e+01,
+3.252782609e+08,-9.528098297e+01,
+3.252869565e+08,-9.448929596e+01,
+3.252956522e+08,-9.449521637e+01,
+3.253043478e+08,-9.369620514e+01,
+3.253130435e+08,-9.383492279e+01,
+3.253217391e+08,-9.394525909e+01,
+3.253304348e+08,-9.456562042e+01,
+3.253391304e+08,-9.523557281e+01,
+3.253478261e+08,-9.473312378e+01,
+3.253565217e+08,-9.527500916e+01,
+3.253652174e+08,-8.957518005e+01,
+3.253739130e+08,-9.474281311e+01,
+3.253826087e+08,-9.410587311e+01,
+3.253913043e+08,-8.878054047e+01,
