#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
01:11:11 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.797281647e+01,
+3.171739130e+06,-7.845783234e+01,
+5.343478261e+06,-7.160394287e+01,
+7.515217391e+06,-7.731887817e+01,
+9.686956522e+06,-7.981736755e+01,
+1.185869565e+07,-7.772941589e+01,
+1.403043478e+07,-8.029865265e+01,
+1.620217391e+07,-8.118250275e+01,
+1.837391304e+07,-7.053514099e+01,
+2.054565217e+07,-6.257791519e+01,
+2.271739130e+07,-7.244147491e+01,
+2.488913043e+07,-7.693169403e+01,
+2.706086957e+07,-7.402220154e+01,
+2.923260870e+07,-8.077360535e+01,
+3.140434783e+07,-7.898162842e+01,
+3.357608696e+07,-8.221472931e+01,
+3.574782609e+07,-8.043259430e+01,
+3.791956522e+07,-8.276307678e+01,
+4.009130435e+07,-7.920608521e+01,
+4.226304348e+07,-7.880208588e+01,
+4.443478261e+07,-8.314892578e+01,
+4.660652174e+07,-7.933238220e+01,
+4.877826087e+07,-8.623286438e+01,
+5.095000000e+07,-7.971598816e+01,
+5.312173913e+07,-8.424657440e+01,
+5.529347826e+07,-8.105541992e+01,
+5.746521739e+07,-8.777841187e+01,
+5.963695652e+07,-8.243174744e+01,
+6.180869565e+07,-8.822929382e+01,
+6.398043478e+07,-8.889964294e+01,
+6.615217391e+07,-8.486662292e+01,
+6.832391304e+07,-9.227607727e+01,
+7.049565217e+07,-9.304496765e+01,
+7.266739130e+07,-8.754720306e+01,
+7.483913043e+07,-9.638835144e+01,
+7.701086957e+07,-9.292442322e+01,
+7.918260870e+07,-8.669886780e+01,
+8.135434783e+07,-9.772951508e+01,
+8.352608696e+07,-8.387853241e+01,
+8.569782609e+07,-9.474541473e+01,
+8.786956522e+07,-8.866751099e+01,
+9.004130435e+07,-9.715164185e+01,
+9.221304348e+07,-6.471684265e+01,
+9.438478261e+07,-7.561869049e+01,
+9.655652174e+07,-7.825235748e+01,
+9.872826087e+07,-7.203733063e+01,
+1.009000000e+08,-9.922681427e+01,
+1.030717391e+08,-9.196574402e+01,
+1.052434783e+08,-9.599659729e+01,
+1.074152174e+08,-9.143417358e+01,
+1.095869565e+08,-9.039788818e+01,
+1.117586957e+08,-9.376679230e+01,
+1.139304348e+08,-9.325541687e+01,
+1.161021739e+08,-9.826273346e+01,
+1.182739130e+08,-9.977581787e+01,
+1.204456522e+08,-8.516281891e+01,
+1.226173913e+08,-9.161580658e+01,
+1.247891304e+08,-9.850280762e+01,
+1.269608696e+08,-1.029048691e+02,
+1.291326087e+08,-9.582242584e+01,
+1.313043478e+08,-1.031903763e+02,
+1.334760870e+08,-8.457570648e+01,
+1.356478261e+08,-9.530868530e+01,
+1.378195652e+08,-9.515837097e+01,
+1.399913043e+08,-9.553440857e+01,
+1.421630435e+08,-9.601123047e+01,
+1.443347826e+08,-8.860075378e+01,
+1.465065217e+08,-9.827562714e+01,
+1.486782609e+08,-9.076356506e+01,
