#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
14:30:57 04.18.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.749909973e+01,
+3.171739130e+06,-7.466764069e+01,
+5.343478261e+06,-7.793836975e+01,
+7.515217391e+06,-7.560211945e+01,
+9.686956522e+06,-8.153762054e+01,
+1.185869565e+07,-7.722155762e+01,
+1.403043478e+07,-7.563115692e+01,
+1.620217391e+07,-7.108892059e+01,
+1.837391304e+07,-6.554353333e+01,
+2.054565217e+07,-6.710747528e+01,
+2.271739130e+07,-7.502425385e+01,
+2.488913043e+07,-7.096024323e+01,
+2.706086957e+07,-6.726522827e+01,
+2.923260870e+07,-7.366065216e+01,
+3.140434783e+07,-8.030017853e+01,
+3.357608696e+07,-8.054520416e+01,
+3.574782609e+07,-7.665884399e+01,
+3.791956522e+07,-8.116712189e+01,
+4.009130435e+07,-7.862997437e+01,
+4.226304348e+07,-7.951821136e+01,
+4.443478261e+07,-7.641502380e+01,
+4.660652174e+07,-8.233799744e+01,
+4.877826087e+07,-8.501977539e+01,
+5.095000000e+07,-8.377910614e+01,
+5.312173913e+07,-8.128327942e+01,
+5.529347826e+07,-7.756241608e+01,
+5.746521739e+07,-8.127518463e+01,
+5.963695652e+07,-8.086553955e+01,
+6.180869565e+07,-8.543401337e+01,
+6.398043478e+07,-8.824308014e+01,
+6.615217391e+07,-9.437680817e+01,
+6.832391304e+07,-9.497766876e+01,
+7.049565217e+07,-9.839214325e+01,
+7.266739130e+07,-8.443389130e+01,
+7.483913043e+07,-9.155637360e+01,
+7.701086957e+07,-8.986248779e+01,
+7.918260870e+07,-9.815950012e+01,
+8.135434783e+07,-9.341143036e+01,
+8.352608696e+07,-8.435050201e+01,
+8.569782609e+07,-9.087618256e+01,
+8.786956522e+07,-8.865365601e+01,
+9.004130435e+07,-9.075188446e+01,
+9.221304348e+07,-7.339368439e+01,
+9.438478261e+07,-6.986072540e+01,
+9.655652174e+07,-7.214675140e+01,
+9.872826087e+07,-8.107291412e+01,
+1.009000000e+08,-9.274126434e+01,
+1.030717391e+08,-9.248214722e+01,
+1.052434783e+08,-9.863601685e+01,
+1.074152174e+08,-9.561212921e+01,
+1.095869565e+08,-9.807881927e+01,
+1.117586957e+08,-9.620240021e+01,
+1.139304348e+08,-9.904584503e+01,
+1.161021739e+08,-1.010447769e+02,
+1.182739130e+08,-1.024114761e+02,
+1.204456522e+08,-9.361499786e+01,
+1.226173913e+08,-1.036734314e+02,
+1.247891304e+08,-9.663831329e+01,
+1.269608696e+08,-1.019297180e+02,
+1.291326087e+08,-9.995307159e+01,
+1.313043478e+08,-9.649669647e+01,
+1.334760870e+08,-9.504637146e+01,
+1.356478261e+08,-1.007824097e+02,
+1.378195652e+08,-9.796299744e+01,
+1.399913043e+08,-9.418013763e+01,
+1.421630435e+08,-9.628720093e+01,
+1.443347826e+08,-9.098534393e+01,
+1.465065217e+08,-9.645397186e+01,
+1.486782609e+08,-9.700950623e+01,
