#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
07:29:42 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.856334686e+01,
+3.171739130e+06,-7.630289459e+01,
+5.343478261e+06,-7.604998016e+01,
+7.515217391e+06,-7.678710175e+01,
+9.686956522e+06,-7.189098358e+01,
+1.185869565e+07,-6.140040588e+01,
+1.403043478e+07,-7.092060852e+01,
+1.620217391e+07,-7.312336731e+01,
+1.837391304e+07,-6.756272888e+01,
+2.054565217e+07,-6.429872131e+01,
+2.271739130e+07,-7.336840057e+01,
+2.488913043e+07,-7.128742218e+01,
+2.706086957e+07,-6.962915039e+01,
+2.923260870e+07,-7.747615814e+01,
+3.140434783e+07,-7.950112915e+01,
+3.357608696e+07,-7.791093445e+01,
+3.574782609e+07,-8.000422668e+01,
+3.791956522e+07,-7.886715698e+01,
+4.009130435e+07,-7.615496826e+01,
+4.226304348e+07,-8.175097656e+01,
+4.443478261e+07,-7.611054993e+01,
+4.660652174e+07,-8.155496216e+01,
+4.877826087e+07,-8.687518311e+01,
+5.095000000e+07,-8.599217224e+01,
+5.312173913e+07,-7.763273621e+01,
+5.529347826e+07,-7.937669373e+01,
+5.746521739e+07,-7.997174835e+01,
+5.963695652e+07,-8.189582062e+01,
+6.180869565e+07,-8.243634796e+01,
+6.398043478e+07,-8.873115540e+01,
+6.615217391e+07,-9.487612915e+01,
+6.832391304e+07,-9.604801941e+01,
+7.049565217e+07,-9.809782410e+01,
+7.266739130e+07,-9.495246124e+01,
+7.483913043e+07,-9.962557983e+01,
+7.701086957e+07,-9.632602692e+01,
+7.918260870e+07,-9.354553223e+01,
+8.135434783e+07,-9.118753815e+01,
+8.352608696e+07,-8.068940735e+01,
+8.569782609e+07,-8.971965027e+01,
+8.786956522e+07,-8.722311401e+01,
+9.004130435e+07,-9.108070374e+01,
+9.221304348e+07,-6.329104614e+01,
+9.438478261e+07,-7.264701080e+01,
+9.655652174e+07,-7.180004120e+01,
+9.872826087e+07,-7.317988586e+01,
+1.009000000e+08,-9.511024475e+01,
+1.030717391e+08,-9.339319611e+01,
+1.052434783e+08,-9.365769958e+01,
+1.074152174e+08,-9.133580017e+01,
+1.095869565e+08,-9.130138397e+01,
+1.117586957e+08,-9.841935730e+01,
+1.139304348e+08,-9.731411743e+01,
+1.161021739e+08,-9.955313110e+01,
+1.182739130e+08,-9.867172241e+01,
+1.204456522e+08,-8.890190887e+01,
+1.226173913e+08,-9.415068054e+01,
+1.247891304e+08,-1.023298340e+02,
+1.269608696e+08,-1.038473053e+02,
+1.291326087e+08,-1.019533081e+02,
+1.313043478e+08,-1.047672501e+02,
+1.334760870e+08,-8.995794678e+01,
+1.356478261e+08,-9.946878052e+01,
+1.378195652e+08,-9.976620483e+01,
+1.399913043e+08,-9.842797089e+01,
+1.421630435e+08,-9.514062500e+01,
+1.443347826e+08,-9.863834381e+01,
+1.465065217e+08,-9.796688080e+01,
+1.486782609e+08,-9.512995148e+01,
