#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
15:41:05 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.814522552e+01,
+3.171739130e+06,-7.386887360e+01,
+5.343478261e+06,-7.445422363e+01,
+7.515217391e+06,-8.196424866e+01,
+9.686956522e+06,-7.598116302e+01,
+1.185869565e+07,-7.622493744e+01,
+1.403043478e+07,-7.871088409e+01,
+1.620217391e+07,-7.008465576e+01,
+1.837391304e+07,-6.159761047e+01,
+2.054565217e+07,-6.320513916e+01,
+2.271739130e+07,-7.627484131e+01,
+2.488913043e+07,-7.407382202e+01,
+2.706086957e+07,-7.114964294e+01,
+2.923260870e+07,-7.671929932e+01,
+3.140434783e+07,-7.780556488e+01,
+3.357608696e+07,-8.030418396e+01,
+3.574782609e+07,-7.879141998e+01,
+3.791956522e+07,-7.969948578e+01,
+4.009130435e+07,-7.840482330e+01,
+4.226304348e+07,-7.825110626e+01,
+4.443478261e+07,-7.882472992e+01,
+4.660652174e+07,-8.361402130e+01,
+4.877826087e+07,-8.741139221e+01,
+5.095000000e+07,-8.212185669e+01,
+5.312173913e+07,-8.094130707e+01,
+5.529347826e+07,-7.885387421e+01,
+5.746521739e+07,-8.050893402e+01,
+5.963695652e+07,-8.538542938e+01,
+6.180869565e+07,-9.181439972e+01,
+6.398043478e+07,-9.054084015e+01,
+6.615217391e+07,-8.750575256e+01,
+6.832391304e+07,-9.220761871e+01,
+7.049565217e+07,-9.272807312e+01,
+7.266739130e+07,-9.525609589e+01,
+7.483913043e+07,-9.540184784e+01,
+7.701086957e+07,-8.926502228e+01,
+7.918260870e+07,-8.421254730e+01,
+8.135434783e+07,-9.036322021e+01,
+8.352608696e+07,-8.253610992e+01,
+8.569782609e+07,-9.391329193e+01,
+8.786956522e+07,-8.713484955e+01,
+9.004130435e+07,-9.472412872e+01,
+9.221304348e+07,-6.010841370e+01,
+9.438478261e+07,-7.161193848e+01,
+9.655652174e+07,-7.085453796e+01,
+9.872826087e+07,-6.977898407e+01,
+1.009000000e+08,-9.507229614e+01,
+1.030717391e+08,-9.513883209e+01,
+1.052434783e+08,-9.371118164e+01,
+1.074152174e+08,-9.128446960e+01,
+1.095869565e+08,-9.002509308e+01,
+1.117586957e+08,-9.556894684e+01,
+1.139304348e+08,-9.632096100e+01,
+1.161021739e+08,-9.996813965e+01,
+1.182739130e+08,-9.888591003e+01,
+1.204456522e+08,-8.601509857e+01,
+1.226173913e+08,-9.414073181e+01,
+1.247891304e+08,-9.866127777e+01,
+1.269608696e+08,-1.030777664e+02,
+1.291326087e+08,-9.988102722e+01,
+1.313043478e+08,-1.042503891e+02,
+1.334760870e+08,-8.882852173e+01,
+1.356478261e+08,-9.775996399e+01,
+1.378195652e+08,-9.577848053e+01,
+1.399913043e+08,-9.533979034e+01,
+1.421630435e+08,-9.308318329e+01,
+1.443347826e+08,-9.194173431e+01,
+1.465065217e+08,-9.709150696e+01,
+1.486782609e+08,-7.109790039e+01,
