#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
07:57:19 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.756963348e+01,
+3.171739130e+06,-8.196849060e+01,
+5.343478261e+06,-7.380336761e+01,
+7.515217391e+06,-8.359375000e+01,
+9.686956522e+06,-7.638115692e+01,
+1.185869565e+07,-7.246113586e+01,
+1.403043478e+07,-6.910749054e+01,
+1.620217391e+07,-7.310695648e+01,
+1.837391304e+07,-6.822956085e+01,
+2.054565217e+07,-6.240798950e+01,
+2.271739130e+07,-6.949749756e+01,
+2.488913043e+07,-6.930746460e+01,
+2.706086957e+07,-6.971585846e+01,
+2.923260870e+07,-7.449352264e+01,
+3.140434783e+07,-7.585047913e+01,
+3.357608696e+07,-8.231877136e+01,
+3.574782609e+07,-8.572615051e+01,
+3.791956522e+07,-7.786940765e+01,
+4.009130435e+07,-7.978644562e+01,
+4.226304348e+07,-8.408823395e+01,
+4.443478261e+07,-7.973165894e+01,
+4.660652174e+07,-8.336113739e+01,
+4.877826087e+07,-8.670674896e+01,
+5.095000000e+07,-7.678311157e+01,
+5.312173913e+07,-7.747238159e+01,
+5.529347826e+07,-7.568576813e+01,
+5.746521739e+07,-7.491106415e+01,
+5.963695652e+07,-7.413079834e+01,
+6.180869565e+07,-8.130493164e+01,
+6.398043478e+07,-8.211045837e+01,
+6.615217391e+07,-8.761312866e+01,
+6.832391304e+07,-8.941909790e+01,
+7.049565217e+07,-9.256780243e+01,
+7.266739130e+07,-8.810385132e+01,
+7.483913043e+07,-9.070816040e+01,
+7.701086957e+07,-8.533178711e+01,
+7.918260870e+07,-8.417694092e+01,
+8.135434783e+07,-8.402610779e+01,
+8.352608696e+07,-8.430319214e+01,
+8.569782609e+07,-8.457892609e+01,
+8.786956522e+07,-8.542424774e+01,
+9.004130435e+07,-9.483629608e+01,
+9.221304348e+07,-6.854499817e+01,
+9.438478261e+07,-6.760944366e+01,
+9.655652174e+07,-7.228027344e+01,
+9.872826087e+07,-7.527030945e+01,
+1.009000000e+08,-9.402853394e+01,
+1.030717391e+08,-9.352307892e+01,
+1.052434783e+08,-9.535675049e+01,
+1.074152174e+08,-9.392641449e+01,
+1.095869565e+08,-9.616372681e+01,
+1.117586957e+08,-9.626116943e+01,
+1.139304348e+08,-9.609838867e+01,
+1.161021739e+08,-1.019313354e+02,
+1.182739130e+08,-1.036056900e+02,
+1.204456522e+08,-8.926499176e+01,
+1.226173913e+08,-1.003289261e+02,
+1.247891304e+08,-1.039948807e+02,
+1.269608696e+08,-1.043710251e+02,
+1.291326087e+08,-1.049555511e+02,
+1.313043478e+08,-1.048055038e+02,
+1.334760870e+08,-9.570201111e+01,
+1.356478261e+08,-9.843596649e+01,
+1.378195652e+08,-9.534065247e+01,
+1.399913043e+08,-9.799996185e+01,
+1.421630435e+08,-9.667427826e+01,
+1.443347826e+08,-9.757805634e+01,
+1.465065217e+08,-9.987634277e+01,
+1.486782609e+08,-9.331394958e+01,
