#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
03:23:10 04.04.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.043193588e+02,
+3.272755435e+08,-1.049400024e+02,
+3.272760870e+08,-1.063951111e+02,
+3.272766304e+08,-1.054378662e+02,
+3.272771739e+08,-1.035692215e+02,
+3.272777174e+08,-1.047618179e+02,
+3.272782609e+08,-1.043705444e+02,
+3.272788043e+08,-1.047337723e+02,
+3.272793478e+08,-1.054101334e+02,
+3.272798913e+08,-1.036358719e+02,
+3.272804348e+08,-1.036746979e+02,
+3.272809783e+08,-1.035971680e+02,
+3.272815217e+08,-1.017574921e+02,
+3.272820652e+08,-1.049070511e+02,
+3.272826087e+08,-1.040405579e+02,
+3.272831522e+08,-1.040123062e+02,
+3.272836957e+08,-1.057863770e+02,
+3.272842391e+08,-1.046564789e+02,
+3.272847826e+08,-1.040049973e+02,
+3.272853261e+08,-1.040196304e+02,
+3.272858696e+08,-1.035902328e+02,
+3.272864130e+08,-1.052138824e+02,
+3.272869565e+08,-1.044353409e+02,
+3.272875000e+08,-1.049623337e+02,
+3.272880435e+08,-1.050427017e+02,
+3.272885870e+08,-1.040653763e+02,
+3.272891304e+08,-1.055327759e+02,
+3.272896739e+08,-1.062667999e+02,
+3.272902174e+08,-1.053468933e+02,
+3.272907609e+08,-1.062718582e+02,
+3.272913043e+08,-1.037544785e+02,
+3.272918478e+08,-1.039714355e+02,
+3.272923913e+08,-1.035560760e+02,
+3.272929348e+08,-1.043070755e+02,
+3.272934783e+08,-1.030073700e+02,
+3.272940217e+08,-9.563444519e+01,
+3.272945652e+08,-1.048104401e+02,
+3.272951087e+08,-1.060543442e+02,
+3.272956522e+08,-1.017258148e+02,
+3.272961957e+08,-1.043673782e+02,
+3.272967391e+08,-1.036662292e+02,
+3.272972826e+08,-1.048675766e+02,
+3.272978261e+08,-1.035584869e+02,
+3.272983696e+08,-1.044655914e+02,
+3.272989130e+08,-1.061368103e+02,
+3.272994565e+08,-1.043776932e+02,
+3.273000000e+08,-1.052010651e+02,
+3.273005435e+08,-9.942245483e+01,
+3.273010870e+08,-1.035433350e+02,
+3.273016304e+08,-1.035266037e+02,
+3.273021739e+08,-1.049238510e+02,
+3.273027174e+08,-1.051631851e+02,
+3.273032609e+08,-1.055392456e+02,
+3.273038043e+08,-1.048940811e+02,
+3.273043478e+08,-1.056788712e+02,
+3.273048913e+08,-1.041822815e+02,
+3.273054348e+08,-1.036410065e+02,
+3.273059783e+08,-1.042999191e+02,
+3.273065217e+08,-1.033673553e+02,
+3.273070652e+08,-1.045018539e+02,
+3.273076087e+08,-1.032173615e+02,
+3.273081522e+08,-1.036072540e+02,
+3.273086957e+08,-1.038097534e+02,
+3.273092391e+08,-1.040876160e+02,
+3.273097826e+08,-1.027778473e+02,
+3.273103261e+08,-1.042092209e+02,
+3.273108696e+08,-1.026870575e+02,
+3.273114130e+08,-1.044108429e+02,
