#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
22:32:17 04.15.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.682955170e+01,
+3.171739130e+06,-7.779562378e+01,
+5.343478261e+06,-7.333022308e+01,
+7.515217391e+06,-7.743392944e+01,
+9.686956522e+06,-7.119228363e+01,
+1.185869565e+07,-7.662950134e+01,
+1.403043478e+07,-7.695201111e+01,
+1.620217391e+07,-7.889896393e+01,
+1.837391304e+07,-6.675963593e+01,
+2.054565217e+07,-6.460770416e+01,
+2.271739130e+07,-7.254067993e+01,
+2.488913043e+07,-7.857282257e+01,
+2.706086957e+07,-7.368978882e+01,
+2.923260870e+07,-8.173584747e+01,
+3.140434783e+07,-8.384095001e+01,
+3.357608696e+07,-7.850875854e+01,
+3.574782609e+07,-8.287976837e+01,
+3.791956522e+07,-8.062505341e+01,
+4.009130435e+07,-7.972193909e+01,
+4.226304348e+07,-8.096463013e+01,
+4.443478261e+07,-8.092040253e+01,
+4.660652174e+07,-8.378316498e+01,
+4.877826087e+07,-8.880051422e+01,
+5.095000000e+07,-8.487574005e+01,
+5.312173913e+07,-8.318981934e+01,
+5.529347826e+07,-7.981405640e+01,
+5.746521739e+07,-8.415476990e+01,
+5.963695652e+07,-8.178659821e+01,
+6.180869565e+07,-8.436400604e+01,
+6.398043478e+07,-8.324259186e+01,
+6.615217391e+07,-8.885705566e+01,
+6.832391304e+07,-9.368064117e+01,
+7.049565217e+07,-9.355466461e+01,
+7.266739130e+07,-8.845630646e+01,
+7.483913043e+07,-9.424208832e+01,
+7.701086957e+07,-9.019368744e+01,
+7.918260870e+07,-8.833290863e+01,
+8.135434783e+07,-8.653576660e+01,
+8.352608696e+07,-8.530753326e+01,
+8.569782609e+07,-8.717137146e+01,
+8.786956522e+07,-8.828187561e+01,
+9.004130435e+07,-9.416925049e+01,
+9.221304348e+07,-6.298921585e+01,
+9.438478261e+07,-7.248806763e+01,
+9.655652174e+07,-7.492041779e+01,
+9.872826087e+07,-8.106314087e+01,
+1.009000000e+08,-9.748521423e+01,
+1.030717391e+08,-9.650868988e+01,
+1.052434783e+08,-9.660424042e+01,
+1.074152174e+08,-9.364983368e+01,
+1.095869565e+08,-9.362916565e+01,
+1.117586957e+08,-9.065175629e+01,
+1.139304348e+08,-9.196933746e+01,
+1.161021739e+08,-9.919351196e+01,
+1.182739130e+08,-9.389413452e+01,
+1.204456522e+08,-9.367515564e+01,
+1.226173913e+08,-9.013554382e+01,
+1.247891304e+08,-9.746173096e+01,
+1.269608696e+08,-1.045384598e+02,
+1.291326087e+08,-1.012900162e+02,
+1.313043478e+08,-1.044543381e+02,
+1.334760870e+08,-8.754586792e+01,
+1.356478261e+08,-1.010318298e+02,
+1.378195652e+08,-9.672745514e+01,
+1.399913043e+08,-9.581591034e+01,
+1.421630435e+08,-9.319124603e+01,
+1.443347826e+08,-9.005010223e+01,
+1.465065217e+08,-9.754605103e+01,
+1.486782609e+08,-9.636327362e+01,
