#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
21:35:34 04.24.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.413179779e+01,
+3.250086957e+08,-9.775038147e+01,
+3.250173913e+08,-9.791394806e+01,
+3.250260870e+08,-9.791238403e+01,
+3.250347826e+08,-9.840495300e+01,
+3.250434783e+08,-9.852878571e+01,
+3.250521739e+08,-9.776427460e+01,
+3.250608696e+08,-9.685863495e+01,
+3.250695652e+08,-9.811943054e+01,
+3.250782609e+08,-9.726651001e+01,
+3.250869565e+08,-9.754695892e+01,
+3.250956522e+08,-9.739978790e+01,
+3.251043478e+08,-9.753672791e+01,
+3.251130435e+08,-9.764675903e+01,
+3.251217391e+08,-9.598278046e+01,
+3.251304348e+08,-9.707697296e+01,
+3.251391304e+08,-9.759005737e+01,
+3.251478261e+08,-9.768665314e+01,
+3.251565217e+08,-9.765766144e+01,
+3.251652174e+08,-9.784261322e+01,
+3.251739130e+08,-9.786147308e+01,
+3.251826087e+08,-9.465774536e+01,
+3.251913043e+08,-9.806661987e+01,
+3.252000000e+08,-9.800894165e+01,
+3.252086957e+08,-9.736782074e+01,
+3.252173913e+08,-9.706177521e+01,
+3.252260870e+08,-9.787742615e+01,
+3.252347826e+08,-9.830293274e+01,
+3.252434783e+08,-9.745203400e+01,
+3.252521739e+08,-9.826525116e+01,
+3.252608696e+08,-9.902563477e+01,
+3.252695652e+08,-9.712885284e+01,
+3.252782609e+08,-9.731135559e+01,
+3.252869565e+08,-9.800482941e+01,
+3.252956522e+08,-9.847838593e+01,
+3.253043478e+08,-9.698384857e+01,
+3.253130435e+08,-9.656606293e+01,
+3.253217391e+08,-9.751575470e+01,
+3.253304348e+08,-9.809288025e+01,
+3.253391304e+08,-9.716838837e+01,
+3.253478261e+08,-9.669231415e+01,
+3.253565217e+08,-9.703357697e+01,
+3.253652174e+08,-9.418505096e+01,
+3.253739130e+08,-9.735515594e+01,
+3.253826087e+08,-9.741492462e+01,
+3.253913043e+08,-9.773059845e+01,
