#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
22:45:35 04.05.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.054450226e+02,
+3.272755435e+08,-1.047277756e+02,
+3.272760870e+08,-1.043427963e+02,
+3.272766304e+08,-1.041786499e+02,
+3.272771739e+08,-1.040941467e+02,
+3.272777174e+08,-1.044335022e+02,
+3.272782609e+08,-1.064292374e+02,
+3.272788043e+08,-1.057979736e+02,
+3.272793478e+08,-1.058822937e+02,
+3.272798913e+08,-1.052875290e+02,
+3.272804348e+08,-1.060556793e+02,
+3.272809783e+08,-1.049110947e+02,
+3.272815217e+08,-1.063545456e+02,
+3.272820652e+08,-1.054004593e+02,
+3.272826087e+08,-1.058143311e+02,
+3.272831522e+08,-1.051355438e+02,
+3.272836957e+08,-1.065191650e+02,
+3.272842391e+08,-1.039043350e+02,
+3.272847826e+08,-1.051412888e+02,
+3.272853261e+08,-1.035744934e+02,
+3.272858696e+08,-1.056558304e+02,
+3.272864130e+08,-1.058619232e+02,
+3.272869565e+08,-1.065090256e+02,
+3.272875000e+08,-1.057677002e+02,
+3.272880435e+08,-1.060029221e+02,
+3.272885870e+08,-1.055538940e+02,
+3.272891304e+08,-1.051963959e+02,
+3.272896739e+08,-1.053565598e+02,
+3.272902174e+08,-1.060109863e+02,
+3.272907609e+08,-1.053602142e+02,
+3.272913043e+08,-1.049129410e+02,
+3.272918478e+08,-1.047438812e+02,
+3.272923913e+08,-1.066930008e+02,
+3.272929348e+08,-1.049627457e+02,
+3.272934783e+08,-1.034554977e+02,
+3.272940217e+08,-1.055899429e+02,
+3.272945652e+08,-1.060071182e+02,
+3.272951087e+08,-1.058109055e+02,
+3.272956522e+08,-1.067280350e+02,
+3.272961957e+08,-1.062025833e+02,
+3.272967391e+08,-1.030405807e+02,
+3.272972826e+08,-1.049575272e+02,
+3.272978261e+08,-1.059323654e+02,
+3.272983696e+08,-1.055284195e+02,
+3.272989130e+08,-1.035896988e+02,
+3.272994565e+08,-1.059737778e+02,
+3.273000000e+08,-1.050632706e+02,
+3.273005435e+08,-1.046466599e+02,
+3.273010870e+08,-1.040801315e+02,
+3.273016304e+08,-1.043887405e+02,
+3.273021739e+08,-1.050961533e+02,
+3.273027174e+08,-1.046014481e+02,
+3.273032609e+08,-1.053250656e+02,
+3.273038043e+08,-1.060943069e+02,
+3.273043478e+08,-1.059784622e+02,
+3.273048913e+08,-1.057488785e+02,
+3.273054348e+08,-1.067663193e+02,
+3.273059783e+08,-1.050486526e+02,
+3.273065217e+08,-1.050455246e+02,
+3.273070652e+08,-1.058345261e+02,
+3.273076087e+08,-1.042834244e+02,
+3.273081522e+08,-1.048516312e+02,
+3.273086957e+08,-1.055068893e+02,
+3.273092391e+08,-1.075530319e+02,
+3.273097826e+08,-1.059311447e+02,
+3.273103261e+08,-1.063050919e+02,
+3.273108696e+08,-1.059453201e+02,
+3.273114130e+08,-1.053904037e+02,
