#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
21:11:09 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.481814575e+01,
+3.171739130e+06,-7.258680725e+01,
+5.343478261e+06,-7.520887756e+01,
+7.515217391e+06,-6.990585327e+01,
+9.686956522e+06,-6.699736786e+01,
+1.185869565e+07,-7.696779633e+01,
+1.403043478e+07,-7.600632477e+01,
+1.620217391e+07,-7.341647339e+01,
+1.837391304e+07,-7.164151001e+01,
+2.054565217e+07,-6.362281036e+01,
+2.271739130e+07,-7.727921295e+01,
+2.488913043e+07,-7.663853455e+01,
+2.706086957e+07,-7.289301300e+01,
+2.923260870e+07,-7.850361633e+01,
+3.140434783e+07,-8.026372528e+01,
+3.357608696e+07,-8.152069855e+01,
+3.574782609e+07,-8.400203705e+01,
+3.791956522e+07,-8.198744202e+01,
+4.009130435e+07,-7.852081299e+01,
+4.226304348e+07,-8.157406616e+01,
+4.443478261e+07,-8.005090332e+01,
+4.660652174e+07,-7.825071716e+01,
+4.877826087e+07,-8.849454498e+01,
+5.095000000e+07,-8.388406372e+01,
+5.312173913e+07,-7.819819641e+01,
+5.529347826e+07,-7.839211273e+01,
+5.746521739e+07,-8.586874390e+01,
+5.963695652e+07,-7.992501831e+01,
+6.180869565e+07,-8.563168335e+01,
+6.398043478e+07,-8.638935852e+01,
+6.615217391e+07,-8.589582062e+01,
+6.832391304e+07,-9.351695251e+01,
+7.049565217e+07,-9.245727539e+01,
+7.266739130e+07,-8.633187866e+01,
+7.483913043e+07,-9.194050598e+01,
+7.701086957e+07,-8.903220367e+01,
+7.918260870e+07,-8.520825958e+01,
+8.135434783e+07,-9.509965515e+01,
+8.352608696e+07,-8.468947601e+01,
+8.569782609e+07,-9.301303101e+01,
+8.786956522e+07,-8.977241516e+01,
+9.004130435e+07,-9.537184906e+01,
+9.221304348e+07,-5.575897980e+01,
+9.438478261e+07,-7.619024658e+01,
+9.655652174e+07,-7.815374756e+01,
+9.872826087e+07,-7.341668701e+01,
+1.009000000e+08,-9.766711426e+01,
+1.030717391e+08,-9.351832581e+01,
+1.052434783e+08,-9.398698425e+01,
+1.074152174e+08,-9.171183014e+01,
+1.095869565e+08,-8.851325989e+01,
+1.117586957e+08,-9.286747742e+01,
+1.139304348e+08,-9.543753052e+01,
+1.161021739e+08,-9.980005646e+01,
+1.182739130e+08,-9.854083252e+01,
+1.204456522e+08,-8.703326416e+01,
+1.226173913e+08,-9.372058868e+01,
+1.247891304e+08,-1.016247482e+02,
+1.269608696e+08,-1.025667877e+02,
+1.291326087e+08,-9.689578247e+01,
+1.313043478e+08,-1.019100800e+02,
+1.334760870e+08,-8.880699158e+01,
+1.356478261e+08,-9.725518799e+01,
+1.378195652e+08,-9.595846558e+01,
+1.399913043e+08,-9.292588806e+01,
+1.421630435e+08,-9.645021057e+01,
+1.443347826e+08,-9.308468628e+01,
+1.465065217e+08,-9.739650726e+01,
+1.486782609e+08,-9.336366272e+01,
