#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
06:07:20 04.01.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.481979370e+01,
+3.250086957e+08,-9.658346558e+01,
+3.250173913e+08,-9.758303070e+01,
+3.250260870e+08,-9.686619568e+01,
+3.250347826e+08,-9.773649597e+01,
+3.250434783e+08,-9.732032013e+01,
+3.250521739e+08,-9.735740662e+01,
+3.250608696e+08,-9.159403992e+01,
+3.250695652e+08,-9.677217102e+01,
+3.250782609e+08,-9.715217590e+01,
+3.250869565e+08,-9.462684631e+01,
+3.250956522e+08,-9.678440857e+01,
+3.251043478e+08,-9.687403870e+01,
+3.251130435e+08,-9.690361023e+01,
+3.251217391e+08,-9.311924744e+01,
+3.251304348e+08,-9.605361938e+01,
+3.251391304e+08,-9.690725708e+01,
+3.251478261e+08,-9.607412720e+01,
+3.251565217e+08,-9.704779053e+01,
+3.251652174e+08,-9.631480408e+01,
+3.251739130e+08,-9.724385071e+01,
+3.251826087e+08,-9.169517517e+01,
+3.251913043e+08,-9.486276245e+01,
+3.252000000e+08,-9.663012695e+01,
+3.252086957e+08,-9.445039368e+01,
+3.252173913e+08,-9.607695007e+01,
+3.252260870e+08,-9.634225464e+01,
+3.252347826e+08,-9.683709717e+01,
+3.252434783e+08,-9.608703613e+01,
+3.252521739e+08,-9.627919006e+01,
+3.252608696e+08,-9.272013092e+01,
+3.252695652e+08,-9.643458557e+01,
+3.252782609e+08,-9.678404999e+01,
+3.252869565e+08,-9.686196136e+01,
+3.252956522e+08,-9.650821686e+01,
+3.253043478e+08,-9.692403412e+01,
+3.253130435e+08,-9.673178864e+01,
+3.253217391e+08,-9.728992462e+01,
+3.253304348e+08,-9.768592072e+01,
+3.253391304e+08,-9.673912048e+01,
+3.253478261e+08,-9.715259552e+01,
+3.253565217e+08,-9.748954773e+01,
+3.253652174e+08,-9.548235321e+01,
+3.253739130e+08,-9.437315369e+01,
+3.253826087e+08,-9.629929352e+01,
+3.253913043e+08,-9.611775970e+01,
