#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
19:50:33 04.24.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.538955688e+01,
+3.250086957e+08,-9.743141174e+01,
+3.250173913e+08,-9.842555237e+01,
+3.250260870e+08,-9.819181061e+01,
+3.250347826e+08,-9.855188751e+01,
+3.250434783e+08,-9.837763214e+01,
+3.250521739e+08,-9.848783875e+01,
+3.250608696e+08,-9.632607269e+01,
+3.250695652e+08,-9.763243866e+01,
+3.250782609e+08,-9.813514709e+01,
+3.250869565e+08,-9.856404114e+01,
+3.250956522e+08,-9.877350616e+01,
+3.251043478e+08,-9.791073608e+01,
+3.251130435e+08,-9.748477173e+01,
+3.251217391e+08,-9.572380066e+01,
+3.251304348e+08,-9.754164124e+01,
+3.251391304e+08,-9.833937073e+01,
+3.251478261e+08,-9.762330627e+01,
+3.251565217e+08,-9.754632568e+01,
+3.251652174e+08,-9.823451233e+01,
+3.251739130e+08,-9.811940765e+01,
+3.251826087e+08,-9.684530640e+01,
+3.251913043e+08,-9.870812988e+01,
+3.252000000e+08,-9.743976593e+01,
+3.252086957e+08,-9.697075653e+01,
+3.252173913e+08,-9.688404083e+01,
+3.252260870e+08,-9.823262024e+01,
+3.252347826e+08,-9.778018951e+01,
+3.252434783e+08,-9.794918060e+01,
+3.252521739e+08,-9.805834198e+01,
+3.252608696e+08,-9.791818237e+01,
+3.252695652e+08,-9.754832458e+01,
+3.252782609e+08,-9.733675385e+01,
+3.252869565e+08,-9.818547821e+01,
+3.252956522e+08,-9.830387115e+01,
+3.253043478e+08,-9.816047668e+01,
+3.253130435e+08,-9.767242432e+01,
+3.253217391e+08,-9.803964996e+01,
+3.253304348e+08,-9.825802612e+01,
+3.253391304e+08,-9.726831055e+01,
+3.253478261e+08,-9.756948090e+01,
+3.253565217e+08,-9.745259094e+01,
+3.253652174e+08,-9.678569794e+01,
+3.253739130e+08,-9.741510773e+01,
+3.253826087e+08,-9.771059418e+01,
+3.253913043e+08,-9.693912506e+01,
