#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
10:01:25 04.16.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-6.366538239e+01,
+3.171739130e+06,-6.395715714e+01,
+5.343478261e+06,-6.721007538e+01,
+7.515217391e+06,-6.574524689e+01,
+9.686956522e+06,-6.734619904e+01,
+1.185869565e+07,-6.896155548e+01,
+1.403043478e+07,-5.733513260e+01,
+1.620217391e+07,-6.383722305e+01,
+1.837391304e+07,-6.410419464e+01,
+2.054565217e+07,-5.689017105e+01,
+2.271739130e+07,-6.381684494e+01,
+2.488913043e+07,-6.294799423e+01,
+2.706086957e+07,-6.118235397e+01,
+2.923260870e+07,-7.043704987e+01,
+3.140434783e+07,-7.094553375e+01,
+3.357608696e+07,-7.267885590e+01,
+3.574782609e+07,-7.216548920e+01,
+3.791956522e+07,-6.840139008e+01,
+4.009130435e+07,-6.809787750e+01,
+4.226304348e+07,-7.293803406e+01,
+4.443478261e+07,-7.464299774e+01,
+4.660652174e+07,-7.398481750e+01,
+4.877826087e+07,-7.885186768e+01,
+5.095000000e+07,-6.888529205e+01,
+5.312173913e+07,-6.542606354e+01,
+5.529347826e+07,-6.923640442e+01,
+5.746521739e+07,-7.106732178e+01,
+5.963695652e+07,-7.019094849e+01,
+6.180869565e+07,-7.301200867e+01,
+6.398043478e+07,-7.600266266e+01,
+6.615217391e+07,-7.291331482e+01,
+6.832391304e+07,-8.011412048e+01,
+7.049565217e+07,-7.893529510e+01,
+7.266739130e+07,-7.743044281e+01,
+7.483913043e+07,-7.949428558e+01,
+7.701086957e+07,-7.862110901e+01,
+7.918260870e+07,-6.751689911e+01,
+8.135434783e+07,-7.571146393e+01,
+8.352608696e+07,-7.538526917e+01,
+8.569782609e+07,-8.244578552e+01,
+8.786956522e+07,-7.643083191e+01,
+9.004130435e+07,-8.419306183e+01,
+9.221304348e+07,-7.261132050e+01,
+9.438478261e+07,-6.507260895e+01,
+9.655652174e+07,-6.917389679e+01,
+9.872826087e+07,-6.423965454e+01,
+1.009000000e+08,-8.962123871e+01,
+1.030717391e+08,-8.465744019e+01,
+1.052434783e+08,-9.129345703e+01,
+1.074152174e+08,-9.186211395e+01,
+1.095869565e+08,-9.219274139e+01,
+1.117586957e+08,-9.478347015e+01,
+1.139304348e+08,-9.646260834e+01,
+1.161021739e+08,-1.024965744e+02,
+1.182739130e+08,-1.042081833e+02,
+1.204456522e+08,-9.344391632e+01,
+1.226173913e+08,-9.900704193e+01,
+1.247891304e+08,-1.054770050e+02,
+1.269608696e+08,-1.042693100e+02,
+1.291326087e+08,-1.023704834e+02,
+1.313043478e+08,-1.055327225e+02,
+1.334760870e+08,-9.942430878e+01,
+1.356478261e+08,-1.044236221e+02,
+1.378195652e+08,-1.016766739e+02,
+1.399913043e+08,-1.016837082e+02,
+1.421630435e+08,-1.029739075e+02,
+1.443347826e+08,-1.004240112e+02,
+1.465065217e+08,-1.004231796e+02,
+1.486782609e+08,-9.665435028e+01,
