#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
05:11:13 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.678787994e+01,
+3.171739130e+06,-7.613219452e+01,
+5.343478261e+06,-8.096440125e+01,
+7.515217391e+06,-8.479106903e+01,
+9.686956522e+06,-7.797875214e+01,
+1.185869565e+07,-7.638540649e+01,
+1.403043478e+07,-7.724814606e+01,
+1.620217391e+07,-7.789521790e+01,
+1.837391304e+07,-6.839467621e+01,
+2.054565217e+07,-6.389337540e+01,
+2.271739130e+07,-7.848148346e+01,
+2.488913043e+07,-7.687821198e+01,
+2.706086957e+07,-7.137519073e+01,
+2.923260870e+07,-7.823505402e+01,
+3.140434783e+07,-8.421590424e+01,
+3.357608696e+07,-7.960929871e+01,
+3.574782609e+07,-8.081190491e+01,
+3.791956522e+07,-7.994406128e+01,
+4.009130435e+07,-8.173738861e+01,
+4.226304348e+07,-7.951484680e+01,
+4.443478261e+07,-7.732472992e+01,
+4.660652174e+07,-8.126223755e+01,
+4.877826087e+07,-8.565174866e+01,
+5.095000000e+07,-8.455074310e+01,
+5.312173913e+07,-8.196308136e+01,
+5.529347826e+07,-8.234011841e+01,
+5.746521739e+07,-8.576074982e+01,
+5.963695652e+07,-8.273401642e+01,
+6.180869565e+07,-8.700879669e+01,
+6.398043478e+07,-9.065375519e+01,
+6.615217391e+07,-8.608329010e+01,
+6.832391304e+07,-9.395619965e+01,
+7.049565217e+07,-9.335761261e+01,
+7.266739130e+07,-8.909754181e+01,
+7.483913043e+07,-9.453910065e+01,
+7.701086957e+07,-9.250876617e+01,
+7.918260870e+07,-9.266488647e+01,
+8.135434783e+07,-9.602030182e+01,
+8.352608696e+07,-8.586652374e+01,
+8.569782609e+07,-9.404180908e+01,
+8.786956522e+07,-8.580741119e+01,
+9.004130435e+07,-9.669026947e+01,
+9.221304348e+07,-6.409391022e+01,
+9.438478261e+07,-8.386418152e+01,
+9.655652174e+07,-7.560913086e+01,
+9.872826087e+07,-7.403644562e+01,
+1.009000000e+08,-9.811872101e+01,
+1.030717391e+08,-9.079005432e+01,
+1.052434783e+08,-9.667108917e+01,
+1.074152174e+08,-9.229248810e+01,
+1.095869565e+08,-9.285392761e+01,
+1.117586957e+08,-9.229562378e+01,
+1.139304348e+08,-9.682328796e+01,
+1.161021739e+08,-9.802310181e+01,
+1.182739130e+08,-9.681145477e+01,
+1.204456522e+08,-8.613546753e+01,
+1.226173913e+08,-9.228126526e+01,
+1.247891304e+08,-9.707503510e+01,
+1.269608696e+08,-1.039344406e+02,
+1.291326087e+08,-9.829007721e+01,
+1.313043478e+08,-1.009084015e+02,
+1.334760870e+08,-8.507579041e+01,
+1.356478261e+08,-9.686458588e+01,
+1.378195652e+08,-9.339875031e+01,
+1.399913043e+08,-9.427227020e+01,
+1.421630435e+08,-9.561843109e+01,
+1.443347826e+08,-8.928279877e+01,
+1.465065217e+08,-9.956484222e+01,
+1.486782609e+08,-9.257918549e+01,
