#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
09:41:01 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.726219940e+01,
+3.171739130e+06,-7.615275574e+01,
+5.343478261e+06,-7.364098358e+01,
+7.515217391e+06,-8.223036194e+01,
+9.686956522e+06,-7.725832367e+01,
+1.185869565e+07,-7.693076324e+01,
+1.403043478e+07,-6.788464355e+01,
+1.620217391e+07,-7.194920349e+01,
+1.837391304e+07,-7.162532043e+01,
+2.054565217e+07,-6.387334824e+01,
+2.271739130e+07,-7.406382751e+01,
+2.488913043e+07,-7.213239288e+01,
+2.706086957e+07,-7.053889465e+01,
+2.923260870e+07,-7.537532043e+01,
+3.140434783e+07,-7.719813538e+01,
+3.357608696e+07,-7.940762329e+01,
+3.574782609e+07,-8.001239014e+01,
+3.791956522e+07,-7.986058044e+01,
+4.009130435e+07,-7.759008789e+01,
+4.226304348e+07,-7.895852661e+01,
+4.443478261e+07,-7.914086914e+01,
+4.660652174e+07,-8.124098206e+01,
+4.877826087e+07,-8.959443665e+01,
+5.095000000e+07,-8.334152985e+01,
+5.312173913e+07,-7.911232758e+01,
+5.529347826e+07,-7.994489288e+01,
+5.746521739e+07,-7.724154663e+01,
+5.963695652e+07,-8.155458832e+01,
+6.180869565e+07,-8.474075317e+01,
+6.398043478e+07,-9.002098083e+01,
+6.615217391e+07,-8.596632385e+01,
+6.832391304e+07,-9.301139832e+01,
+7.049565217e+07,-9.398742676e+01,
+7.266739130e+07,-8.873908234e+01,
+7.483913043e+07,-9.766627502e+01,
+7.701086957e+07,-9.069747925e+01,
+7.918260870e+07,-8.469342041e+01,
+8.135434783e+07,-9.078836060e+01,
+8.352608696e+07,-8.330020905e+01,
+8.569782609e+07,-9.242816162e+01,
+8.786956522e+07,-8.650938416e+01,
+9.004130435e+07,-9.410661316e+01,
+9.221304348e+07,-6.246376801e+01,
+9.438478261e+07,-6.922655487e+01,
+9.655652174e+07,-7.588211060e+01,
+9.872826087e+07,-7.603748322e+01,
+1.009000000e+08,-9.540620422e+01,
+1.030717391e+08,-9.689637756e+01,
+1.052434783e+08,-9.399927521e+01,
+1.074152174e+08,-9.206233215e+01,
+1.095869565e+08,-8.938662720e+01,
+1.117586957e+08,-9.393559265e+01,
+1.139304348e+08,-9.782131195e+01,
+1.161021739e+08,-9.871270752e+01,
+1.182739130e+08,-9.883007813e+01,
+1.204456522e+08,-8.622668457e+01,
+1.226173913e+08,-9.431085968e+01,
+1.247891304e+08,-1.001949539e+02,
+1.269608696e+08,-1.043753815e+02,
+1.291326087e+08,-1.001674500e+02,
+1.313043478e+08,-9.996383667e+01,
+1.334760870e+08,-8.820545959e+01,
+1.356478261e+08,-9.894967651e+01,
+1.378195652e+08,-9.468498230e+01,
+1.399913043e+08,-9.596759033e+01,
+1.421630435e+08,-9.059896088e+01,
+1.443347826e+08,-9.162406158e+01,
+1.465065217e+08,-9.774044037e+01,
+1.486782609e+08,-9.191329193e+01,
