#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
19:42:25 04.17.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.774275208e+01,
+3.171739130e+06,-7.918880463e+01,
+5.343478261e+06,-7.418596649e+01,
+7.515217391e+06,-6.761676788e+01,
+9.686956522e+06,-7.871553040e+01,
+1.185869565e+07,-7.732966614e+01,
+1.403043478e+07,-7.766647339e+01,
+1.620217391e+07,-7.767404938e+01,
+1.837391304e+07,-6.951992798e+01,
+2.054565217e+07,-6.374567032e+01,
+2.271739130e+07,-7.455257416e+01,
+2.488913043e+07,-8.010129547e+01,
+2.706086957e+07,-7.490503693e+01,
+2.923260870e+07,-8.322943878e+01,
+3.140434783e+07,-8.159003448e+01,
+3.357608696e+07,-8.626781464e+01,
+3.574782609e+07,-8.888570404e+01,
+3.791956522e+07,-8.312271881e+01,
+4.009130435e+07,-7.962841034e+01,
+4.226304348e+07,-8.572010803e+01,
+4.443478261e+07,-8.713497925e+01,
+4.660652174e+07,-9.095023346e+01,
+4.877826087e+07,-8.754807281e+01,
+5.095000000e+07,-8.044142914e+01,
+5.312173913e+07,-8.094470215e+01,
+5.529347826e+07,-7.646884918e+01,
+5.746521739e+07,-7.708037567e+01,
+5.963695652e+07,-7.663765717e+01,
+6.180869565e+07,-8.051506805e+01,
+6.398043478e+07,-8.696548462e+01,
+6.615217391e+07,-9.005472565e+01,
+6.832391304e+07,-8.689845276e+01,
+7.049565217e+07,-8.947913361e+01,
+7.266739130e+07,-8.708071136e+01,
+7.483913043e+07,-9.190384674e+01,
+7.701086957e+07,-8.748884583e+01,
+7.918260870e+07,-9.164820099e+01,
+8.135434783e+07,-9.333425140e+01,
+8.352608696e+07,-8.305065155e+01,
+8.569782609e+07,-9.025212097e+01,
+8.786956522e+07,-8.848727417e+01,
+9.004130435e+07,-9.275634003e+01,
+9.221304348e+07,-7.034777069e+01,
+9.438478261e+07,-7.242919159e+01,
+9.655652174e+07,-7.461709595e+01,
+9.872826087e+07,-7.509793091e+01,
+1.009000000e+08,-1.021794968e+02,
+1.030717391e+08,-9.848326111e+01,
+1.052434783e+08,-1.007629395e+02,
+1.074152174e+08,-9.892900848e+01,
+1.095869565e+08,-1.024392242e+02,
+1.117586957e+08,-9.834992218e+01,
+1.139304348e+08,-9.898141479e+01,
+1.161021739e+08,-1.045507584e+02,
+1.182739130e+08,-1.021356125e+02,
+1.204456522e+08,-8.946173096e+01,
+1.226173913e+08,-1.023098221e+02,
+1.247891304e+08,-1.015709305e+02,
+1.269608696e+08,-1.044469833e+02,
+1.291326087e+08,-1.042479782e+02,
+1.313043478e+08,-1.040160980e+02,
+1.334760870e+08,-9.431572723e+01,
+1.356478261e+08,-1.037431717e+02,
+1.378195652e+08,-1.000252686e+02,
+1.399913043e+08,-9.917398071e+01,
+1.421630435e+08,-1.024568405e+02,
+1.443347826e+08,-9.698752594e+01,
+1.465065217e+08,-9.938206482e+01,
+1.486782609e+08,-9.745398712e+01,
