#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
07:45:26 04.05.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.039290237e+02,
+3.272755435e+08,-1.041634293e+02,
+3.272760870e+08,-1.047868118e+02,
+3.272766304e+08,-1.039675369e+02,
+3.272771739e+08,-1.045794220e+02,
+3.272777174e+08,-1.037559357e+02,
+3.272782609e+08,-1.025102539e+02,
+3.272788043e+08,-1.039991608e+02,
+3.272793478e+08,-1.050186005e+02,
+3.272798913e+08,-1.047546234e+02,
+3.272804348e+08,-1.044780960e+02,
+3.272809783e+08,-1.044025421e+02,
+3.272815217e+08,-1.046246643e+02,
+3.272820652e+08,-1.040764618e+02,
+3.272826087e+08,-1.045136948e+02,
+3.272831522e+08,-1.042985992e+02,
+3.272836957e+08,-1.046058121e+02,
+3.272842391e+08,-1.056141357e+02,
+3.272847826e+08,-1.048641129e+02,
+3.272853261e+08,-1.029397430e+02,
+3.272858696e+08,-1.040354919e+02,
+3.272864130e+08,-1.041976242e+02,
+3.272869565e+08,-1.030406036e+02,
+3.272875000e+08,-1.047025909e+02,
+3.272880435e+08,-1.036701279e+02,
+3.272885870e+08,-1.037416611e+02,
+3.272891304e+08,-1.031610870e+02,
+3.272896739e+08,-1.056305313e+02,
+3.272902174e+08,-1.052981644e+02,
+3.272907609e+08,-1.029923172e+02,
+3.272913043e+08,-1.035544205e+02,
+3.272918478e+08,-1.043906937e+02,
+3.272923913e+08,-1.052274780e+02,
+3.272929348e+08,-1.047139740e+02,
+3.272934783e+08,-1.033905792e+02,
+3.272940217e+08,-1.018093185e+02,
+3.272945652e+08,-1.024577484e+02,
+3.272951087e+08,-1.041650925e+02,
+3.272956522e+08,-1.055360031e+02,
+3.272961957e+08,-1.042229843e+02,
+3.272967391e+08,-1.055634766e+02,
+3.272972826e+08,-1.047053223e+02,
+3.272978261e+08,-1.025238800e+02,
+3.272983696e+08,-1.049940186e+02,
+3.272989130e+08,-1.043961945e+02,
+3.272994565e+08,-1.041935883e+02,
+3.273000000e+08,-1.051027832e+02,
+3.273005435e+08,-1.038071976e+02,
+3.273010870e+08,-1.036521301e+02,
+3.273016304e+08,-1.048121490e+02,
+3.273021739e+08,-1.041130524e+02,
+3.273027174e+08,-1.036066132e+02,
+3.273032609e+08,-1.038323364e+02,
+3.273038043e+08,-1.048735657e+02,
+3.273043478e+08,-1.043374023e+02,
+3.273048913e+08,-1.038961487e+02,
+3.273054348e+08,-1.051434250e+02,
+3.273059783e+08,-1.032016525e+02,
+3.273065217e+08,-1.049520645e+02,
+3.273070652e+08,-1.051132660e+02,
+3.273076087e+08,-1.042693939e+02,
+3.273081522e+08,-1.035204315e+02,
+3.273086957e+08,-1.048883667e+02,
+3.273092391e+08,-1.048468552e+02,
+3.273097826e+08,-1.059118118e+02,
+3.273103261e+08,-1.039904938e+02,
+3.273108696e+08,-1.034965363e+02,
+3.273114130e+08,-1.052749252e+02,
