#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:29:45 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.884997559e+01,
+3.171739130e+06,-7.566082764e+01,
+5.343478261e+06,-8.279669189e+01,
+7.515217391e+06,-8.193989563e+01,
+9.686956522e+06,-7.958193970e+01,
+1.185869565e+07,-7.533506775e+01,
+1.403043478e+07,-7.735348511e+01,
+1.620217391e+07,-7.254751587e+01,
+1.837391304e+07,-7.011135864e+01,
+2.054565217e+07,-6.684239960e+01,
+2.271739130e+07,-7.272415924e+01,
+2.488913043e+07,-7.057053375e+01,
+2.706086957e+07,-6.864656830e+01,
+2.923260870e+07,-7.733760071e+01,
+3.140434783e+07,-8.017878723e+01,
+3.357608696e+07,-7.922257233e+01,
+3.574782609e+07,-8.022773743e+01,
+3.791956522e+07,-7.819859314e+01,
+4.009130435e+07,-7.703775787e+01,
+4.226304348e+07,-8.048706055e+01,
+4.443478261e+07,-7.929235077e+01,
+4.660652174e+07,-7.887905121e+01,
+4.877826087e+07,-8.634050751e+01,
+5.095000000e+07,-8.764877319e+01,
+5.312173913e+07,-7.958847046e+01,
+5.529347826e+07,-7.868745422e+01,
+5.746521739e+07,-8.153098297e+01,
+5.963695652e+07,-7.820986176e+01,
+6.180869565e+07,-8.133093262e+01,
+6.398043478e+07,-8.906056213e+01,
+6.615217391e+07,-9.050244141e+01,
+6.832391304e+07,-9.652373505e+01,
+7.049565217e+07,-9.812058258e+01,
+7.266739130e+07,-9.398177338e+01,
+7.483913043e+07,-9.896296692e+01,
+7.701086957e+07,-9.748869324e+01,
+7.918260870e+07,-9.488134766e+01,
+8.135434783e+07,-9.228618622e+01,
+8.352608696e+07,-8.151091003e+01,
+8.569782609e+07,-9.205743408e+01,
+8.786956522e+07,-9.302256775e+01,
+9.004130435e+07,-9.454523468e+01,
+9.221304348e+07,-6.805355072e+01,
+9.438478261e+07,-7.752253723e+01,
+9.655652174e+07,-7.226512146e+01,
+9.872826087e+07,-7.845323944e+01,
+1.009000000e+08,-9.259425354e+01,
+1.030717391e+08,-9.086908722e+01,
+1.052434783e+08,-9.228867340e+01,
+1.074152174e+08,-9.112893677e+01,
+1.095869565e+08,-9.177453613e+01,
+1.117586957e+08,-9.761503601e+01,
+1.139304348e+08,-9.881130219e+01,
+1.161021739e+08,-9.906520844e+01,
+1.182739130e+08,-9.771825409e+01,
+1.204456522e+08,-8.746128845e+01,
+1.226173913e+08,-9.319130707e+01,
+1.247891304e+08,-1.022006760e+02,
+1.269608696e+08,-1.028713608e+02,
+1.291326087e+08,-1.002576752e+02,
+1.313043478e+08,-1.039754181e+02,
+1.334760870e+08,-8.980554199e+01,
+1.356478261e+08,-9.812219238e+01,
+1.378195652e+08,-9.937615204e+01,
+1.399913043e+08,-9.854468536e+01,
+1.421630435e+08,-9.850139618e+01,
+1.443347826e+08,-9.627150726e+01,
+1.465065217e+08,-1.008814621e+02,
+1.486782609e+08,-9.315832520e+01,
