#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
14:25:32 04.08.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.020787430e+02,
+3.272755435e+08,-1.030501328e+02,
+3.272760870e+08,-1.031883926e+02,
+3.272766304e+08,-1.025471497e+02,
+3.272771739e+08,-1.017835617e+02,
+3.272777174e+08,-1.030400696e+02,
+3.272782609e+08,-1.041494293e+02,
+3.272788043e+08,-1.041190262e+02,
+3.272793478e+08,-1.044120178e+02,
+3.272798913e+08,-1.033986206e+02,
+3.272804348e+08,-1.032294235e+02,
+3.272809783e+08,-1.041371841e+02,
+3.272815217e+08,-1.025477066e+02,
+3.272820652e+08,-1.027247925e+02,
+3.272826087e+08,-1.034670181e+02,
+3.272831522e+08,-1.023968735e+02,
+3.272836957e+08,-1.022101517e+02,
+3.272842391e+08,-1.022809982e+02,
+3.272847826e+08,-1.033245773e+02,
+3.272853261e+08,-1.040692444e+02,
+3.272858696e+08,-1.017348557e+02,
+3.272864130e+08,-1.030978699e+02,
+3.272869565e+08,-1.041246796e+02,
+3.272875000e+08,-1.033250046e+02,
+3.272880435e+08,-1.028627167e+02,
+3.272885870e+08,-1.021079330e+02,
+3.272891304e+08,-1.024779510e+02,
+3.272896739e+08,-1.032766037e+02,
+3.272902174e+08,-1.033400803e+02,
+3.272907609e+08,-1.038070679e+02,
+3.272913043e+08,-1.028847885e+02,
+3.272918478e+08,-1.031764526e+02,
+3.272923913e+08,-1.006170425e+02,
+3.272929348e+08,-1.018119965e+02,
+3.272934783e+08,-9.718406677e+01,
+3.272940217e+08,-1.005243454e+02,
+3.272945652e+08,-1.031672668e+02,
+3.272951087e+08,-1.030637054e+02,
+3.272956522e+08,-1.012457428e+02,
+3.272961957e+08,-1.036635208e+02,
+3.272967391e+08,-1.031170120e+02,
+3.272972826e+08,-1.002900391e+02,
+3.272978261e+08,-1.033801880e+02,
+3.272983696e+08,-1.028316574e+02,
+3.272989130e+08,-1.026724319e+02,
+3.272994565e+08,-1.021165466e+02,
+3.273000000e+08,-1.037101593e+02,
+3.273005435e+08,-1.033129196e+02,
+3.273010870e+08,-1.033300247e+02,
+3.273016304e+08,-9.911051941e+01,
+3.273021739e+08,-1.033995285e+02,
+3.273027174e+08,-1.028884811e+02,
+3.273032609e+08,-1.030926590e+02,
+3.273038043e+08,-1.030640335e+02,
+3.273043478e+08,-1.031673584e+02,
+3.273048913e+08,-1.035661545e+02,
+3.273054348e+08,-1.030750961e+02,
+3.273059783e+08,-1.048524780e+02,
+3.273065217e+08,-1.043931656e+02,
+3.273070652e+08,-1.024254074e+02,
+3.273076087e+08,-1.039010010e+02,
+3.273081522e+08,-1.040025711e+02,
+3.273086957e+08,-1.017798233e+02,
+3.273092391e+08,-1.040461197e+02,
+3.273097826e+08,-1.048387527e+02,
+3.273103261e+08,-1.027885208e+02,
+3.273108696e+08,-1.028023376e+02,
+3.273114130e+08,-1.041400528e+02,
