#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
22:08:07 04.03.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.045615082e+02,
+3.272755435e+08,-1.050366516e+02,
+3.272760870e+08,-1.051500168e+02,
+3.272766304e+08,-1.044552841e+02,
+3.272771739e+08,-1.046606140e+02,
+3.272777174e+08,-1.067492371e+02,
+3.272782609e+08,-1.052900772e+02,
+3.272788043e+08,-1.045077057e+02,
+3.272793478e+08,-1.052779236e+02,
+3.272798913e+08,-1.049160080e+02,
+3.272804348e+08,-1.058228836e+02,
+3.272809783e+08,-1.056064758e+02,
+3.272815217e+08,-1.047229614e+02,
+3.272820652e+08,-1.044056320e+02,
+3.272826087e+08,-1.067939148e+02,
+3.272831522e+08,-1.060642090e+02,
+3.272836957e+08,-1.062079239e+02,
+3.272842391e+08,-1.044949570e+02,
+3.272847826e+08,-1.032799911e+02,
+3.272853261e+08,-1.046766205e+02,
+3.272858696e+08,-1.050654602e+02,
+3.272864130e+08,-1.046886063e+02,
+3.272869565e+08,-1.052337875e+02,
+3.272875000e+08,-1.058751297e+02,
+3.272880435e+08,-1.044969025e+02,
+3.272885870e+08,-1.041727066e+02,
+3.272891304e+08,-1.037380295e+02,
+3.272896739e+08,-1.055280685e+02,
+3.272902174e+08,-1.057045288e+02,
+3.272907609e+08,-1.062023849e+02,
+3.272913043e+08,-1.066693344e+02,
+3.272918478e+08,-1.029781723e+02,
+3.272923913e+08,-1.047294693e+02,
+3.272929348e+08,-1.042188568e+02,
+3.272934783e+08,-1.050721817e+02,
+3.272940217e+08,-9.688112640e+01,
+3.272945652e+08,-1.035873184e+02,
+3.272951087e+08,-1.047523880e+02,
+3.272956522e+08,-1.052257843e+02,
+3.272961957e+08,-1.041936798e+02,
+3.272967391e+08,-1.037668991e+02,
+3.272972826e+08,-1.047774124e+02,
+3.272978261e+08,-1.061053085e+02,
+3.272983696e+08,-1.059872818e+02,
+3.272989130e+08,-1.046604233e+02,
+3.272994565e+08,-1.049531555e+02,
+3.273000000e+08,-1.047189331e+02,
+3.273005435e+08,-1.014408798e+02,
+3.273010870e+08,-1.050808487e+02,
+3.273016304e+08,-1.047918167e+02,
+3.273021739e+08,-1.041462021e+02,
+3.273027174e+08,-1.045360184e+02,
+3.273032609e+08,-1.036682663e+02,
+3.273038043e+08,-1.039257889e+02,
+3.273043478e+08,-1.058755264e+02,
+3.273048913e+08,-1.046407547e+02,
+3.273054348e+08,-1.040253830e+02,
+3.273059783e+08,-1.050518646e+02,
+3.273065217e+08,-1.058706818e+02,
+3.273070652e+08,-1.053984833e+02,
+3.273076087e+08,-1.044995728e+02,
+3.273081522e+08,-1.025065765e+02,
+3.273086957e+08,-1.047336807e+02,
+3.273092391e+08,-1.053405838e+02,
+3.273097826e+08,-1.042935104e+02,
+3.273103261e+08,-1.045884781e+02,
+3.273108696e+08,-1.051640625e+02,
+3.273114130e+08,-1.038306122e+02,
