#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
17:29:47 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.415058136e+01,
+3.171739130e+06,-8.051129150e+01,
+5.343478261e+06,-7.627851868e+01,
+7.515217391e+06,-8.025087738e+01,
+9.686956522e+06,-7.225595856e+01,
+1.185869565e+07,-6.994492340e+01,
+1.403043478e+07,-6.562815094e+01,
+1.620217391e+07,-7.699520111e+01,
+1.837391304e+07,-6.707877350e+01,
+2.054565217e+07,-6.424617004e+01,
+2.271739130e+07,-7.688898468e+01,
+2.488913043e+07,-7.779030609e+01,
+2.706086957e+07,-7.384529877e+01,
+2.923260870e+07,-8.177188110e+01,
+3.140434783e+07,-8.440935516e+01,
+3.357608696e+07,-7.988658142e+01,
+3.574782609e+07,-8.019139862e+01,
+3.791956522e+07,-7.894056702e+01,
+4.009130435e+07,-8.102582550e+01,
+4.226304348e+07,-8.348954010e+01,
+4.443478261e+07,-7.966580963e+01,
+4.660652174e+07,-8.316114044e+01,
+4.877826087e+07,-8.779528046e+01,
+5.095000000e+07,-8.900266266e+01,
+5.312173913e+07,-8.392890930e+01,
+5.529347826e+07,-8.264260101e+01,
+5.746521739e+07,-8.430445862e+01,
+5.963695652e+07,-8.249504852e+01,
+6.180869565e+07,-8.333887482e+01,
+6.398043478e+07,-8.875625610e+01,
+6.615217391e+07,-9.132869720e+01,
+6.832391304e+07,-9.381976318e+01,
+7.049565217e+07,-9.474958801e+01,
+7.266739130e+07,-9.149391174e+01,
+7.483913043e+07,-9.843065643e+01,
+7.701086957e+07,-9.382711029e+01,
+7.918260870e+07,-9.410802460e+01,
+8.135434783e+07,-9.122898102e+01,
+8.352608696e+07,-8.158443451e+01,
+8.569782609e+07,-9.199656677e+01,
+8.786956522e+07,-8.638130188e+01,
+9.004130435e+07,-8.767924500e+01,
+9.221304348e+07,-6.713657379e+01,
+9.438478261e+07,-7.237920380e+01,
+9.655652174e+07,-7.015579224e+01,
+9.872826087e+07,-7.669204712e+01,
+1.009000000e+08,-9.385767365e+01,
+1.030717391e+08,-9.377939606e+01,
+1.052434783e+08,-9.169452667e+01,
+1.074152174e+08,-8.987133026e+01,
+1.095869565e+08,-9.126858521e+01,
+1.117586957e+08,-9.592438507e+01,
+1.139304348e+08,-1.000596695e+02,
+1.161021739e+08,-1.001609650e+02,
+1.182739130e+08,-9.593379974e+01,
+1.204456522e+08,-8.746858978e+01,
+1.226173913e+08,-9.471775818e+01,
+1.247891304e+08,-1.017901154e+02,
+1.269608696e+08,-1.010892639e+02,
+1.291326087e+08,-9.897700500e+01,
+1.313043478e+08,-1.022878036e+02,
+1.334760870e+08,-9.205083466e+01,
+1.356478261e+08,-1.011256332e+02,
+1.378195652e+08,-1.017947922e+02,
+1.399913043e+08,-1.010345383e+02,
+1.421630435e+08,-1.029608459e+02,
+1.443347826e+08,-9.690261078e+01,
+1.465065217e+08,-1.015107193e+02,
+1.486782609e+08,-9.323735809e+01,
