#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:05:33 04.24.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.422472382e+01,
+3.250086957e+08,-9.803239441e+01,
+3.250173913e+08,-9.813580322e+01,
+3.250260870e+08,-9.854851532e+01,
+3.250347826e+08,-9.808655548e+01,
+3.250434783e+08,-9.755701447e+01,
+3.250521739e+08,-9.808275604e+01,
+3.250608696e+08,-9.502407074e+01,
+3.250695652e+08,-9.772913361e+01,
+3.250782609e+08,-9.778532410e+01,
+3.250869565e+08,-9.728337097e+01,
+3.250956522e+08,-9.759472656e+01,
+3.251043478e+08,-9.697039032e+01,
+3.251130435e+08,-9.837016296e+01,
+3.251217391e+08,-9.599063873e+01,
+3.251304348e+08,-9.766364288e+01,
+3.251391304e+08,-9.723740387e+01,
+3.251478261e+08,-9.736742401e+01,
+3.251565217e+08,-9.795189667e+01,
+3.251652174e+08,-9.824597931e+01,
+3.251739130e+08,-9.658226776e+01,
+3.251826087e+08,-9.741320801e+01,
+3.251913043e+08,-9.716866302e+01,
+3.252000000e+08,-9.764434814e+01,
+3.252086957e+08,-9.868444824e+01,
+3.252173913e+08,-9.758754730e+01,
+3.252260870e+08,-9.762232971e+01,
+3.252347826e+08,-9.723949432e+01,
+3.252434783e+08,-9.804598236e+01,
+3.252521739e+08,-9.827210236e+01,
+3.252608696e+08,-9.837259674e+01,
+3.252695652e+08,-9.723853302e+01,
+3.252782609e+08,-9.811314392e+01,
+3.252869565e+08,-9.791836548e+01,
+3.252956522e+08,-9.760442352e+01,
+3.253043478e+08,-9.693762970e+01,
+3.253130435e+08,-9.797287750e+01,
+3.253217391e+08,-9.764781952e+01,
+3.253304348e+08,-9.790776825e+01,
+3.253391304e+08,-9.613265228e+01,
+3.253478261e+08,-9.809996796e+01,
+3.253565217e+08,-9.742197418e+01,
+3.253652174e+08,-9.675114441e+01,
+3.253739130e+08,-9.792769623e+01,
+3.253826087e+08,-9.821938324e+01,
+3.253913043e+08,-9.816327667e+01,
