#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
05:22:20 04.28.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-7.565148926e+01,
+3.250086957e+08,-9.357218933e+01,
+3.250173913e+08,-9.405589294e+01,
+3.250260870e+08,-9.413690948e+01,
+3.250347826e+08,-9.457639313e+01,
+3.250434783e+08,-9.334221649e+01,
+3.250521739e+08,-9.398205566e+01,
+3.250608696e+08,-9.264203644e+01,
+3.250695652e+08,-9.271400452e+01,
+3.250782609e+08,-9.396993256e+01,
+3.250869565e+08,-9.334093475e+01,
+3.250956522e+08,-9.389756012e+01,
+3.251043478e+08,-9.201522064e+01,
+3.251130435e+08,-9.425798035e+01,
+3.251217391e+08,-8.804735565e+01,
+3.251304348e+08,-9.023136139e+01,
+3.251391304e+08,-9.454996490e+01,
+3.251478261e+08,-9.087700653e+01,
+3.251565217e+08,-9.441609955e+01,
+3.251652174e+08,-9.461661530e+01,
+3.251739130e+08,-9.431795502e+01,
+3.251826087e+08,-8.978658295e+01,
+3.251913043e+08,-9.350724030e+01,
+3.252000000e+08,-9.429749298e+01,
+3.252086957e+08,-9.347255707e+01,
+3.252173913e+08,-9.401437378e+01,
+3.252260870e+08,-9.422231293e+01,
+3.252347826e+08,-9.329750824e+01,
+3.252434783e+08,-9.336156464e+01,
+3.252521739e+08,-9.284243774e+01,
+3.252608696e+08,-9.444413757e+01,
+3.252695652e+08,-9.358334351e+01,
+3.252782609e+08,-9.486746979e+01,
+3.252869565e+08,-9.324188995e+01,
+3.252956522e+08,-9.350604248e+01,
+3.253043478e+08,-9.297084808e+01,
+3.253130435e+08,-9.401866150e+01,
+3.253217391e+08,-9.361977386e+01,
+3.253304348e+08,-9.339582062e+01,
+3.253391304e+08,-8.573957825e+01,
+3.253478261e+08,-9.337406158e+01,
+3.253565217e+08,-9.367072296e+01,
+3.253652174e+08,-9.388309479e+01,
+3.253739130e+08,-9.340575409e+01,
+3.253826087e+08,-9.479789734e+01,
+3.253913043e+08,-9.422959900e+01,
