#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
14:11:04 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.700403595e+01,
+3.171739130e+06,-7.808235168e+01,
+5.343478261e+06,-7.593046570e+01,
+7.515217391e+06,-8.092181396e+01,
+9.686956522e+06,-7.966243744e+01,
+1.185869565e+07,-7.433625793e+01,
+1.403043478e+07,-7.777532959e+01,
+1.620217391e+07,-7.025563812e+01,
+1.837391304e+07,-6.659516144e+01,
+2.054565217e+07,-6.491833496e+01,
+2.271739130e+07,-7.169284058e+01,
+2.488913043e+07,-7.134644318e+01,
+2.706086957e+07,-7.177774048e+01,
+2.923260870e+07,-7.642382813e+01,
+3.140434783e+07,-7.964630127e+01,
+3.357608696e+07,-7.959403229e+01,
+3.574782609e+07,-7.849008942e+01,
+3.791956522e+07,-7.684107971e+01,
+4.009130435e+07,-7.821104431e+01,
+4.226304348e+07,-7.954803467e+01,
+4.443478261e+07,-7.902742767e+01,
+4.660652174e+07,-8.198976898e+01,
+4.877826087e+07,-9.015194702e+01,
+5.095000000e+07,-8.289653015e+01,
+5.312173913e+07,-7.801106262e+01,
+5.529347826e+07,-7.831632996e+01,
+5.746521739e+07,-8.045677948e+01,
+5.963695652e+07,-8.029203033e+01,
+6.180869565e+07,-8.632546234e+01,
+6.398043478e+07,-8.943231964e+01,
+6.615217391e+07,-8.562760925e+01,
+6.832391304e+07,-9.128541565e+01,
+7.049565217e+07,-9.274492645e+01,
+7.266739130e+07,-8.868907928e+01,
+7.483913043e+07,-9.675382996e+01,
+7.701086957e+07,-9.065345001e+01,
+7.918260870e+07,-8.385675812e+01,
+8.135434783e+07,-8.882469177e+01,
+8.352608696e+07,-8.342561340e+01,
+8.569782609e+07,-9.235681915e+01,
+8.786956522e+07,-8.418960571e+01,
+9.004130435e+07,-9.422448730e+01,
+9.221304348e+07,-6.293054199e+01,
+9.438478261e+07,-7.714417267e+01,
+9.655652174e+07,-7.697148132e+01,
+9.872826087e+07,-7.352359009e+01,
+1.009000000e+08,-9.965498352e+01,
+1.030717391e+08,-9.648223877e+01,
+1.052434783e+08,-9.293512726e+01,
+1.074152174e+08,-9.222331238e+01,
+1.095869565e+08,-9.106690216e+01,
+1.117586957e+08,-9.583109283e+01,
+1.139304348e+08,-9.710746765e+01,
+1.161021739e+08,-1.009083557e+02,
+1.182739130e+08,-1.013374176e+02,
+1.204456522e+08,-8.667396545e+01,
+1.226173913e+08,-9.415161133e+01,
+1.247891304e+08,-9.751113892e+01,
+1.269608696e+08,-1.044117661e+02,
+1.291326087e+08,-8.712402344e+01,
+1.313043478e+08,-1.013702927e+02,
+1.334760870e+08,-8.787731934e+01,
+1.356478261e+08,-9.899681854e+01,
+1.378195652e+08,-9.681916809e+01,
+1.399913043e+08,-9.727238464e+01,
+1.421630435e+08,-9.247669220e+01,
+1.443347826e+08,-9.220731354e+01,
+1.465065217e+08,-9.652635193e+01,
+1.486782609e+08,-9.354488373e+01,
