#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
18:37:14 04.27.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-7.593568420e+01,
+3.250086957e+08,-9.522190094e+01,
+3.250173913e+08,-9.512927246e+01,
+3.250260870e+08,-9.510543823e+01,
+3.250347826e+08,-9.511124420e+01,
+3.250434783e+08,-9.507822418e+01,
+3.250521739e+08,-9.511821747e+01,
+3.250608696e+08,-9.368525696e+01,
+3.250695652e+08,-9.399037933e+01,
+3.250782609e+08,-9.519484711e+01,
+3.250869565e+08,-9.321747589e+01,
+3.250956522e+08,-9.545349884e+01,
+3.251043478e+08,-9.468478394e+01,
+3.251130435e+08,-9.535952759e+01,
+3.251217391e+08,-9.395631409e+01,
+3.251304348e+08,-9.160179138e+01,
+3.251391304e+08,-9.018319702e+01,
+3.251478261e+08,-9.511025238e+01,
+3.251565217e+08,-9.553379822e+01,
+3.251652174e+08,-9.486992645e+01,
+3.251739130e+08,-9.452220154e+01,
+3.251826087e+08,-9.367459869e+01,
+3.251913043e+08,-9.396259308e+01,
+3.252000000e+08,-9.488042450e+01,
+3.252086957e+08,-9.398163605e+01,
+3.252173913e+08,-9.441370392e+01,
+3.252260870e+08,-9.538129425e+01,
+3.252347826e+08,-9.491681671e+01,
+3.252434783e+08,-9.448286438e+01,
+3.252521739e+08,-9.426807404e+01,
+3.252608696e+08,-9.473779297e+01,
+3.252695652e+08,-9.486788940e+01,
+3.252782609e+08,-9.520925140e+01,
+3.252869565e+08,-9.443959808e+01,
+3.252956522e+08,-9.431846619e+01,
+3.253043478e+08,-9.404244995e+01,
+3.253130435e+08,-9.423231506e+01,
+3.253217391e+08,-9.386396027e+01,
+3.253304348e+08,-9.392085266e+01,
+3.253391304e+08,-8.626293182e+01,
+3.253478261e+08,-9.428034210e+01,
+3.253565217e+08,-9.493346405e+01,
+3.253652174e+08,-9.463025665e+01,
+3.253739130e+08,-9.427268219e+01,
+3.253826087e+08,-9.431830597e+01,
+3.253913043e+08,-9.451741028e+01,
