#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
19:14:48 04.12.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.467160034e+01,
+3.171739130e+06,-7.160263062e+01,
+5.343478261e+06,-7.234220886e+01,
+7.515217391e+06,-6.542485046e+01,
+9.686956522e+06,-7.251309204e+01,
+1.185869565e+07,-7.005912781e+01,
+1.403043478e+07,-7.716140747e+01,
+1.620217391e+07,-7.984043121e+01,
+1.837391304e+07,-6.952745819e+01,
+2.054565217e+07,-6.371914291e+01,
+2.271739130e+07,-7.348709106e+01,
+2.488913043e+07,-7.668227386e+01,
+2.706086957e+07,-7.505863190e+01,
+2.923260870e+07,-7.990122986e+01,
+3.140434783e+07,-8.177804565e+01,
+3.357608696e+07,-7.727406311e+01,
+3.574782609e+07,-8.211687469e+01,
+3.791956522e+07,-8.148633575e+01,
+4.009130435e+07,-7.733750916e+01,
+4.226304348e+07,-8.075520325e+01,
+4.443478261e+07,-8.051955414e+01,
+4.660652174e+07,-8.222599792e+01,
+4.877826087e+07,-8.862834930e+01,
+5.095000000e+07,-8.679071045e+01,
+5.312173913e+07,-8.218449402e+01,
+5.529347826e+07,-8.406831360e+01,
+5.746521739e+07,-8.566687012e+01,
+5.963695652e+07,-8.297182465e+01,
+6.180869565e+07,-8.234989929e+01,
+6.398043478e+07,-8.554164886e+01,
+6.615217391e+07,-8.983840942e+01,
+6.832391304e+07,-9.358535767e+01,
+7.049565217e+07,-9.584130096e+01,
+7.266739130e+07,-9.247687531e+01,
+7.483913043e+07,-9.954354095e+01,
+7.701086957e+07,-9.477928162e+01,
+7.918260870e+07,-9.176560974e+01,
+8.135434783e+07,-9.632481384e+01,
+8.352608696e+07,-8.089917755e+01,
+8.569782609e+07,-9.080360413e+01,
+8.786956522e+07,-8.559829712e+01,
+9.004130435e+07,-8.972644043e+01,
+9.221304348e+07,-6.655238342e+01,
+9.438478261e+07,-7.374005127e+01,
+9.655652174e+07,-7.292616272e+01,
+9.872826087e+07,-7.657133484e+01,
+1.009000000e+08,-9.257942200e+01,
+1.030717391e+08,-8.964514160e+01,
+1.052434783e+08,-9.196646118e+01,
+1.074152174e+08,-8.985533142e+01,
+1.095869565e+08,-9.119001770e+01,
+1.117586957e+08,-9.556038666e+01,
+1.139304348e+08,-9.986349487e+01,
+1.161021739e+08,-1.003908539e+02,
+1.182739130e+08,-1.000865631e+02,
+1.204456522e+08,-8.777116394e+01,
+1.226173913e+08,-9.422541809e+01,
+1.247891304e+08,-9.952915955e+01,
+1.269608696e+08,-1.036341553e+02,
+1.291326087e+08,-1.009512405e+02,
+1.313043478e+08,-1.044170761e+02,
+1.334760870e+08,-9.004704285e+01,
+1.356478261e+08,-9.808650208e+01,
+1.378195652e+08,-1.019281998e+02,
+1.399913043e+08,-1.002035370e+02,
+1.421630435e+08,-1.013914642e+02,
+1.443347826e+08,-9.718321228e+01,
+1.465065217e+08,-1.020277100e+02,
+1.486782609e+08,-9.552853394e+01,
