#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
10:20:30 04.30.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.003256454e+02,
+3.272755435e+08,-1.003277359e+02,
+3.272760870e+08,-1.012777023e+02,
+3.272766304e+08,-1.004468307e+02,
+3.272771739e+08,-1.009986267e+02,
+3.272777174e+08,-9.999197388e+01,
+3.272782609e+08,-9.860030365e+01,
+3.272788043e+08,-1.015308838e+02,
+3.272793478e+08,-9.997181702e+01,
+3.272798913e+08,-1.002305069e+02,
+3.272804348e+08,-1.004243317e+02,
+3.272809783e+08,-9.806441498e+01,
+3.272815217e+08,-9.972682953e+01,
+3.272820652e+08,-1.012912979e+02,
+3.272826087e+08,-9.923204803e+01,
+3.272831522e+08,-9.941072083e+01,
+3.272836957e+08,-9.987323761e+01,
+3.272842391e+08,-1.011402817e+02,
+3.272847826e+08,-1.003272095e+02,
+3.272853261e+08,-1.015204468e+02,
+3.272858696e+08,-1.012065659e+02,
+3.272864130e+08,-1.011507797e+02,
+3.272869565e+08,-1.003299866e+02,
+3.272875000e+08,-9.855303955e+01,
+3.272880435e+08,-1.005135040e+02,
+3.272885870e+08,-9.972170258e+01,
+3.272891304e+08,-9.988718414e+01,
+3.272896739e+08,-9.982689667e+01,
+3.272902174e+08,-1.000116730e+02,
+3.272907609e+08,-1.000737000e+02,
+3.272913043e+08,-9.970677185e+01,
+3.272918478e+08,-9.964878082e+01,
+3.272923913e+08,-9.956820679e+01,
+3.272929348e+08,-9.999395752e+01,
+3.272934783e+08,-9.888453674e+01,
+3.272940217e+08,-1.007561951e+02,
+3.272945652e+08,-1.010901947e+02,
+3.272951087e+08,-1.010483856e+02,
+3.272956522e+08,-1.011826324e+02,
+3.272961957e+08,-1.017715912e+02,
+3.272967391e+08,-1.008523712e+02,
+3.272972826e+08,-9.889550018e+01,
+3.272978261e+08,-1.002850342e+02,
+3.272983696e+08,-9.991578674e+01,
+3.272989130e+08,-9.920856476e+01,
+3.272994565e+08,-1.021412811e+02,
+3.273000000e+08,-1.005604324e+02,
+3.273005435e+08,-1.003186188e+02,
+3.273010870e+08,-1.023498535e+02,
+3.273016304e+08,-1.017728271e+02,
+3.273021739e+08,-1.010930099e+02,
+3.273027174e+08,-1.006169510e+02,
+3.273032609e+08,-9.979871368e+01,
+3.273038043e+08,-9.946737671e+01,
+3.273043478e+08,-1.017265701e+02,
+3.273048913e+08,-9.921948242e+01,
+3.273054348e+08,-1.010531769e+02,
+3.273059783e+08,-1.002525024e+02,
+3.273065217e+08,-1.002095184e+02,
+3.273070652e+08,-1.005610428e+02,
+3.273076087e+08,-1.019929428e+02,
+3.273081522e+08,-1.007027740e+02,
+3.273086957e+08,-1.009846954e+02,
+3.273092391e+08,-1.011797791e+02,
+3.273097826e+08,-1.009665451e+02,
+3.273103261e+08,-1.000116882e+02,
+3.273108696e+08,-9.989785004e+01,
+3.273114130e+08,-1.013849792e+02,
