#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
19:45:33 04.05.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.039375381e+02,
+3.272755435e+08,-1.059246674e+02,
+3.272760870e+08,-1.073403625e+02,
+3.272766304e+08,-1.059902267e+02,
+3.272771739e+08,-1.066497650e+02,
+3.272777174e+08,-1.052936630e+02,
+3.272782609e+08,-1.066078262e+02,
+3.272788043e+08,-1.053676376e+02,
+3.272793478e+08,-1.055109940e+02,
+3.272798913e+08,-1.058585892e+02,
+3.272804348e+08,-1.055367432e+02,
+3.272809783e+08,-1.049936371e+02,
+3.272815217e+08,-1.051979904e+02,
+3.272820652e+08,-1.060434189e+02,
+3.272826087e+08,-1.047194366e+02,
+3.272831522e+08,-1.058881989e+02,
+3.272836957e+08,-1.051112213e+02,
+3.272842391e+08,-1.051809921e+02,
+3.272847826e+08,-1.042558441e+02,
+3.272853261e+08,-1.054879532e+02,
+3.272858696e+08,-1.064168625e+02,
+3.272864130e+08,-1.071067123e+02,
+3.272869565e+08,-1.079146652e+02,
+3.272875000e+08,-1.058951416e+02,
+3.272880435e+08,-1.064579544e+02,
+3.272885870e+08,-1.053316116e+02,
+3.272891304e+08,-1.058021088e+02,
+3.272896739e+08,-1.068276825e+02,
+3.272902174e+08,-1.056803665e+02,
+3.272907609e+08,-1.061790390e+02,
+3.272913043e+08,-1.074586639e+02,
+3.272918478e+08,-1.054501266e+02,
+3.272923913e+08,-1.068050690e+02,
+3.272929348e+08,-1.062754593e+02,
+3.272934783e+08,-1.049331970e+02,
+3.272940217e+08,-1.026059494e+02,
+3.272945652e+08,-1.059910660e+02,
+3.272951087e+08,-1.066010666e+02,
+3.272956522e+08,-1.061712570e+02,
+3.272961957e+08,-1.064318314e+02,
+3.272967391e+08,-1.059296417e+02,
+3.272972826e+08,-1.057637100e+02,
+3.272978261e+08,-1.058763428e+02,
+3.272983696e+08,-1.066873398e+02,
+3.272989130e+08,-1.068283768e+02,
+3.272994565e+08,-1.049863510e+02,
+3.273000000e+08,-1.043239441e+02,
+3.273005435e+08,-1.047097626e+02,
+3.273010870e+08,-1.054311295e+02,
+3.273016304e+08,-1.062798996e+02,
+3.273021739e+08,-1.067735062e+02,
+3.273027174e+08,-1.059600830e+02,
+3.273032609e+08,-1.049425888e+02,
+3.273038043e+08,-1.040250397e+02,
+3.273043478e+08,-1.049048157e+02,
+3.273048913e+08,-1.064271469e+02,
+3.273054348e+08,-1.059422760e+02,
+3.273059783e+08,-1.057904205e+02,
+3.273065217e+08,-1.070060043e+02,
+3.273070652e+08,-1.055791550e+02,
+3.273076087e+08,-1.036821899e+02,
+3.273081522e+08,-1.052561035e+02,
+3.273086957e+08,-1.060213165e+02,
+3.273092391e+08,-1.068331680e+02,
+3.273097826e+08,-1.047449646e+02,
+3.273103261e+08,-1.060232620e+02,
+3.273108696e+08,-1.056398926e+02,
+3.273114130e+08,-1.043280487e+02,
