#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
10:56:02 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.794235992e+01,
+3.171739130e+06,-7.595309448e+01,
+5.343478261e+06,-8.201335144e+01,
+7.515217391e+06,-8.194650269e+01,
+9.686956522e+06,-7.935014343e+01,
+1.185869565e+07,-7.792745972e+01,
+1.403043478e+07,-6.052019501e+01,
+1.620217391e+07,-7.499973297e+01,
+1.837391304e+07,-6.810358429e+01,
+2.054565217e+07,-6.670792389e+01,
+2.271739130e+07,-7.006101227e+01,
+2.488913043e+07,-7.020249176e+01,
+2.706086957e+07,-6.941687012e+01,
+2.923260870e+07,-7.726930237e+01,
+3.140434783e+07,-7.861003113e+01,
+3.357608696e+07,-8.030183411e+01,
+3.574782609e+07,-8.207852173e+01,
+3.791956522e+07,-7.795708466e+01,
+4.009130435e+07,-7.601096344e+01,
+4.226304348e+07,-8.234105682e+01,
+4.443478261e+07,-7.838608551e+01,
+4.660652174e+07,-8.383533478e+01,
+4.877826087e+07,-8.537025452e+01,
+5.095000000e+07,-8.097824097e+01,
+5.312173913e+07,-7.929982758e+01,
+5.529347826e+07,-7.762725830e+01,
+5.746521739e+07,-7.829853821e+01,
+5.963695652e+07,-8.244018555e+01,
+6.180869565e+07,-8.333981323e+01,
+6.398043478e+07,-8.851701355e+01,
+6.615217391e+07,-8.684765625e+01,
+6.832391304e+07,-9.383026123e+01,
+7.049565217e+07,-9.469322205e+01,
+7.266739130e+07,-8.787424469e+01,
+7.483913043e+07,-9.599870300e+01,
+7.701086957e+07,-8.993260193e+01,
+7.918260870e+07,-8.496217346e+01,
+8.135434783e+07,-9.141137695e+01,
+8.352608696e+07,-8.369539642e+01,
+8.569782609e+07,-9.446248627e+01,
+8.786956522e+07,-8.037722778e+01,
+9.004130435e+07,-9.419892120e+01,
+9.221304348e+07,-6.323532867e+01,
+9.438478261e+07,-7.645279694e+01,
+9.655652174e+07,-7.547252655e+01,
+9.872826087e+07,-7.670352936e+01,
+1.009000000e+08,-9.862169647e+01,
+1.030717391e+08,-9.323175049e+01,
+1.052434783e+08,-9.590837860e+01,
+1.074152174e+08,-9.237611389e+01,
+1.095869565e+08,-8.877926636e+01,
+1.117586957e+08,-9.398050690e+01,
+1.139304348e+08,-9.661164093e+01,
+1.161021739e+08,-9.840091705e+01,
+1.182739130e+08,-1.004885712e+02,
+1.204456522e+08,-8.650843811e+01,
+1.226173913e+08,-9.510269165e+01,
+1.247891304e+08,-9.983846283e+01,
+1.269608696e+08,-1.033998566e+02,
+1.291326087e+08,-9.815100098e+01,
+1.313043478e+08,-1.033920288e+02,
+1.334760870e+08,-8.687425232e+01,
+1.356478261e+08,-9.697512817e+01,
+1.378195652e+08,-9.568676758e+01,
+1.399913043e+08,-9.637068939e+01,
+1.421630435e+08,-9.396766663e+01,
+1.443347826e+08,-9.046863556e+01,
+1.465065217e+08,-9.628199768e+01,
+1.486782609e+08,-9.207406616e+01,
