#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
16:25:53 04.23.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-9.008382416e+01,
+3.250086957e+08,-9.680072021e+01,
+3.250173913e+08,-9.652443695e+01,
+3.250260870e+08,-9.810562134e+01,
+3.250347826e+08,-9.765303040e+01,
+3.250434783e+08,-9.646501923e+01,
+3.250521739e+08,-9.790470886e+01,
+3.250608696e+08,-9.590086365e+01,
+3.250695652e+08,-9.824315643e+01,
+3.250782609e+08,-9.743643188e+01,
+3.250869565e+08,-9.691263580e+01,
+3.250956522e+08,-9.822094727e+01,
+3.251043478e+08,-9.774171448e+01,
+3.251130435e+08,-9.771160889e+01,
+3.251217391e+08,-9.728488922e+01,
+3.251304348e+08,-9.654037476e+01,
+3.251391304e+08,-9.737012482e+01,
+3.251478261e+08,-9.794862366e+01,
+3.251565217e+08,-9.759911346e+01,
+3.251652174e+08,-9.789452362e+01,
+3.251739130e+08,-9.801575470e+01,
+3.251826087e+08,-9.766436005e+01,
+3.251913043e+08,-9.721529388e+01,
+3.252000000e+08,-9.805423737e+01,
+3.252086957e+08,-9.762654877e+01,
+3.252173913e+08,-9.789815521e+01,
+3.252260870e+08,-9.689643097e+01,
+3.252347826e+08,-9.634816742e+01,
+3.252434783e+08,-9.689873505e+01,
+3.252521739e+08,-9.648336029e+01,
+3.252608696e+08,-9.722489166e+01,
+3.252695652e+08,-9.649160004e+01,
+3.252782609e+08,-9.709748077e+01,
+3.252869565e+08,-9.726092529e+01,
+3.252956522e+08,-9.656703949e+01,
+3.253043478e+08,-9.623931885e+01,
+3.253130435e+08,-9.772780609e+01,
+3.253217391e+08,-9.626284790e+01,
+3.253304348e+08,-9.757944489e+01,
+3.253391304e+08,-9.657621002e+01,
+3.253478261e+08,-9.735593414e+01,
+3.253565217e+08,-9.676071167e+01,
+3.253652174e+08,-9.647141266e+01,
+3.253739130e+08,-9.796012878e+01,
+3.253826087e+08,-9.728408051e+01,
+3.253913043e+08,-9.675511932e+01,
